Ranking (Top 100) for the queries in Cleaned_Queries.txt in the format:
query_id Q0 doc_id rank BM25_NoRelevance_score system_name
17 Q0 CACM-3053 50 4.806239043087601 BM25_model_NoRelevance
17 Q0 CACM-0243 51 4.8031982132522515 BM25_model_NoRelevance
17 Q0 CACM-2701 52 4.794586294260457 BM25_model_NoRelevance
17 Q0 CACM-1414 53 4.77478249975053 BM25_model_NoRelevance
17 Q0 CACM-1187 54 4.77478249975053 BM25_model_NoRelevance
17 Q0 CACM-2107 55 4.745758732237202 BM25_model_NoRelevance
17 Q0 CACM-0066 56 4.701835949847892 BM25_model_NoRelevance
17 Q0 CACM-2834 57 4.626128202996757 BM25_model_NoRelevance
17 Q0 CACM-2290 58 4.60957423530765 BM25_model_NoRelevance
17 Q0 CACM-2138 59 4.517510801058119 BM25_model_NoRelevance
17 Q0 CACM-2586 60 4.463184515563331 BM25_model_NoRelevance
17 Q0 CACM-1402 61 4.4362292056469235 BM25_model_NoRelevance
17 Q0 CACM-1204 62 4.430546451536065 BM25_model_NoRelevance
17 Q0 CACM-2858 63 4.424162733092308 BM25_model_NoRelevance
17 Q0 CACM-2552 64 4.307032813865828 BM25_model_NoRelevance
17 Q0 CACM-0252 65 4.256047882147636 BM25_model_NoRelevance
17 Q0 CACM-2616 66 4.242256366451722 BM25_model_NoRelevance
17 Q0 CACM-3115 67 4.222320887690752 BM25_model_NoRelevance
17 Q0 CACM-2079 68 4.220094291485767 BM25_model_NoRelevance
17 Q0 CACM-0093 69 4.218478650239498 BM25_model_NoRelevance
17 Q0 CACM-0091 70 4.169804427716188 BM25_model_NoRelevance
17 Q0 CACM-2964 71 4.163534445314625 BM25_model_NoRelevance
17 Q0 CACM-2559 72 4.146731828399392 BM25_model_NoRelevance
17 Q0 CACM-2527 73 4.141278616274475 BM25_model_NoRelevance
17 Q0 CACM-0035 74 4.13720537079749 BM25_model_NoRelevance
17 Q0 CACM-2433 75 4.112718960618388 BM25_model_NoRelevance
17 Q0 CACM-0593 76 4.105112071365371 BM25_model_NoRelevance
17 Q0 CACM-0079 77 4.0735128501703395 BM25_model_NoRelevance
17 Q0 CACM-2233 78 4.036002407139591 BM25_model_NoRelevance
17 Q0 CACM-2836 79 4.02014542120446 BM25_model_NoRelevance
17 Q0 CACM-1973 80 4.014189124294224 BM25_model_NoRelevance
17 Q0 CACM-3066 81 4.002976922337849 BM25_model_NoRelevance
17 Q0 CACM-3175 82 3.9039898739916037 BM25_model_NoRelevance
17 Q0 CACM-1275 83 3.8570972678208113 BM25_model_NoRelevance
17 Q0 CACM-1232 84 3.837807331961054 BM25_model_NoRelevance
17 Q0 CACM-1786 85 3.8377396561172357 BM25_model_NoRelevance
17 Q0 CACM-1852 86 3.832653010492942 BM25_model_NoRelevance
17 Q0 CACM-2624 87 3.826832089019665 BM25_model_NoRelevance
17 Q0 CACM-2344 88 3.795364097851941 BM25_model_NoRelevance
17 Q0 CACM-1783 89 3.772011139859026 BM25_model_NoRelevance
17 Q0 CACM-1016 90 3.7681014103328208 BM25_model_NoRelevance
17 Q0 CACM-0333 91 3.669619914684416 BM25_model_NoRelevance
17 Q0 CACM-1065 92 3.6430114619966965 BM25_model_NoRelevance
17 Q0 CACM-2801 93 3.6201820994838556 BM25_model_NoRelevance
17 Q0 CACM-1425 94 3.6133164415432177 BM25_model_NoRelevance
17 Q0 CACM-0719 95 3.56052392111919 BM25_model_NoRelevance
17 Q0 CACM-2064 96 3.555765960199193 BM25_model_NoRelevance
17 Q0 CACM-1542 97 3.5479593200558335 BM25_model_NoRelevance
17 Q0 CACM-1066 98 3.5331412318635875 BM25_model_NoRelevance
17 Q0 CACM-0618 99 3.4318706051092756 BM25_model_NoRelevance

For query : languages and compilers for parallel processors especially highly horizontal microcoded machines code compaction

18 Q0 CACM-2138 1 14.580863528357206 BM25_model_NoRelevance
18 Q0 CACM-1988 2 14.100883827185825 BM25_model_NoRelevance
18 Q0 CACM-1811 3 12.911293327633205 BM25_model_NoRelevance
18 Q0 CACM-1852 4 11.792874378596467 BM25_model_NoRelevance
18 Q0 CACM-3156 5 11.737679185608368 BM25_model_NoRelevance
18 Q0 CACM-2714 6 11.726165168134102 BM25_model_NoRelevance
18 Q0 CACM-3110 7 11.699567454369209 BM25_model_NoRelevance
18 Q0 CACM-2112 8 11.69101952519716 BM25_model_NoRelevance
18 Q0 CACM-3075 9 11.688973077936287 BM25_model_NoRelevance
18 Q0 CACM-0249 10 11.244700583826882 BM25_model_NoRelevance
18 Q0 CACM-2896 11 10.896169600941011 BM25_model_NoRelevance
18 Q0 CACM-1795 12 10.756055423250865 BM25_model_NoRelevance
18 Q0 CACM-2495 13 10.724677881246624 BM25_model_NoRelevance
18 Q0 CACM-2685 14 10.484652725324468 BM25_model_NoRelevance
18 Q0 CACM-1665 15 10.157456350725525 BM25_model_NoRelevance
18 Q0 CACM-0243 16 9.997092816720244 BM25_model_NoRelevance
18 Q0 CACM-2175 17 9.955196613567992 BM25_model_NoRelevance
18 Q0 CACM-2897 18 9.747634726056603 BM25_model_NoRelevance
18 Q0 CACM-2266 19 9.60526057696855 BM25_model_NoRelevance
18 Q0 CACM-0950 20 9.552942870432414 BM25_model_NoRelevance
18 Q0 CACM-2661 21 9.152649096888934 BM25_model_NoRelevance
18 Q0 CACM-2064 22 9.070578374861437 BM25_model_NoRelevance
18 Q0 CACM-2921 23 8.877814258864861 BM25_model_NoRelevance
18 Q0 CACM-1923 24 8.782361925412626 BM25_model_NoRelevance
18 Q0 CACM-1223 25 8.710137248310316 BM25_model_NoRelevance
18 Q0 CACM-2706 26 8.5630731360274 BM25_model_NoRelevance
18 Q0 CACM-2785 27 8.52959810809034 BM25_model_NoRelevance
18 Q0 CACM-2423 28 8.515960775009397 BM25_model_NoRelevance
18 Q0 CACM-3066 29 8.455203619928199 BM25_model_NoRelevance
18 Q0 CACM-2433 30 8.389780916928133 BM25_model_NoRelevance
18 Q0 CACM-2723 31 8.226046161370322 BM25_model_NoRelevance
18 Q0 CACM-0799 32 8.165642723985705 BM25_model_NoRelevance
18 Q0 CACM-1613 33 8.140440514408139 BM25_model_NoRelevance
18 Q0 CACM-1163 34 8.009593437594535 BM25_model_NoRelevance
18 Q0 CACM-0303 35 7.958522175153304 BM25_model_NoRelevance
18 Q0 CACM-3175 36 7.954903694777768 BM25_model_NoRelevance
18 Q0 CACM-2411 37 7.930397621015775 BM25_model_NoRelevance
18 Q0 CACM-1463 38 7.923523773847152 BM25_model_NoRelevance
18 Q0 CACM-2497 39 7.8837804784507055 BM25_model_NoRelevance
18 Q0 CACM-2156 40 7.795521912444626 BM25_model_NoRelevance
18 Q0 CACM-2570 41 7.782854951541443 BM25_model_NoRelevance
18 Q0 CACM-3148 42 7.6834479518424885 BM25_model_NoRelevance
18 Q0 CACM-1947 43 7.676175231838995 BM25_model_NoRelevance
18 Q0 CACM-0670 44 7.626746089175102 BM25_model_NoRelevance
18 Q0 CACM-3080 45 7.541341924182823 BM25_model_NoRelevance
18 Q0 CACM-0205 46 7.53630092029041 BM25_model_NoRelevance
18 Q0 CACM-1389 47 7.35483225305036 BM25_model_NoRelevance
18 Q0 CACM-1425 48 7.34629983157245 BM25_model_NoRelevance
18 Q0 CACM-1159 49 7.305488944334224 BM25_model_NoRelevance
18 Q0 CACM-2904 50 7.252154364719198 BM25_model_NoRelevance
18 Q0 CACM-2929 51 7.226187377675618 BM25_model_NoRelevance
18 Q0 CACM-0082 52 7.21465952624471 BM25_model_NoRelevance
18 Q0 CACM-3073 53 7.163766779472262 BM25_model_NoRelevance
18 Q0 CACM-1603 54 7.059387441476353 BM25_model_NoRelevance
18 Q0 CACM-2717 55 7.02673733254779 BM25_model_NoRelevance
18 Q0 CACM-2298 56 7.010167486208623 BM25_model_NoRelevance
18 Q0 CACM-3127 57 6.977962562473333 BM25_model_NoRelevance
18 Q0 CACM-0637 58 6.935158339847179 BM25_model_NoRelevance
18 Q0 CACM-2644 59 6.866876734771556 BM25_model_NoRelevance
18 Q0 CACM-3005 60 6.779312971022319 BM25_model_NoRelevance
18 Q0 CACM-2289 61 6.778998330996324 BM25_model_NoRelevance
18 Q0 CACM-2645 62 6.709200120979119 BM25_model_NoRelevance
18 Q0 CACM-3171 63 6.679481181611687 BM25_model_NoRelevance
18 Q0 CACM-2567 64 6.656991644381803 BM25_model_NoRelevance
18 Q0 CACM-1154 65 6.635090129478124 BM25_model_NoRelevance
18 Q0 CACM-2886 66 6.540334830075281 BM25_model_NoRelevance
18 Q0 CACM-1548 67 6.498671263897668 BM25_model_NoRelevance
18 Q0 CACM-3150 68 6.472069829757965 BM25_model_NoRelevance
18 Q0 CACM-2491 69 6.423027958945039 BM25_model_NoRelevance
18 Q0 CACM-2748 70 6.384710141586974 BM25_model_NoRelevance
18 Q0 CACM-2034 71 6.373802917579599 BM25_model_NoRelevance
18 Q0 CACM-1807 72 6.364970323786999 BM25_model_NoRelevance
18 Q0 CACM-3074 73 6.329491982158846 BM25_model_NoRelevance
18 Q0 CACM-1825 74 6.326287525987121 BM25_model_NoRelevance
18 Q0 CACM-1906 75 6.293068310327011 BM25_model_NoRelevance
18 Q0 CACM-1362 76 6.234297494703198 BM25_model_NoRelevance
18 Q0 CACM-2252 77 6.231649849613168 BM25_model_NoRelevance
18 Q0 CACM-1655 78 6.203953136817817 BM25_model_NoRelevance
18 Q0 CACM-2740 79 6.182912555000863 BM25_model_NoRelevance
18 Q0 CACM-1652 80 6.172772427979 BM25_model_NoRelevance
18 Q0 CACM-1262 81 6.164210524908213 BM25_model_NoRelevance
18 Q0 CACM-2973 82 6.136722990179926 BM25_model_NoRelevance
18 Q0 CACM-0048 83 6.1326964684962455 BM25_model_NoRelevance
18 Q0 CACM-3093 84 6.101714568080603 BM25_model_NoRelevance
18 Q0 CACM-2939 85 6.091847323091919 BM25_model_NoRelevance
18 Q0 CACM-0763 86 6.0802075384308605 BM25_model_NoRelevance
18 Q0 CACM-1747 87 6.070194606229432 BM25_model_NoRelevance
18 Q0 CACM-2579 88 6.068945688460191 BM25_model_NoRelevance
18 Q0 CACM-2514 89 6.046360569081232 BM25_model_NoRelevance
18 Q0 CACM-2633 90 6.045760440797972 BM25_model_NoRelevance
18 Q0 CACM-1828 91 6.020902585242756 BM25_model_NoRelevance
18 Q0 CACM-1158 92 6.019045221067192 BM25_model_NoRelevance
18 Q0 CACM-2700 93 5.920823242588942 BM25_model_NoRelevance
18 Q0 CACM-2253 94 5.91158348074396 BM25_model_NoRelevance
18 Q0 CACM-1310 95 5.893539999665923 BM25_model_NoRelevance
18 Q0 CACM-1756 96 5.718198004674978 BM25_model_NoRelevance
18 Q0 CACM-2684 97 5.710769081146859 BM25_model_NoRelevance
18 Q0 CACM-2834 98 5.708609217092816 BM25_model_NoRelevance
18 Q0 CACM-1601 99 5.695566104255468 BM25_model_NoRelevance

For query : parallel algorithms

19 Q0 CACM-2973 1 9.267238175818704 BM25_model_NoRelevance
19 Q0 CACM-3075 2 8.34438405258223 BM25_model_NoRelevance
19 Q0 CACM-0950 3 7.80792112672307 BM25_model_NoRelevance
19 Q0 CACM-2266 4 7.7214205900532775 BM25_model_NoRelevance
19 Q0 CACM-2433 5 7.619877328456606 BM25_model_NoRelevance
19 Q0 CACM-2289 6 7.491848517244001 BM25_model_NoRelevance
19 Q0 CACM-3156 7 7.432179660761825 BM25_model_NoRelevance
19 Q0 CACM-1601 8 7.394572443407521 BM25_model_NoRelevance
19 Q0 CACM-2557 9 7.348285005750254 BM25_model_NoRelevance
19 Q0 CACM-1468 10 6.801219519154691 BM25_model_NoRelevance
19 Q0 CACM-2838 11 6.293054668517481 BM25_model_NoRelevance
19 Q0 CACM-2570 12 6.193745305913093 BM25_model_NoRelevance
19 Q0 CACM-2714 13 6.133037994984014 BM25_model_NoRelevance
19 Q0 CACM-2685 14 6.105527194058239 BM25_model_NoRelevance
19 Q0 CACM-1262 15 6.020469225310354 BM25_model_NoRelevance
19 Q0 CACM-2785 16 5.929631252453025 BM25_model_NoRelevance
19 Q0 CACM-2700 17 5.891534432268089 BM25_model_NoRelevance
19 Q0 CACM-1828 18 5.816790751962757 BM25_model_NoRelevance
19 Q0 CACM-2896 19 5.813092158510884 BM25_model_NoRelevance
19 Q0 CACM-1158 20 5.781307218293932 BM25_model_NoRelevance
19 Q0 CACM-1811 21 5.684084661597661 BM25_model_NoRelevance
19 Q0 CACM-0141 22 5.462131726534031 BM25_model_NoRelevance
19 Q0 CACM-0392 23 5.376727076921612 BM25_model_NoRelevance
19 Q0 CACM-1302 24 5.376727076921612 BM25_model_NoRelevance
19 Q0 CACM-1957 25 5.25935385888039 BM25_model_NoRelevance
19 Q0 CACM-1613 26 5.237582286803269 BM25_model_NoRelevance
19 Q0 CACM-2114 27 5.098525648440223 BM25_model_NoRelevance
19 Q0 CACM-1367 28 5.0977515811122 BM25_model_NoRelevance
19 Q0 CACM-2182 29 5.0977515811122 BM25_model_NoRelevance
19 Q0 CACM-2895 30 5.021500055838392 BM25_model_NoRelevance
19 Q0 CACM-2342 31 4.998537287558291 BM25_model_NoRelevance
19 Q0 CACM-1795 32 4.986860029741734 BM25_model_NoRelevance
19 Q0 CACM-2692 33 4.9082461104220245 BM25_model_NoRelevance
19 Q0 CACM-2851 34 4.905832878156604 BM25_model_NoRelevance
19 Q0 CACM-2865 35 4.855483924128811 BM25_model_NoRelevance
19 Q0 CACM-2952 36 4.812386696395095 BM25_model_NoRelevance
19 Q0 CACM-3059 37 4.787879197908517 BM25_model_NoRelevance
19 Q0 CACM-2401 38 4.787879197908517 BM25_model_NoRelevance
19 Q0 CACM-3073 39 4.663941462770398 BM25_model_NoRelevance
19 Q0 CACM-2175 40 4.535292855055064 BM25_model_NoRelevance
19 Q0 CACM-2884 41 4.510366627510982 BM25_model_NoRelevance
19 Q0 CACM-2080 42 4.496240084696749 BM25_model_NoRelevance
19 Q0 CACM-2195 43 4.476256215840768 BM25_model_NoRelevance
19 Q0 CACM-2325 44 4.470246486539019 BM25_model_NoRelevance
19 Q0 CACM-1846 45 4.428220498289205 BM25_model_NoRelevance
19 Q0 CACM-0371 46 4.419729471225154 BM25_model_NoRelevance
19 Q0 CACM-3166 47 4.364767350506974 BM25_model_NoRelevance
19 Q0 CACM-2226 48 4.3387505216592865 BM25_model_NoRelevance
19 Q0 CACM-1569 49 4.327852624602291 BM25_model_NoRelevance
19 Q0 CACM-2950 50 4.312412961559369 BM25_model_NoRelevance
19 Q0 CACM-1747 51 4.254718771533631 BM25_model_NoRelevance
19 Q0 CACM-1551 52 4.218160899749753 BM25_model_NoRelevance
19 Q0 CACM-2902 53 4.211383785429554 BM25_model_NoRelevance
19 Q0 CACM-3006 54 4.205346025800702 BM25_model_NoRelevance
19 Q0 CACM-2723 55 4.184522469667181 BM25_model_NoRelevance
19 Q0 CACM-2903 56 4.15432337858152 BM25_model_NoRelevance
19 Q0 CACM-1796 57 4.151775322120772 BM25_model_NoRelevance
19 Q0 CACM-1658 58 4.150901049260492 BM25_model_NoRelevance
19 Q0 CACM-2283 59 4.139972099137579 BM25_model_NoRelevance
19 Q0 CACM-2273 60 4.139972099137579 BM25_model_NoRelevance
19 Q0 CACM-2863 61 4.133006884596809 BM25_model_NoRelevance
19 Q0 CACM-2146 62 4.097507083428176 BM25_model_NoRelevance
19 Q0 CACM-3044 63 4.0476697555274 BM25_model_NoRelevance
19 Q0 CACM-1873 64 3.9629965559318863 BM25_model_NoRelevance
19 Q0 CACM-1924 65 3.9555021148016527 BM25_model_NoRelevance
19 Q0 CACM-2767 66 3.92313028355962 BM25_model_NoRelevance
19 Q0 CACM-2819 67 3.9216816323931787 BM25_model_NoRelevance
19 Q0 CACM-2007 68 3.9000795403126545 BM25_model_NoRelevance
19 Q0 CACM-2740 69 3.8754939812447433 BM25_model_NoRelevance
19 Q0 CACM-1952 70 3.8686049012997423 BM25_model_NoRelevance
19 Q0 CACM-1660 71 3.8686049012997423 BM25_model_NoRelevance
19 Q0 CACM-1342 72 3.8376342120511255 BM25_model_NoRelevance
19 Q0 CACM-2627 73 3.8353941213496574 BM25_model_NoRelevance
19 Q0 CACM-0804 74 3.777157032457945 BM25_model_NoRelevance
19 Q0 CACM-0270 75 3.777157032457945 BM25_model_NoRelevance
19 Q0 CACM-1854 76 3.7692930481683105 BM25_model_NoRelevance
19 Q0 CACM-2727 77 3.7599917408898325 BM25_model_NoRelevance
19 Q0 CACM-2490 78 3.7555103748739134 BM25_model_NoRelevance
19 Q0 CACM-1392 79 3.745728616382262 BM25_model_NoRelevance
19 Q0 CACM-1008 80 3.7395472044150906 BM25_model_NoRelevance
19 Q0 CACM-2674 81 3.738189352655669 BM25_model_NoRelevance
19 Q0 CACM-2272 82 3.7316220398068762 BM25_model_NoRelevance
19 Q0 CACM-1374 83 3.6899326996148396 BM25_model_NoRelevance
19 Q0 CACM-2417 84 3.6899326996148396 BM25_model_NoRelevance
19 Q0 CACM-2630 85 3.6744150920197893 BM25_model_NoRelevance
19 Q0 CACM-2997 86 3.669271518931819 BM25_model_NoRelevance
19 Q0 CACM-2725 87 3.661746299519768 BM25_model_NoRelevance
19 Q0 CACM-1380 88 3.6599450299250584 BM25_model_NoRelevance
19 Q0 CACM-2679 89 3.6413986933152227 BM25_model_NoRelevance
19 Q0 CACM-2830 90 3.6339872516041254 BM25_model_NoRelevance
19 Q0 CACM-1529 91 3.6326478603192056 BM25_model_NoRelevance
19 Q0 CACM-1953 92 3.6066459099491435 BM25_model_NoRelevance
19 Q0 CACM-1851 93 3.6066459099491435 BM25_model_NoRelevance
19 Q0 CACM-2263 94 3.5616847907038394 BM25_model_NoRelevance
19 Q0 CACM-1200 95 3.5466993746160873 BM25_model_NoRelevance
19 Q0 CACM-2904 96 3.5387882309665324 BM25_model_NoRelevance
19 Q0 CACM-3061 97 3.501274551052963 BM25_model_NoRelevance
19 Q0 CACM-2505 98 3.501274551052963 BM25_model_NoRelevance
19 Q0 CACM-2267 99 3.487300137288897 BM25_model_NoRelevance

For query : graph theoretic algorithms applicable to sparse matrices

20 Q0 CACM-2695 1 16.136779361579563 BM25_model_NoRelevance
20 Q0 CACM-2986 2 15.054017918206512 BM25_model_NoRelevance
20 Q0 CACM-2769 3 14.155589915597286 BM25_model_NoRelevance
20 Q0 CACM-1563 4 12.591091988745552 BM25_model_NoRelevance
20 Q0 CACM-2780 5 10.63728407094688 BM25_model_NoRelevance
20 Q0 CACM-2490 6 10.605784296246844 BM25_model_NoRelevance
20 Q0 CACM-2630 7 10.349620574479792 BM25_model_NoRelevance
20 Q0 CACM-2524 8 10.021780364455028 BM25_model_NoRelevance
20 Q0 CACM-2368 9 9.7213867989157 BM25_model_NoRelevance
20 Q0 CACM-2199 10 9.11854373522449 BM25_model_NoRelevance
20 Q0 CACM-2506 11 9.11854373522449 BM25_model_NoRelevance
20 Q0 CACM-3018 12 8.963103447301794 BM25_model_NoRelevance
20 Q0 CACM-2289 13 8.812068061288993 BM25_model_NoRelevance
20 Q0 CACM-2167 14 8.749224273355837 BM25_model_NoRelevance
20 Q0 CACM-2232 15 8.399174024577219 BM25_model_NoRelevance
20 Q0 CACM-2877 16 8.397065496739861 BM25_model_NoRelevance
20 Q0 CACM-1504 17 8.335756441674002 BM25_model_NoRelevance
20 Q0 CACM-2484 18 8.016296179976564 BM25_model_NoRelevance
20 Q0 CACM-3176 19 7.889182864387855 BM25_model_NoRelevance
20 Q0 CACM-1457 20 7.885729404088745 BM25_model_NoRelevance
20 Q0 CACM-2442 21 7.864672928233486 BM25_model_NoRelevance
20 Q0 CACM-3152 22 7.841119536920356 BM25_model_NoRelevance
20 Q0 CACM-2273 23 7.562945694515497 BM25_model_NoRelevance
20 Q0 CACM-2081 24 7.532547520718927 BM25_model_NoRelevance
20 Q0 CACM-3164 25 7.46218795717437 BM25_model_NoRelevance
20 Q0 CACM-3139 26 7.41297673940878 BM25_model_NoRelevance
20 Q0 CACM-1787 27 7.30735516766796 BM25_model_NoRelevance
20 Q0 CACM-1145 28 7.279656548153649 BM25_model_NoRelevance
20 Q0 CACM-2059 29 7.220655843091349 BM25_model_NoRelevance
20 Q0 CACM-3156 30 7.1978012891123555 BM25_model_NoRelevance
20 Q0 CACM-2405 31 7.185277317196382 BM25_model_NoRelevance
20 Q0 CACM-2619 32 7.125069719396114 BM25_model_NoRelevance
20 Q0 CACM-1047 33 6.955510874833739 BM25_model_NoRelevance
20 Q0 CACM-1963 34 6.9281269007355855 BM25_model_NoRelevance
20 Q0 CACM-0661 35 6.887774557276904 BM25_model_NoRelevance
20 Q0 CACM-1924 36 6.855826144179053 BM25_model_NoRelevance
20 Q0 CACM-2177 37 6.8404462807558435 BM25_model_NoRelevance
20 Q0 CACM-2290 38 6.74416945037685 BM25_model_NoRelevance
20 Q0 CACM-2172 39 6.66112111760954 BM25_model_NoRelevance
20 Q0 CACM-2568 40 6.596195328679598 BM25_model_NoRelevance
20 Q0 CACM-2699 41 6.585156565619913 BM25_model_NoRelevance
20 Q0 CACM-2155 42 6.5824815707751645 BM25_model_NoRelevance
20 Q0 CACM-1961 43 6.5193688498471465 BM25_model_NoRelevance
20 Q0 CACM-2934 44 6.450059835706429 BM25_model_NoRelevance
20 Q0 CACM-2883 45 6.433815457471698 BM25_model_NoRelevance
20 Q0 CACM-2805 46 6.41757562659716 BM25_model_NoRelevance
20 Q0 CACM-2134 47 6.403030323577589 BM25_model_NoRelevance
20 Q0 CACM-3124 48 6.375528629072476 BM25_model_NoRelevance
20 Q0 CACM-3115 49 6.370055088055365 BM25_model_NoRelevance
20 Q0 CACM-2557 50 6.353359366384364 BM25_model_NoRelevance
20 Q0 CACM-1707 51 6.326055480791216 BM25_model_NoRelevance
20 Q0 CACM-2430 52 6.307309432636404 BM25_model_NoRelevance
20 Q0 CACM-1847 53 6.304560006939498 BM25_model_NoRelevance
20 Q0 CACM-2752 54 6.279514242760005 BM25_model_NoRelevance
20 Q0 CACM-2444 55 6.251962954958254 BM25_model_NoRelevance
20 Q0 CACM-2335 56 6.221510705070302 BM25_model_NoRelevance
20 Q0 CACM-2052 57 6.18485119245662 BM25_model_NoRelevance
20 Q0 CACM-1876 58 6.165049152307932 BM25_model_NoRelevance
20 Q0 CACM-2980 59 6.152649517528421 BM25_model_NoRelevance
20 Q0 CACM-2133 60 6.11135691630242 BM25_model_NoRelevance
20 Q0 CACM-2758 61 6.11135691630242 BM25_model_NoRelevance
20 Q0 CACM-2766 62 6.060132972328409 BM25_model_NoRelevance
20 Q0 CACM-3040 63 5.7938482470065535 BM25_model_NoRelevance
20 Q0 CACM-0955 64 5.712400117874561 BM25_model_NoRelevance
20 Q0 CACM-1481 65 5.70383612739851 BM25_model_NoRelevance
20 Q0 CACM-2461 66 5.70383612739851 BM25_model_NoRelevance
20 Q0 CACM-2701 67 5.700172166539319 BM25_model_NoRelevance
20 Q0 CACM-2015 68 5.689976473390216 BM25_model_NoRelevance
20 Q0 CACM-2178 69 5.688825835282126 BM25_model_NoRelevance
20 Q0 CACM-2142 70 5.679148567963622 BM25_model_NoRelevance
20 Q0 CACM-1501 71 5.6599003914944594 BM25_model_NoRelevance
20 Q0 CACM-0070 72 5.6143388118064745 BM25_model_NoRelevance
20 Q0 CACM-2905 73 5.608346614462379 BM25_model_NoRelevance
20 Q0 CACM-0749 74 5.571233368751596 BM25_model_NoRelevance
20 Q0 CACM-2806 75 5.567460251882886 BM25_model_NoRelevance
20 Q0 CACM-2790 76 5.526851999861178 BM25_model_NoRelevance
20 Q0 CACM-0315 77 5.526632035248358 BM25_model_NoRelevance
20 Q0 CACM-1886 78 5.515565947072248 BM25_model_NoRelevance
20 Q0 CACM-1423 79 5.50906390966662 BM25_model_NoRelevance
20 Q0 CACM-2189 80 5.494494473882723 BM25_model_NoRelevance
20 Q0 CACM-0349 81 5.482739155271885 BM25_model_NoRelevance
20 Q0 CACM-0828 82 5.466854498347024 BM25_model_NoRelevance
20 Q0 CACM-2216 83 5.457922819131069 BM25_model_NoRelevance
20 Q0 CACM-2554 84 5.4461329487518055 BM25_model_NoRelevance
20 Q0 CACM-1983 85 5.442415738055864 BM25_model_NoRelevance
20 Q0 CACM-2161 86 5.442415738055864 BM25_model_NoRelevance
20 Q0 CACM-0635 87 5.439537982070607 BM25_model_NoRelevance
20 Q0 CACM-0777 88 5.439537982070607 BM25_model_NoRelevance
20 Q0 CACM-0956 89 5.439537982070607 BM25_model_NoRelevance
20 Q0 CACM-0936 90 5.439537982070607 BM25_model_NoRelevance
20 Q0 CACM-0285 91 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-0256 92 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-2778 93 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-1151 94 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-0896 95 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-0511 96 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-0301 97 5.397012292589755 BM25_model_NoRelevance
20 Q0 CACM-1683 98 5.386251315398213 BM25_model_NoRelevance
20 Q0 CACM-1934 99 5.360037706723714 BM25_model_NoRelevance

For query : computational complexity intractability class complete reductions algorithms and efficiency

21 Q0 CACM-2337 1 14.112589283278258 BM25_model_NoRelevance
21 Q0 CACM-3018 2 12.557683590038996 BM25_model_NoRelevance
21 Q0 CACM-3086 3 12.495546481252237 BM25_model_NoRelevance
21 Q0 CACM-2325 4 12.297461476795938 BM25_model_NoRelevance
21 Q0 CACM-2702 5 11.408831991198513 BM25_model_NoRelevance
21 Q0 CACM-2997 6 11.402548828229369 BM25_model_NoRelevance
21 Q0 CACM-2837 7 10.621628015328648 BM25_model_NoRelevance
21 Q0 CACM-2110 8 10.423154835466894 BM25_model_NoRelevance
21 Q0 CACM-3110 9 10.259198163325458 BM25_model_NoRelevance
21 Q0 CACM-2927 10 10.095887406901793 BM25_model_NoRelevance
21 Q0 CACM-2932 11 9.721236908254332 BM25_model_NoRelevance
21 Q0 CACM-2743 12 9.716022207378627 BM25_model_NoRelevance
21 Q0 CACM-3132 13 9.360104722307032 BM25_model_NoRelevance
21 Q0 CACM-2950 14 8.449861441117733 BM25_model_NoRelevance
21 Q0 CACM-2706 15 8.229271080562736 BM25_model_NoRelevance
21 Q0 CACM-2703 16 8.226916132395642 BM25_model_NoRelevance
21 Q0 CACM-2627 17 8.171506647056695 BM25_model_NoRelevance
21 Q0 CACM-3184 18 8.122959357876802 BM25_model_NoRelevance
21 Q0 CACM-3131 19 8.102698063672209 BM25_model_NoRelevance
21 Q0 CACM-2454 20 8.087932126093612 BM25_model_NoRelevance
21 Q0 CACM-2936 21 7.876566920938393 BM25_model_NoRelevance
21 Q0 CACM-3162 22 7.815304897711894 BM25_model_NoRelevance
21 Q0 CACM-2226 23 7.814464014888875 BM25_model_NoRelevance
21 Q0 CACM-2771 24 7.799438345222551 BM25_model_NoRelevance
21 Q0 CACM-3153 25 7.788883497932142 BM25_model_NoRelevance
21 Q0 CACM-1309 26 7.697474675832715 BM25_model_NoRelevance
21 Q0 CACM-2645 27 7.618019362493243 BM25_model_NoRelevance
21 Q0 CACM-2828 28 7.415471237989751 BM25_model_NoRelevance
21 Q0 CACM-2784 29 7.357495188026798 BM25_model_NoRelevance
21 Q0 CACM-1658 30 7.3506507651119195 BM25_model_NoRelevance
21 Q0 CACM-1496 31 7.343893280749543 BM25_model_NoRelevance
21 Q0 CACM-2313 32 7.18050044171559 BM25_model_NoRelevance
21 Q0 CACM-3166 33 7.165527477942112 BM25_model_NoRelevance
21 Q0 CACM-3165 34 7.119683121077851 BM25_model_NoRelevance
21 Q0 CACM-1650 35 6.98024346935349 BM25_model_NoRelevance
