Ranking (Top 100) for the queries in Cleaned_Queries.txt in the format:
query_id Q0 doc_id rank TF-IDF_normalized_score system_name
10 Q0 CACM-3148 75 0.26648313379813093 tf_idf_model
10 Q0 CACM-2557 76 0.2645708288698568 tf_idf_model
10 Q0 CACM-3073 77 0.26125387927015126 tf_idf_model
10 Q0 CACM-1468 78 0.2565628964857582 tf_idf_model
10 Q0 CACM-1669 79 0.2565572679353782 tf_idf_model
10 Q0 CACM-2317 80 0.25506501333180565 tf_idf_model
10 Q0 CACM-2342 81 0.2546087253594064 tf_idf_model
10 Q0 CACM-0119 82 0.2523438374315331 tf_idf_model
10 Q0 CACM-1276 83 0.2515267332699786 tf_idf_model
10 Q0 CACM-1536 84 0.2501591033249085 tf_idf_model
10 Q0 CACM-2915 85 0.2500337200262666 tf_idf_model
10 Q0 CACM-1678 86 0.24686106688337855 tf_idf_model
10 Q0 CACM-2661 87 0.24686106688337855 tf_idf_model
10 Q0 CACM-0986 88 0.24668968070709443 tf_idf_model
10 Q0 CACM-1416 89 0.24434025517655067 tf_idf_model
10 Q0 CACM-2289 90 0.2402691790512597 tf_idf_model
10 Q0 CACM-2192 91 0.23855809731087613 tf_idf_model
10 Q0 CACM-0121 92 0.23832473535200346 tf_idf_model
10 Q0 CACM-1269 93 0.23832473535200346 tf_idf_model
10 Q0 CACM-1289 94 0.23755302586609092 tf_idf_model
10 Q0 CACM-1917 95 0.23755302586609092 tf_idf_model
10 Q0 CACM-0528 96 0.23755302586609092 tf_idf_model
10 Q0 CACM-3150 97 0.23464289049047476 tf_idf_model
10 Q0 CACM-2116 98 0.23238882965161067 tf_idf_model
10 Q0 CACM-1569 99 0.23085101734722796 tf_idf_model

For query : setl very high level languages

11 Q0 CACM-2782 1 0.46482115726814827 tf_idf_model
11 Q0 CACM-1872 2 0.3996006674407955 tf_idf_model
11 Q0 CACM-1923 3 0.37724615662342476 tf_idf_model
11 Q0 CACM-2316 4 0.37490018687993215 tf_idf_model
11 Q0 CACM-2906 5 0.35085273599236705 tf_idf_model
11 Q0 CACM-2699 6 0.3459949412431445 tf_idf_model
11 Q0 CACM-2647 7 0.3337177539361065 tf_idf_model
11 Q0 CACM-0249 8 0.32914808917783805 tf_idf_model
11 Q0 CACM-1627 9 0.3211426488593977 tf_idf_model
11 Q0 CACM-2923 10 0.3203421135307459 tf_idf_model
11 Q0 CACM-2603 11 0.28212693358100405 tf_idf_model
11 Q0 CACM-2717 12 0.27516250123558283 tf_idf_model
11 Q0 CACM-0081 13 0.27253168413463275 tf_idf_model
11 Q0 CACM-1466 14 0.26331847134227043 tf_idf_model
11 Q0 CACM-0074 15 0.257391035016042 tf_idf_model
11 Q0 CACM-2489 16 0.24623203906029661 tf_idf_model
11 Q0 CACM-1903 17 0.24186356187206043 tf_idf_model
11 Q0 CACM-1043 18 0.24173907555664256 tf_idf_model
11 Q0 CACM-1138 19 0.23233982765494451 tf_idf_model
11 Q0 CACM-1102 20 0.23233982765494451 tf_idf_model
11 Q0 CACM-0198 21 0.23165193151443783 tf_idf_model
11 Q0 CACM-2527 22 0.22663038333435243 tf_idf_model
11 Q0 CACM-3148 23 0.2243072853704567 tf_idf_model
11 Q0 CACM-0232 24 0.22062088715660744 tf_idf_model
11 Q0 CACM-3150 25 0.20944159844002727 tf_idf_model
11 Q0 CACM-2814 26 0.20788300369126614 tf_idf_model
11 Q0 CACM-0463 27 0.20788300369126614 tf_idf_model
11 Q0 CACM-1142 28 0.20788300369126614 tf_idf_model
11 Q0 CACM-0795 29 0.20146257741296997 tf_idf_model
11 Q0 CACM-3171 30 0.1971968545986084 tf_idf_model
11 Q0 CACM-0651 31 0.18808462238733603 tf_idf_model
11 Q0 CACM-2246 32 0.18791382724899255 tf_idf_model
11 Q0 CACM-1642 33 0.1866179664456985 tf_idf_model
11 Q0 CACM-2705 34 0.1863927700729809 tf_idf_model
11 Q0 CACM-2295 35 0.18371056140158404 tf_idf_model
11 Q0 CACM-1835 36 0.18241687606066892 tf_idf_model
11 Q0 CACM-0762 37 0.17953532136972986 tf_idf_model
11 Q0 CACM-0920 38 0.17953532136972986 tf_idf_model
11 Q0 CACM-1462 39 0.17728706812341358 tf_idf_model
11 Q0 CACM-2208 40 0.17129185325933677 tf_idf_model
11 Q0 CACM-0628 41 0.16457404458891903 tf_idf_model
11 Q0 CACM-1703 42 0.16343905117796098 tf_idf_model
11 Q0 CACM-0281 43 0.16124237458137364 tf_idf_model
11 Q0 CACM-1098 44 0.1612153906177166 tf_idf_model
11 Q0 CACM-2317 45 0.16035799329094091 tf_idf_model
11 Q0 CACM-2815 46 0.15879284748775807 tf_idf_model
11 Q0 CACM-3123 47 0.1582920251101907 tf_idf_model
11 Q0 CACM-2267 48 0.15494038575604943 tf_idf_model
11 Q0 CACM-0205 49 0.1492553296663789 tf_idf_model
11 Q0 CACM-1366 50 0.1462880396345947 tf_idf_model
11 Q0 CACM-1459 51 0.14106346679050202 tf_idf_model
11 Q0 CACM-0265 52 0.1396992295536566 tf_idf_model
11 Q0 CACM-0479 53 0.13850552197141686 tf_idf_model
11 Q0 CACM-2091 54 0.13830326276145752 tf_idf_model
11 Q0 CACM-3080 55 0.1380354656952476 tf_idf_model
11 Q0 CACM-1860 56 0.13530172139364322 tf_idf_model
11 Q0 CACM-2716 57 0.12964689935770132 tf_idf_model
11 Q0 CACM-1472 58 0.128695517508021 tf_idf_model
11 Q0 CACM-2956 59 0.12852098086092584 tf_idf_model
11 Q0 CACM-3185 60 0.12697841479079996 tf_idf_model
11 Q0 CACM-1861 61 0.12562873015985035 tf_idf_model
11 Q0 CACM-3057 62 0.12485004797423492 tf_idf_model
11 Q0 CACM-1306 63 0.12343053344168928 tf_idf_model
11 Q0 CACM-1678 64 0.12343053344168928 tf_idf_model
11 Q0 CACM-2661 65 0.12343053344168928 tf_idf_model
11 Q0 CACM-3077 66 0.12257057793940618 tf_idf_model
11 Q0 CACM-2198 67 0.12040380043518437 tf_idf_model
11 Q0 CACM-1852 68 0.11504205058642884 tf_idf_model
11 Q0 CACM-2922 69 0.11364555648936767 tf_idf_model
11 Q0 CACM-3127 70 0.11136791840376303 tf_idf_model
11 Q0 CACM-1073 71 0.11116528587437904 tf_idf_model
11 Q0 CACM-2710 72 0.11048327468906453 tf_idf_model
11 Q0 CACM-2972 73 0.10723008152625821 tf_idf_model
11 Q0 CACM-2406 74 0.1060342837619881 tf_idf_model
11 Q0 CACM-1046 75 0.1028069937033731 tf_idf_model
11 Q0 CACM-0724 76 0.1028046655307706 tf_idf_model
11 Q0 CACM-2320 77 0.10167962815240744 tf_idf_model
11 Q0 CACM-0689 78 0.10127633513164248 tf_idf_model
11 Q0 CACM-1467 79 0.09999435620592549 tf_idf_model
11 Q0 CACM-2398 80 0.0993343447775561 tf_idf_model
11 Q0 CACM-2884 81 0.09908210262716392 tf_idf_model
11 Q0 CACM-1358 82 0.09747543369219458 tf_idf_model
11 Q0 CACM-1496 83 0.09633602610083065 tf_idf_model
11 Q0 CACM-2873 84 0.09582562200859734 tf_idf_model
11 Q0 CACM-1485 85 0.09479464968321737 tf_idf_model
11 Q0 CACM-2867 86 0.09430163198053913 tf_idf_model
11 Q0 CACM-1826 87 0.09397477774947506 tf_idf_model
11 Q0 CACM-2645 88 0.09143002477162168 tf_idf_model
11 Q0 CACM-2787 89 0.09058652373462708 tf_idf_model
11 Q0 CACM-2003 90 0.09028247331952552 tf_idf_model
11 Q0 CACM-1713 91 0.08996191515123798 tf_idf_model
11 Q0 CACM-2034 92 0.0891697209916957 tf_idf_model
11 Q0 CACM-3103 93 0.08888827898688886 tf_idf_model
11 Q0 CACM-2084 94 0.08777282378075682 tf_idf_model
11 Q0 CACM-1115 95 0.08764955232402963 tf_idf_model
11 Q0 CACM-3026 96 0.0858172359137115 tf_idf_model
11 Q0 CACM-2954 97 0.08472163862966445 tf_idf_model
11 Q0 CACM-2305 98 0.08463808007430122 tf_idf_model
11 Q0 CACM-1223 99 0.08417741611918197 tf_idf_model

For query : portable operating systems

12 Q0 CACM-1461 1 0.5016935481228241 tf_idf_model
12 Q0 CACM-3068 2 0.32148836269173364 tf_idf_model
12 Q0 CACM-3127 3 0.3185529502986506 tf_idf_model
12 Q0 CACM-2740 4 0.22932254064856572 tf_idf_model
12 Q0 CACM-2111 5 0.2169657048006458 tf_idf_model
12 Q0 CACM-2319 6 0.21366949052689915 tf_idf_model
12 Q0 CACM-2345 7 0.21050617181715006 tf_idf_model
12 Q0 CACM-2311 8 0.20959488968807147 tf_idf_model
12 Q0 CACM-1462 9 0.20643176773378707 tf_idf_model
12 Q0 CACM-2796 10 0.20464961526885997 tf_idf_model
12 Q0 CACM-2407 11 0.19444345187929524 tf_idf_model
12 Q0 CACM-2246 12 0.19379265397982812 tf_idf_model
12 Q0 CACM-0025 13 0.18986831183507652 tf_idf_model
12 Q0 CACM-1755 14 0.18685399654982868 tf_idf_model
12 Q0 CACM-2482 15 0.1827856774488102 tf_idf_model
12 Q0 CACM-1069 16 0.17906841336025248 tf_idf_model
12 Q0 CACM-2069 17 0.17103189140550817 tf_idf_model
12 Q0 CACM-2080 18 0.1682473770811372 tf_idf_model
12 Q0 CACM-1657 19 0.16744059431088543 tf_idf_model
12 Q0 CACM-2151 20 0.16481006795667388 tf_idf_model
12 Q0 CACM-0652 21 0.16138806505981507 tf_idf_model
12 Q0 CACM-1360 22 0.16138806505981507 tf_idf_model
12 Q0 CACM-0597 23 0.16138806505981507 tf_idf_model
12 Q0 CACM-0018 24 0.16138806505981507 tf_idf_model
12 Q0 CACM-2867 25 0.16011496216685872 tf_idf_model
12 Q0 CACM-2372 26 0.15957477643402337 tf_idf_model
12 Q0 CACM-1247 27 0.15842954151247074 tf_idf_model
12 Q0 CACM-2583 28 0.15745177079006345 tf_idf_model
12 Q0 CACM-1728 29 0.15734128638245964 tf_idf_model
12 Q0 CACM-1912 30 0.1555547615034362 tf_idf_model
12 Q0 CACM-2597 31 0.15500660637629307 tf_idf_model
12 Q0 CACM-2629 32 0.15478758691464625 tf_idf_model
12 Q0 CACM-2479 33 0.15370291910458575 tf_idf_model
12 Q0 CACM-0651 34 0.15370291910458575 tf_idf_model
12 Q0 CACM-2995 35 0.15370291910458575 tf_idf_model
12 Q0 CACM-1747 36 0.1478180708514987 tf_idf_model
12 Q0 CACM-2379 37 0.1468944531207233 tf_idf_model
12 Q0 CACM-0795 38 0.14671642278165004 tf_idf_model
12 Q0 CACM-2621 39 0.14413325591994808 tf_idf_model
12 Q0 CACM-2317 40 0.14335539425957433 tf_idf_model
12 Q0 CACM-2840 41 0.142801310506883 tf_idf_model
12 Q0 CACM-2138 42 0.14191978074046918 tf_idf_model
12 Q0 CACM-3150 43 0.13947116733564263 tf_idf_model
12 Q0 CACM-1750 44 0.13935931892300668 tf_idf_model
12 Q0 CACM-1959 45 0.13735154473175748 tf_idf_model
12 Q0 CACM-2541 46 0.13518688422471303 tf_idf_model
12 Q0 CACM-0238 47 0.13449005421651253 tf_idf_model
12 Q0 CACM-2818 48 0.13449005421651253 tf_idf_model
12 Q0 CACM-3025 49 0.13056119817772158 tf_idf_model
12 Q0 CACM-1680 50 0.1293691305815875 tf_idf_model
12 Q0 CACM-0987 51 0.12911045204785204 tf_idf_model
12 Q0 CACM-1930 52 0.12811847679777524 tf_idf_model
12 Q0 CACM-1341 53 0.12783213074044755 tf_idf_model
12 Q0 CACM-1324 54 0.12653446415758282 tf_idf_model
12 Q0 CACM-2690 55 0.12414466543062697 tf_idf_model
12 Q0 CACM-2378 56 0.12081851469692625 tf_idf_model
12 Q0 CACM-2424 57 0.12064331778049407 tf_idf_model
12 Q0 CACM-2852 58 0.12043885452225002 tf_idf_model
12 Q0 CACM-0643 59 0.11954671485912224 tf_idf_model
12 Q0 CACM-0143 60 0.11954671485912224 tf_idf_model
12 Q0 CACM-0239 61 0.11954671485912224 tf_idf_model
12 Q0 CACM-2329 62 0.11954671485912224 tf_idf_model
12 Q0 CACM-1472 63 0.11937894224016832 tf_idf_model
12 Q0 CACM-2320 64 0.11758442534128688 tf_idf_model
12 Q0 CACM-2853 65 0.1152771893284393 tf_idf_model
12 Q0 CACM-2522 66 0.11321504687783725 tf_idf_model
12 Q0 CACM-1050 67 0.11309584001700156 tf_idf_model
12 Q0 CACM-1071 68 0.11259632446033607 tf_idf_model
12 Q0 CACM-2882 69 0.11259632446033607 tf_idf_model
12 Q0 CACM-2624 70 0.11095972876376953 tf_idf_model
12 Q0 CACM-1923 71 0.10906381480930957 tf_idf_model
12 Q0 CACM-2738 72 0.10880094273695395 tf_idf_model
12 Q0 CACM-1951 73 0.10823073663793248 tf_idf_model
12 Q0 CACM-2689 74 0.10759204337321003 tf_idf_model
12 Q0 CACM-0322 75 0.10672462461248061 tf_idf_model
12 Q0 CACM-1387 76 0.10496784719337565 tf_idf_model
12 Q0 CACM-3174 77 0.10451948919225501 tf_idf_model
12 Q0 CACM-2950 78 0.10451948919225501 tf_idf_model
12 Q0 CACM-1751 79 0.10451948919225501 tf_idf_model
12 Q0 CACM-2553 80 0.10412133229665486 tf_idf_model
12 Q0 CACM-1511 81 0.10412133229665486 tf_idf_model
12 Q0 CACM-0633 82 0.10412133229665486 tf_idf_model
12 Q0 CACM-2405 83 0.10412133229665486 tf_idf_model
12 Q0 CACM-2985 84 0.10412133229665486 tf_idf_model
12 Q0 CACM-3196 85 0.1038798460522502 tf_idf_model
12 Q0 CACM-2632 86 0.10267953543397756 tf_idf_model
12 Q0 CACM-3141 87 0.10049686470129589 tf_idf_model
12 Q0 CACM-2502 88 0.09781094852110003 tf_idf_model
12 Q0 CACM-1226 89 0.09775604111853328 tf_idf_model
12 Q0 CACM-2868 90 0.0969392914431442 tf_idf_model
12 Q0 CACM-1484 91 0.09683283903588902 tf_idf_model
12 Q0 CACM-2567 92 0.0960643244403661 tf_idf_model
12 Q0 CACM-3119 93 0.09493415591753826 tf_idf_model
12 Q0 CACM-1591 94 0.09466171631378986 tf_idf_model
12 Q0 CACM-2812 95 0.09447106247403808 tf_idf_model
12 Q0 CACM-1196 96 0.09310849907297022 tf_idf_model
12 Q0 CACM-2321 97 0.09288521730061298 tf_idf_model
12 Q0 CACM-2730 98 0.09222175146275145 tf_idf_model
12 Q0 CACM-2758 99 0.09222175146275145 tf_idf_model

For query : code optimization for space efficiency

13 Q0 CACM-1064 1 0.5713261090864998 tf_idf_model
13 Q0 CACM-0797 2 0.5448261774905424 tf_idf_model
13 Q0 CACM-1795 3 0.5293287250405607 tf_idf_model
13 Q0 CACM-2748 4 0.5242249152642646 tf_idf_model
13 Q0 CACM-2464 5 0.5223763919533306 tf_idf_model
13 Q0 CACM-2491 6 0.5082417407893974 tf_idf_model
13 Q0 CACM-1289 7 0.48428993554714883 tf_idf_model
13 Q0 CACM-2495 8 0.4725843284994387 tf_idf_model
13 Q0 CACM-2897 9 0.44814366390860877 tf_idf_model
13 Q0 CACM-1414 10 0.41510565904041324 tf_idf_model
13 Q0 CACM-1655 11 0.4031021629532347 tf_idf_model
13 Q0 CACM-0066 12 0.3790095147760295 tf_idf_model
13 Q0 CACM-0983 13 0.35632953879913637 tf_idf_model
13 Q0 CACM-0230 14 0.34627587405546634 tf_idf_model
13 Q0 CACM-0987 15 0.34207635724717095 tf_idf_model
13 Q0 CACM-1362 16 0.3387012256766824 tf_idf_model
13 Q0 CACM-2611 17 0.3332063334618447 tf_idf_model
13 Q0 CACM-0267 18 0.330581020968821 tf_idf_model
13 Q0 CACM-1204 19 0.32894533553465144 tf_idf_model
13 Q0 CACM-1947 20 0.3242063183659872 tf_idf_model
13 Q0 CACM-1652 21 0.31624589579756535 tf_idf_model
13 Q0 CACM-1736 22 0.3144084165874733 tf_idf_model
13 Q0 CACM-1063 23 0.3054253189706883 tf_idf_model
13 Q0 CACM-1490 24 0.3054253189706883 tf_idf_model
13 Q0 CACM-1085 25 0.29154234992656614 tf_idf_model
13 Q0 CACM-2070 26 0.29154234992656614 tf_idf_model
13 Q0 CACM-1065 27 0.2905739613282893 tf_idf_model
13 Q0 CACM-1444 28 0.2878046274916101 tf_idf_model
13 Q0 CACM-0093 29 0.2856630545432499 tf_idf_model
13 Q0 CACM-2559 30 0.28429665588147046 tf_idf_model
13 Q0 CACM-0048 31 0.28394734883226186 tf_idf_model
13 Q0 CACM-0031 32 0.2775790233911901 tf_idf_model
13 Q0 CACM-1992 33 0.27551264953282256 tf_idf_model
13 Q0 CACM-1275 34 0.2741350669605775 tf_idf_model
13 Q0 CACM-1756 35 0.27191414536279845 tf_idf_model
13 Q0 CACM-2530 36 0.2655765363949747 tf_idf_model
13 Q0 CACM-0195 37 0.2612508455446495 tf_idf_model
13 Q0 CACM-0243 38 0.2577896135979626 tf_idf_model
13 Q0 CACM-1669 39 0.2565572679353782 tf_idf_model
13 Q0 CACM-1276 40 0.2515267332699786 tf_idf_model
13 Q0 CACM-2835 41 0.2485707190192321 tf_idf_model
13 Q0 CACM-0986 42 0.24668968070709443 tf_idf_model
13 Q0 CACM-1416 43 0.24434025517655067 tf_idf_model
13 Q0 CACM-2711 44 0.2430160023551126 tf_idf_model
13 Q0 CACM-2253 45 0.2428915520454726 tf_idf_model
13 Q0 CACM-0164 46 0.2402112103775212 tf_idf_model
13 Q0 CACM-1917 47 0.23755302586609092 tf_idf_model
13 Q0 CACM-0528 48 0.23755302586609092 tf_idf_model
13 Q0 CACM-3134 49 0.23457240521870834 tf_idf_model
13 Q0 CACM-1670 50 0.2342692478116961 tf_idf_model
13 Q0 CACM-2116 51 0.23238882965161067 tf_idf_model
13 Q0 CACM-1231 52 0.2313978938049486 tf_idf_model
13 Q0 CACM-2904 53 0.23044912974570653 tf_idf_model
13 Q0 CACM-2078 54 0.22681876946293617 tf_idf_model
13 Q0 CACM-2745 55 0.22611870926273042 tf_idf_model
13 Q0 CACM-1901 56 0.22516182136176086 tf_idf_model
13 Q0 CACM-1284 57 0.2250502350310335 tf_idf_model
13 Q0 CACM-1508 58 0.2250502350310335 tf_idf_model
13 Q0 CACM-0149 59 0.2239419819466207 tf_idf_model
13 Q0 CACM-2533 60 0.2220632187129521 tf_idf_model
13 Q0 CACM-2586 61 0.219308053568462 tf_idf_model
13 Q0 CACM-0397 62 0.21506279856515925 tf_idf_model
13 Q0 CACM-1118 63 0.21379772327948185 tf_idf_model
13 Q0 CACM-2834 64 0.21352232568553087 tf_idf_model
13 Q0 CACM-3080 65 0.21284630888606637 tf_idf_model
13 Q0 CACM-1757 66 0.21223360022754387 tf_idf_model
13 Q0 CACM-1187 67 0.21148877972662103 tf_idf_model
13 Q0 CACM-2680 68 0.2114061210323277 tf_idf_model
13 Q0 CACM-1668 69 0.20960561105831552 tf_idf_model
13 Q0 CACM-2345 70 0.20914994668644962 tf_idf_model
13 Q0 CACM-0117 71 0.20887931337175755 tf_idf_model
13 Q0 CACM-3129 72 0.20825826188173135 tf_idf_model
13 Q0 CACM-2852 73 0.20741570168904955 tf_idf_model
13 Q0 CACM-1267 74 0.20629604877844737 tf_idf_model
13 Q0 CACM-2407 75 0.2060700947272114 tf_idf_model
13 Q0 CACM-1773 76 0.20361687931379222 tf_idf_model
13 Q0 CACM-0651 77 0.20361687931379222 tf_idf_model
13 Q0 CACM-0826 78 0.20361687931379222 tf_idf_model
13 Q0 CACM-0275 79 0.20361687931379222 tf_idf_model
13 Q0 CACM-2365 80 0.20122221261720147 tf_idf_model
13 Q0 CACM-2892 81 0.20029805896632485 tf_idf_model
13 Q0 CACM-2645 82 0.20029127839308092 tf_idf_model
13 Q0 CACM-3171 83 0.20008015265595766 tf_idf_model
13 Q0 CACM-2133 84 0.19992380007710683 tf_idf_model
13 Q0 CACM-2389 85 0.19846642328006917 tf_idf_model
13 Q0 CACM-3032 86 0.19659560761331663 tf_idf_model
13 Q0 CACM-1523 87 0.19558911842600896 tf_idf_model
13 Q0 CACM-0657 88 0.19436156661771076 tf_idf_model
13 Q0 CACM-1509 89 0.19436156661771076 tf_idf_model
13 Q0 CACM-1132 90 0.19436156661771076 tf_idf_model
13 Q0 CACM-1442 91 0.19436156661771076 tf_idf_model
13 Q0 CACM-1352 92 0.19356714693811156 tf_idf_model
13 Q0 CACM-2537 93 0.19337239233613424 tf_idf_model
13 Q0 CACM-1232 94 0.19309845105474094 tf_idf_model
13 Q0 CACM-1195 95 0.19299488941355386 tf_idf_model
13 Q0 CACM-1770 96 0.1904420363621666 tf_idf_model
13 Q0 CACM-1030 97 0.19009677727994376 tf_idf_model
13 Q0 CACM-1746 98 0.188645049952484 tf_idf_model
13 Q0 CACM-1369 99 0.18837491023193004 tf_idf_model

For query : find all discussions of optimal implementations of sort algorithms for database management applications

14 Q0 CACM-2679 1 1.3918083369849197 tf_idf_model
14 Q0 CACM-2875 2 0.917806840899624 tf_idf_model
14 Q0 CACM-1724 3 0.8581205307087013 tf_idf_model
14 Q0 CACM-2227 4 0.6601311047764669 tf_idf_model
14 Q0 CACM-0086 5 0.6319592426098448 tf_idf_model
14 Q0 CACM-0059 6 0.6282156544893243 tf_idf_model
14 Q0 CACM-2964 7 0.6277266410598467 tf_idf_model
14 Q0 CACM-1196 8 0.6071184148353039 tf_idf_model
14 Q0 CACM-0239 9 0.5875779761272779 tf_idf_model
14 Q0 CACM-1770 10 0.5869143352285464 tf_idf_model
14 Q0 CACM-1267 11 0.5790304341243993 tf_idf_model
14 Q0 CACM-0861 12 0.575070414503096 tf_idf_model
14 Q0 CACM-1566 13 0.5723285892822693 tf_idf_model
14 Q0 CACM-3011 14 0.5693613242303557 tf_idf_model
14 Q0 CACM-0084 15 0.5683855921570077 tf_idf_model
14 Q0 CACM-2017 16 0.5615537904759045 tf_idf_model
14 Q0 CACM-0851 17 0.5595773719805222 tf_idf_model
14 Q0 CACM-2108 18 0.5582636129731393 tf_idf_model
14 Q0 CACM-2852 19 0.5452611665624888 tf_idf_model
14 Q0 CACM-1694 20 0.5452039428507578 tf_idf_model
14 Q0 CACM-2348 21 0.534891178607491 tf_idf_model
14 Q0 CACM-2804 22 0.5310177318734468 tf_idf_model
14 Q0 CACM-2325 23 0.5309134926275512 tf_idf_model
14 Q0 CACM-0070 24 0.5305120480443184 tf_idf_model
14 Q0 CACM-1416 25 0.520260514458619 tf_idf_model
14 Q0 CACM-2876 26 0.5078220585359583 tf_idf_model
14 Q0 CACM-2976 27 0.5072339920116867 tf_idf_model
14 Q0 CACM-1473 28 0.4979064551806883 tf_idf_model
14 Q0 CACM-1834 29 0.4971238166035636 tf_idf_model
14 Q0 CACM-1632 30 0.4960390410727093 tf_idf_model
14 Q0 CACM-0630 31 0.4945430525786862 tf_idf_model
14 Q0 CACM-1098 32 0.49453635810172974 tf_idf_model
14 Q0 CACM-0278 33 0.4913234674337781 tf_idf_model
14 Q0 CACM-1961 34 0.48816035229288385 tf_idf_model
14 Q0 CACM-1795 35 0.48636031859091006 tf_idf_model
14 Q0 CACM-3166 36 0.485370814890381 tf_idf_model
14 Q0 CACM-1111 37 0.48484227692792975 tf_idf_model
14 Q0 CACM-1395 38 0.4836390139949505 tf_idf_model
14 Q0 CACM-3087 39 0.47999668389943595 tf_idf_model
14 Q0 CACM-3099 40 0.47974321372436984 tf_idf_model
14 Q0 CACM-1030 41 0.47819032018369556 tf_idf_model
14 Q0 CACM-2819 42 0.4775248347410849 tf_idf_model
14 Q0 CACM-2146 43 0.4768437496158697 tf_idf_model
14 Q0 CACM-2851 44 0.4747097592880698 tf_idf_model
14 Q0 CACM-0897 45 0.4733320042290238 tf_idf_model
14 Q0 CACM-2950 46 0.4724204400538168 tf_idf_model
14 Q0 CACM-1173 47 0.4718074523066884 tf_idf_model
14 Q0 CACM-2181 48 0.47072158660928043 tf_idf_model
14 Q0 CACM-2291 49 0.46822831878169174 tf_idf_model
14 Q0 CACM-3075 50 0.46498748493297243 tf_idf_model
14 Q0 CACM-3169 51 0.4643215510801907 tf_idf_model
14 Q0 CACM-1383 52 0.46129912377919285 tf_idf_model
14 Q0 CACM-1879 53 0.4600863876588485 tf_idf_model
14 Q0 CACM-2870 54 0.45891901432890214 tf_idf_model
14 Q0 CACM-2990 55 0.45873057870928124 tf_idf_model
14 Q0 CACM-2738 56 0.45805408463240876 tf_idf_model
14 Q0 CACM-2315 57 0.45755427075472294 tf_idf_model
14 Q0 CACM-0039 58 0.45553054621208916 tf_idf_model
14 Q0 CACM-2649 59 0.4550853748533672 tf_idf_model
14 Q0 CACM-2049 60 0.45385709964104837 tf_idf_model
14 Q0 CACM-2479 61 0.453408602863871 tf_idf_model
14 Q0 CACM-3131 62 0.4530059859005444 tf_idf_model
14 Q0 CACM-2326 63 0.45288967790279994 tf_idf_model
14 Q0 CACM-2882 64 0.4523824014971778 tf_idf_model
14 Q0 CACM-0622 65 0.45210256289386985 tf_idf_model
14 Q0 CACM-1474 66 0.4486757030075503 tf_idf_model
14 Q0 CACM-1997 67 0.4483520223951242 tf_idf_model
14 Q0 CACM-0950 68 0.44719935582562576 tf_idf_model
14 Q0 CACM-1811 69 0.4465625351996226 tf_idf_model
14 Q0 CACM-1462 70 0.4459939345601118 tf_idf_model
14 Q0 CACM-2356 71 0.44510137010064943 tf_idf_model
14 Q0 CACM-0717 72 0.4448557636734454 tf_idf_model
14 Q0 CACM-3170 73 0.4427944555690867 tf_idf_model
14 Q0 CACM-2264 74 0.44260391954390466 tf_idf_model
14 Q0 CACM-1886 75 0.442063727681445 tf_idf_model
14 Q0 CACM-1650 76 0.44164317235391165 tf_idf_model
14 Q0 CACM-1658 77 0.4415677101402121 tf_idf_model
14 Q0 CACM-0284 78 0.4405080230045424 tf_idf_model
14 Q0 CACM-1627 79 0.4402156611351238 tf_idf_model
14 Q0 CACM-2222 80 0.43859338034912443 tf_idf_model
14 Q0 CACM-2827 81 0.437231618379813 tf_idf_model
14 Q0 CACM-1444 82 0.4363770747973392 tf_idf_model
14 Q0 CACM-1629 83 0.4346467220667536 tf_idf_model
14 Q0 CACM-2226 84 0.4342815989137674 tf_idf_model
14 Q0 CACM-3134 85 0.43236535637850426 tf_idf_model
14 Q0 CACM-2752 86 0.43031915045856006 tf_idf_model
14 Q0 CACM-1709 87 0.4298486190558593 tf_idf_model
14 Q0 CACM-1031 88 0.42904790765079204 tf_idf_model
14 Q0 CACM-2772 89 0.4287508133365544 tf_idf_model
14 Q0 CACM-3121 90 0.42851038267980046 tf_idf_model
14 Q0 CACM-1284 91 0.42835989976518907 tf_idf_model
14 Q0 CACM-2289 92 0.42599725646247527 tf_idf_model
14 Q0 CACM-2246 93 0.4254668741594716 tf_idf_model
14 Q0 CACM-1905 94 0.42535522655805297 tf_idf_model
14 Q0 CACM-2311 95 0.42475228645498053 tf_idf_model
14 Q0 CACM-0655 96 0.4244334722886457 tf_idf_model
14 Q0 CACM-2916 97 0.4241174149025771 tf_idf_model
14 Q0 CACM-2889 98 0.42400465344493943 tf_idf_model
14 Q0 CACM-1197 99 0.42353862443689083 tf_idf_model

For query : find all discussions of horizontal microcode optimization with special emphasis on optimization of loops and global optimization

15 Q0 CACM-2464 1 1.3666938102854778 tf_idf_model
15 Q0 CACM-2616 2 1.21565211905188 tf_idf_model
15 Q0 CACM-2835 3 1.1798593584304449 tf_idf_model
15 Q0 CACM-2897 4 0.9724112697684354 tf_idf_model
15 Q0 CACM-1770 5 0.9459104003367746 tf_idf_model
15 Q0 CACM-1548 6 0.9073083074575536 tf_idf_model
15 Q0 CACM-2929 7 0.901872348929246 tf_idf_model
15 Q0 CACM-2940 8 0.8939927249020687 tf_idf_model
15 Q0 CACM-2321 9 0.889165006866457 tf_idf_model
15 Q0 CACM-3125 10 0.8877091507740423 tf_idf_model
15 Q0 CACM-1807 11 0.8748049592244227 tf_idf_model
