Ranking (Top 100) for the queries in Cleaned_queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name

14 Q0 CACM-3112 1 0.1779215 LuceneNoStopNoStem
14 Q0 CACM-3164 2 0.16772228 LuceneNoStopNoStem
14 Q0 CACM-2679 3 0.16313025 LuceneNoStopNoStem
14 Q0 CACM-3131 4 0.15299422 LuceneNoStopNoStem
14 Q0 CACM-2716 5 0.1397686 LuceneNoStopNoStem
14 Q0 CACM-3058 6 0.13875684 LuceneNoStopNoStem
14 Q0 CACM-2819 7 0.13171442 LuceneNoStopNoStem
14 Q0 CACM-2674 8 0.13030799 LuceneNoStopNoStem
14 Q0 CACM-3087 9 0.12567964 LuceneNoStopNoStem
14 Q0 CACM-3037 10 0.12508652 LuceneNoStopNoStem
14 Q0 CACM-3057 11 0.12287658 LuceneNoStopNoStem
14 Q0 CACM-2289 12 0.117783256 LuceneNoStopNoStem
14 Q0 CACM-3067 13 0.11623422 LuceneNoStopNoStem
14 Q0 CACM-1752 14 0.115131244 LuceneNoStopNoStem
14 Q0 CACM-3132 15 0.111948855 LuceneNoStopNoStem
14 Q0 CACM-2890 16 0.1113184 LuceneNoStopNoStem
14 Q0 CACM-2964 17 0.10054787 LuceneNoStopNoStem
14 Q0 CACM-2812 18 0.09911203 LuceneNoStopNoStem
14 Q0 CACM-1886 19 0.09851505 LuceneNoStopNoStem
14 Q0 CACM-2816 20 0.09632663 LuceneNoStopNoStem
14 Q0 CACM-2750 21 0.09246305 LuceneNoStopNoStem
14 Q0 CACM-2142 22 0.08870559 LuceneNoStopNoStem
14 Q0 CACM-2931 23 0.08647665 LuceneNoStopNoStem
14 Q0 CACM-1412 24 0.08523667 LuceneNoStopNoStem
14 Q0 CACM-2900 25 0.08311584 LuceneNoStopNoStem
14 Q0 CACM-3085 26 0.081982516 LuceneNoStopNoStem
14 Q0 CACM-3075 27 0.08088267 LuceneNoStopNoStem
14 Q0 CACM-1961 28 0.080791615 LuceneNoStopNoStem
14 Q0 CACM-3011 29 0.07966854 LuceneNoStopNoStem
14 Q0 CACM-3032 30 0.077468045 LuceneNoStopNoStem
14 Q0 CACM-2181 31 0.076988526 LuceneNoStopNoStem
14 Q0 CACM-3033 32 0.07310521 LuceneNoStopNoStem
14 Q0 CACM-2924 33 0.07294355 LuceneNoStopNoStem
14 Q0 CACM-2174 34 0.07185004 LuceneNoStopNoStem
14 Q0 CACM-2959 35 0.07161995 LuceneNoStopNoStem
14 Q0 CACM-2017 36 0.07120923 LuceneNoStopNoStem
14 Q0 CACM-2146 37 0.06810329 LuceneNoStopNoStem
14 Q0 CACM-2833 38 0.06747273 LuceneNoStopNoStem
14 Q0 CACM-3017 39 0.06616066 LuceneNoStopNoStem
14 Q0 CACM-2691 40 0.065682985 LuceneNoStopNoStem
14 Q0 CACM-1423 41 0.065136164 LuceneNoStopNoStem
14 Q0 CACM-2863 42 0.06456691 LuceneNoStopNoStem
14 Q0 CACM-1724 43 0.06343002 LuceneNoStopNoStem
14 Q0 CACM-2902 44 0.063371934 LuceneNoStopNoStem
14 Q0 CACM-3156 45 0.06220178 LuceneNoStopNoStem
14 Q0 CACM-2997 46 0.060526516 LuceneNoStopNoStem
14 Q0 CACM-2522 47 0.059877314 LuceneNoStopNoStem
14 Q0 CACM-2834 48 0.059050806 LuceneNoStopNoStem
14 Q0 CACM-2856 49 0.05893677 LuceneNoStopNoStem
14 Q0 CACM-2263 50 0.058748644 LuceneNoStopNoStem
14 Q0 CACM-2314 51 0.058370687 LuceneNoStopNoStem
14 Q0 CACM-0717 52 0.057791788 LuceneNoStopNoStem
14 Q0 CACM-2450 53 0.05646646 LuceneNoStopNoStem
14 Q0 CACM-1197 54 0.056399047 LuceneNoStopNoStem
14 Q0 CACM-3006 55 0.056298066 LuceneNoStopNoStem
14 Q0 CACM-3177 56 0.056294437 LuceneNoStopNoStem
14 Q0 CACM-1873 57 0.056048136 LuceneNoStopNoStem
14 Q0 CACM-2272 58 0.056048136 LuceneNoStopNoStem
14 Q0 CACM-2944 59 0.055901356 LuceneNoStopNoStem
14 Q0 CACM-2481 60 0.054729875 LuceneNoStopNoStem
14 Q0 CACM-2627 61 0.05448875 LuceneNoStopNoStem
14 Q0 CACM-2650 62 0.0540321 LuceneNoStopNoStem
14 Q0 CACM-2973 63 0.053264983 LuceneNoStopNoStem
14 Q0 CACM-3151 64 0.053264983 LuceneNoStopNoStem
14 Q0 CACM-2324 65 0.053258505 LuceneNoStopNoStem
14 Q0 CACM-3166 66 0.053254496 LuceneNoStopNoStem
14 Q0 CACM-3157 67 0.05286796 LuceneNoStopNoStem
14 Q0 CACM-2406 68 0.052644875 LuceneNoStopNoStem
14 Q0 CACM-2337 69 0.052546382 LuceneNoStopNoStem
14 Q0 CACM-1462 70 0.052368283 LuceneNoStopNoStem
14 Q0 CACM-2976 71 0.051958498 LuceneNoStopNoStem
14 Q0 CACM-2308 72 0.051870596 LuceneNoStopNoStem
14 Q0 CACM-0630 73 0.051865637 LuceneNoStopNoStem
14 Q0 CACM-2106 74 0.05182395 LuceneNoStopNoStem
14 Q0 CACM-2715 75 0.05107686 LuceneNoStopNoStem
14 Q0 CACM-3163 76 0.05043876 LuceneNoStopNoStem
14 Q0 CACM-1878 77 0.0496396 LuceneNoStopNoStem
14 Q0 CACM-0655 78 0.049373295 LuceneNoStopNoStem
14 Q0 CACM-1594 79 0.048976116 LuceneNoStopNoStem
14 Q0 CACM-2967 80 0.04881532 LuceneNoStopNoStem
14 Q0 CACM-3049 81 0.04881532 LuceneNoStopNoStem
14 Q0 CACM-2348 82 0.048628744 LuceneNoStopNoStem
14 Q0 CACM-2524 83 0.048399825 LuceneNoStopNoStem
14 Q0 CACM-1098 84 0.047962494 LuceneNoStopNoStem
14 Q0 CACM-2051 85 0.047886577 LuceneNoStopNoStem
14 Q0 CACM-3069 86 0.04740901 LuceneNoStopNoStem
14 Q0 CACM-2598 87 0.04644488 LuceneNoStopNoStem
14 Q0 CACM-0867 88 0.045042064 LuceneNoStopNoStem
14 Q0 CACM-2188 89 0.04502675 LuceneNoStopNoStem
14 Q0 CACM-2266 90 0.044516664 LuceneNoStopNoStem
14 Q0 CACM-2877 91 0.044516664 LuceneNoStopNoStem
14 Q0 CACM-3038 92 0.043936025 LuceneNoStopNoStem
14 Q0 CACM-2740 93 0.043870725 LuceneNoStopNoStem
14 Q0 CACM-0724 94 0.043225497 LuceneNoStopNoStem
14 Q0 CACM-2876 95 0.04242393 LuceneNoStopNoStem
14 Q0 CACM-2963 96 0.042036105 LuceneNoStopNoStem
14 Q0 CACM-1433 97 0.04033319 LuceneNoStopNoStem
14 Q0 CACM-2081 98 0.04033319 LuceneNoStopNoStem
14 Q0 CACM-2500 99 0.040210307 LuceneNoStopNoStem
14 Q0 CACM-0132 100 0.040116664 LuceneNoStopNoStem

For query: find all discussions of horizontal microcode optimization with special emphasis on optimization of loops and global optimization

15 Q0 CACM-2944 1 0.29416755 LuceneNoStopNoStem
15 Q0 CACM-2877 2 0.28754696 LuceneNoStopNoStem
15 Q0 CACM-3125 3 0.2774306 LuceneNoStopNoStem
15 Q0 CACM-2701 4 0.2751468 LuceneNoStopNoStem
15 Q0 CACM-3069 5 0.24646883 LuceneNoStopNoStem
15 Q0 CACM-2464 6 0.23240867 LuceneNoStopNoStem
15 Q0 CACM-1947 7 0.20955238 LuceneNoStopNoStem
15 Q0 CACM-2929 8 0.20861547 LuceneNoStopNoStem
15 Q0 CACM-1886 9 0.20539068 LuceneNoStopNoStem
15 Q0 CACM-2195 10 0.19455883 LuceneNoStopNoStem
15 Q0 CACM-1807 11 0.19342431 LuceneNoStopNoStem
15 Q0 CACM-1231 12 0.18976088 LuceneNoStopNoStem
15 Q0 CACM-2611 13 0.1878537 LuceneNoStopNoStem
15 Q0 CACM-2835 14 0.1878537 LuceneNoStopNoStem
15 Q0 CACM-2142 15 0.18370904 LuceneNoStopNoStem
15 Q0 CACM-3054 16 0.18291432 LuceneNoStopNoStem
15 Q0 CACM-2897 17 0.18086044 LuceneNoStopNoStem
15 Q0 CACM-2344 18 0.1751461 LuceneNoStopNoStem
15 Q0 CACM-2716 19 0.17462699 LuceneNoStopNoStem
15 Q0 CACM-2388 20 0.16508864 LuceneNoStopNoStem
15 Q0 CACM-1223 21 0.16412598 LuceneNoStopNoStem
15 Q0 CACM-1795 22 0.16101745 LuceneNoStopNoStem
15 Q0 CACM-2923 23 0.1575057 LuceneNoStopNoStem
15 Q0 CACM-2616 24 0.15180871 LuceneNoStopNoStem
15 Q0 CACM-3080 25 0.1394452 LuceneNoStopNoStem
15 Q0 CACM-2133 26 0.1341812 LuceneNoStopNoStem
15 Q0 CACM-2495 27 0.1341812 LuceneNoStopNoStem
15 Q0 CACM-2964 28 0.1341812 LuceneNoStopNoStem
15 Q0 CACM-2836 29 0.13283262 LuceneNoStopNoStem
15 Q0 CACM-2904 30 0.13283262 LuceneNoStopNoStem
15 Q0 CACM-2188 31 0.12806013 LuceneNoStopNoStem
15 Q0 CACM-1676 32 0.11620434 LuceneNoStopNoStem
15 Q0 CACM-2253 33 0.11385653 LuceneNoStopNoStem
15 Q0 CACM-2537 34 0.11385653 LuceneNoStopNoStem
15 Q0 CACM-2680 35 0.11385653 LuceneNoStopNoStem
15 Q0 CACM-0693 36 0.10734497 LuceneNoStopNoStem
15 Q0 CACM-2290 37 0.10734497 LuceneNoStopNoStem
15 Q0 CACM-2411 38 0.10734497 LuceneNoStopNoStem
15 Q0 CACM-2812 39 0.09488044 LuceneNoStopNoStem
15 Q0 CACM-3018 40 0.09488044 LuceneNoStopNoStem
15 Q0 CACM-1658 41 0.09392685 LuceneNoStopNoStem
15 Q0 CACM-2134 42 0.09392685 LuceneNoStopNoStem
15 Q0 CACM-2953 43 0.09392685 LuceneNoStopNoStem
15 Q0 CACM-2969 44 0.09392685 LuceneNoStopNoStem
15 Q0 CACM-0104 45 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1195 46 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1410 47 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1564 48 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1719 49 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1951 50 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2000 51 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2015 52 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2321 53 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2433 54 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2570 55 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2579 56 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2715 57 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2858 58 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-2903 59 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-3020 60 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-3053 61 0.080508724 LuceneNoStopNoStem
15 Q0 CACM-1974 62 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-2423 63 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-2451 64 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-2699 65 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-2883 66 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-3002 67 0.0670906 LuceneNoStopNoStem
15 Q0 CACM-2851 68 0.062211078 LuceneNoStopNoStem
15 Q0 CACM-1961 69 0.05616374 LuceneNoStopNoStem
15 Q0 CACM-2314 70 0.053672485 LuceneNoStopNoStem
15 Q0 CACM-2722 71 0.053672485 LuceneNoStopNoStem
15 Q0 CACM-2174 72 0.04994784 LuceneNoStopNoStem
15 Q0 CACM-2940 73 0.046419196 LuceneNoStopNoStem
15 Q0 CACM-2827 74 0.046327196 LuceneNoStopNoStem
15 Q0 CACM-3037 75 0.045741275 LuceneNoStopNoStem
15 Q0 CACM-1808 76 0.04516913 LuceneNoStopNoStem
15 Q0 CACM-2943 77 0.04394331 LuceneNoStopNoStem
15 Q0 CACM-1197 78 0.039206807 LuceneNoStopNoStem
15 Q0 CACM-1710 79 0.0387164 LuceneNoStopNoStem
15 Q0 CACM-1750 80 0.0387164 LuceneNoStopNoStem
15 Q0 CACM-3132 81 0.036752112 LuceneNoStopNoStem
15 Q0 CACM-3157 82 0.036752112 LuceneNoStopNoStem
15 Q0 CACM-1752 83 0.03450786 LuceneNoStopNoStem
15 Q0 CACM-1878 84 0.03450786 LuceneNoStopNoStem
15 Q0 CACM-3166 85 0.03450786 LuceneNoStopNoStem
15 Q0 CACM-1626 86 0.033339247 LuceneNoStopNoStem
15 Q0 CACM-0820 87 0.033122256 LuceneNoStopNoStem
15 Q0 CACM-0695 88 0.032263666 LuceneNoStopNoStem
15 Q0 CACM-2065 89 0.032263666 LuceneNoStopNoStem
15 Q0 CACM-2081 90 0.032263666 LuceneNoStopNoStem
15 Q0 CACM-2396 91 0.032263666 LuceneNoStopNoStem
15 Q0 CACM-2880 92 0.030281045 LuceneNoStopNoStem
15 Q0 CACM-1098 93 0.0293347 LuceneNoStopNoStem
15 Q0 CACM-1737 94 0.028871834 LuceneNoStopNoStem
15 Q0 CACM-0972 95 0.02875655 LuceneNoStopNoStem
15 Q0 CACM-2750 96 0.02875655 LuceneNoStopNoStem
15 Q0 CACM-3057 97 0.02875655 LuceneNoStopNoStem
15 Q0 CACM-1824 98 0.027782705 LuceneNoStopNoStem
15 Q0 CACM-0307 99 0.027024198 LuceneNoStopNoStem
15 Q0 CACM-1191 100 0.027024198 LuceneNoStopNoStem

For query: find all descriptions of file handling in operating systems based on multiple processes and message passing

16 Q0 CACM-3141 1 0.2573799 LuceneNoStopNoStem
16 Q0 CACM-2378 2 0.25036138 LuceneNoStopNoStem
16 Q0 CACM-1135 3 0.21070224 LuceneNoStopNoStem
16 Q0 CACM-2080 4 0.19366509 LuceneNoStopNoStem
16 Q0 CACM-0243 5 0.18426141 LuceneNoStopNoStem
16 Q0 CACM-1854 6 0.17874245 LuceneNoStopNoStem
16 Q0 CACM-2629 7 0.17714748 LuceneNoStopNoStem
16 Q0 CACM-2740 8 0.17603314 LuceneNoStopNoStem
16 Q0 CACM-1750 9 0.17301987 LuceneNoStopNoStem
16 Q0 CACM-2438 10 0.17026031 LuceneNoStopNoStem
16 Q0 CACM-3157 11 0.15041411 LuceneNoStopNoStem
16 Q0 CACM-2522 12 0.14424537 LuceneNoStopNoStem
16 Q0 CACM-2184 13 0.14420965 LuceneNoStopNoStem
16 Q0 CACM-3021 14 0.12848242 LuceneNoStopNoStem
16 Q0 CACM-0409 15 0.12786053 LuceneNoStopNoStem
16 Q0 CACM-0858 16 0.124403894 LuceneNoStopNoStem
16 Q0 CACM-2688 17 0.11860412 LuceneNoStopNoStem
16 Q0 CACM-1846 18 0.115686856 LuceneNoStopNoStem
16 Q0 CACM-2833 19 0.11319034 LuceneNoStopNoStem
16 Q0 CACM-2217 20 0.11147769 LuceneNoStopNoStem
16 Q0 CACM-1749 21 0.110950604 LuceneNoStopNoStem
16 Q0 CACM-3134 22 0.10741454 LuceneNoStopNoStem
16 Q0 CACM-1747 23 0.105260655 LuceneNoStopNoStem
16 Q0 CACM-1753 24 0.10491473 LuceneNoStopNoStem
16 Q0 CACM-2750 25 0.10418917 LuceneNoStopNoStem
16 Q0 CACM-2320 26 0.10378519 LuceneNoStopNoStem
16 Q0 CACM-1226 27 0.09876834 LuceneNoStopNoStem
16 Q0 CACM-3148 28 0.09783636 LuceneNoStopNoStem
16 Q0 CACM-1462 29 0.09672208 LuceneNoStopNoStem
16 Q0 CACM-2002 30 0.09427385 LuceneNoStopNoStem
16 Q0 CACM-2168 31 0.09354572 LuceneNoStopNoStem
16 Q0 CACM-2266 32 0.09317249 LuceneNoStopNoStem
16 Q0 CACM-2379 33 0.09125076 LuceneNoStopNoStem
16 Q0 CACM-2622 34 0.0908533 LuceneNoStopNoStem
16 Q0 CACM-2582 35 0.090682134 LuceneNoStopNoStem
16 Q0 CACM-0696 36 0.090620205 LuceneNoStopNoStem
16 Q0 CACM-1003 37 0.089575365 LuceneNoStopNoStem
16 Q0 CACM-3002 38 0.0880318 LuceneNoStopNoStem
16 Q0 CACM-2357 39 0.08636491 LuceneNoStopNoStem
16 Q0 CACM-2542 40 0.08609136 LuceneNoStopNoStem
16 Q0 CACM-3039 41 0.085795216 LuceneNoStopNoStem
16 Q0 CACM-1324 42 0.08526503 LuceneNoStopNoStem
16 Q0 CACM-2482 43 0.085259795 LuceneNoStopNoStem
16 Q0 CACM-3127 44 0.08470117 LuceneNoStopNoStem
16 Q0 CACM-1517 45 0.08402142 LuceneNoStopNoStem
16 Q0 CACM-2342 46 0.083574146 LuceneNoStopNoStem
16 Q0 CACM-2424 47 0.08253525 LuceneNoStopNoStem
16 Q0 CACM-2138 48 0.08191772 LuceneNoStopNoStem
16 Q0 CACM-1878 49 0.08068319 LuceneNoStopNoStem
16 Q0 CACM-2317 50 0.08060174 LuceneNoStopNoStem
16 Q0 CACM-2949 51 0.07934671 LuceneNoStopNoStem
16 Q0 CACM-1680 52 0.07759417 LuceneNoStopNoStem
16 Q0 CACM-1032 53 0.07696295 LuceneNoStopNoStem
16 Q0 CACM-1264 54 0.076936394 LuceneNoStopNoStem
16 Q0 CACM-2777 55 0.076932155 LuceneNoStopNoStem
16 Q0 CACM-1959 56 0.076140106 LuceneNoStopNoStem
16 Q0 CACM-2396 57 0.07501007 LuceneNoStopNoStem
16 Q0 CACM-1928 58 0.074793234 LuceneNoStopNoStem
16 Q0 CACM-3081 59 0.07427942 LuceneNoStopNoStem
16 Q0 CACM-2307 60 0.07336038 LuceneNoStopNoStem
16 Q0 CACM-2950 61 0.073079824 LuceneNoStopNoStem
16 Q0 CACM-1514 62 0.07302327 LuceneNoStopNoStem
16 Q0 CACM-2376 63 0.07288184 LuceneNoStopNoStem
16 Q0 CACM-1199 64 0.07276237 LuceneNoStopNoStem
16 Q0 CACM-1350 65 0.07223698 LuceneNoStopNoStem
16 Q0 CACM-2358 66 0.07120533 LuceneNoStopNoStem
16 Q0 CACM-2947 67 0.07079034 LuceneNoStopNoStem
16 Q0 CACM-1844 68 0.070568025 LuceneNoStopNoStem
16 Q0 CACM-1698 69 0.069874026 LuceneNoStopNoStem
16 Q0 CACM-2188 70 0.0695022 LuceneNoStopNoStem
16 Q0 CACM-2931 71 0.06905328 LuceneNoStopNoStem
16 Q0 CACM-2407 72 0.06900649 LuceneNoStopNoStem
16 Q0 CACM-1210 73 0.06893118 LuceneNoStopNoStem
16 Q0 CACM-2625 74 0.06813197 LuceneNoStopNoStem
16 Q0 CACM-1752 75 0.06760325 LuceneNoStopNoStem
16 Q0 CACM-1677 76 0.066995926 LuceneNoStopNoStem
16 Q0 CACM-1461 77 0.06672081 LuceneNoStopNoStem
16 Q0 CACM-1961 78 0.06583976 LuceneNoStopNoStem
16 Q0 CACM-1484 79 0.06314328 LuceneNoStopNoStem
16 Q0 CACM-2524 80 0.063050196 LuceneNoStopNoStem
16 Q0 CACM-3068 81 0.06286873 LuceneNoStopNoStem
16 Q0 CACM-2345 82 0.06255306 LuceneNoStopNoStem
16 Q0 CACM-2890 83 0.06251639 LuceneNoStopNoStem
16 Q0 CACM-1976 84 0.062201947 LuceneNoStopNoStem
16 Q0 CACM-1388 85 0.061878648 LuceneNoStopNoStem
16 Q0 CACM-2339 86 0.061655603 LuceneNoStopNoStem
16 Q0 CACM-3049 87 0.059006214 LuceneNoStopNoStem
16 Q0 CACM-2174 88 0.058552973 LuceneNoStopNoStem
16 Q0 CACM-1385 89 0.057690572 LuceneNoStopNoStem
16 Q0 CACM-2421 90 0.057627983 LuceneNoStopNoStem
16 Q0 CACM-3073 91 0.057440214 LuceneNoStopNoStem
16 Q0 CACM-3074 92 0.057374544 LuceneNoStopNoStem
16 Q0 CACM-1962 93 0.05734534 LuceneNoStopNoStem
16 Q0 CACM-3119 94 0.056235038 LuceneNoStopNoStem
16 Q0 CACM-3026 95 0.055928838 LuceneNoStopNoStem
16 Q0 CACM-2920 96 0.05582733 LuceneNoStopNoStem
16 Q0 CACM-2452 97 0.055481732 LuceneNoStopNoStem
16 Q0 CACM-2819 98 0.05495913 LuceneNoStopNoStem
16 Q0 CACM-2160 99 0.054642465 LuceneNoStopNoStem
16 Q0 CACM-1012 100 0.05390226 LuceneNoStopNoStem

For query: optimization of intermediate and machine code

17 Q0 CACM-1223 1 1.000227 LuceneNoStopNoStem
17 Q0 CACM-1658 2 0.70112675 LuceneNoStopNoStem
17 Q0 CACM-1947 3 0.5412334 LuceneNoStopNoStem
17 Q0 CACM-2253 4 0.5412334 LuceneNoStopNoStem
17 Q0 CACM-1795 5 0.4816876 LuceneNoStopNoStem
17 Q0 CACM-2491 6 0.46452364 LuceneNoStopNoStem
17 Q0 CACM-2495 7 0.45016825 LuceneNoStopNoStem
17 Q0 CACM-2897 8 0.4141451 LuceneNoStopNoStem
17 Q0 CACM-2748 9 0.37329522 LuceneNoStopNoStem
17 Q0 CACM-1757 10 0.37127852 LuceneNoStopNoStem
17 Q0 CACM-1134 11 0.36666274 LuceneNoStopNoStem
17 Q0 CACM-3080 12 0.35111296 LuceneNoStopNoStem
17 Q0 CACM-2904 13 0.28997952 LuceneNoStopNoStem
17 Q0 CACM-3054 14 0.28668252 LuceneNoStopNoStem
17 Q0 CACM-2929 15 0.28372714 LuceneNoStopNoStem
17 Q0 CACM-1676 16 0.28329664 LuceneNoStopNoStem
17 Q0 CACM-1154 17 0.2592697 LuceneNoStopNoStem
17 Q0 CACM-1564 18 0.2408438 LuceneNoStopNoStem
17 Q0 CACM-1523 19 0.2383723 LuceneNoStopNoStem
17 Q0 CACM-3005 20 0.23204908 LuceneNoStopNoStem
17 Q0 CACM-1886 21 0.22508413 LuceneNoStopNoStem
17 Q0 CACM-3171 22 0.2215873 LuceneNoStopNoStem
17 Q0 CACM-1807 23 0.20712823 LuceneNoStopNoStem
17 Q0 CACM-2433 24 0.20271516 LuceneNoStopNoStem
17 Q0 CACM-2858 25 0.20271516 LuceneNoStopNoStem
17 Q0 CACM-2944 26 0.20271516 LuceneNoStopNoStem
17 Q0 CACM-3053 27 0.20271516 LuceneNoStopNoStem
17 Q0 CACM-2423 28 0.20070317 LuceneNoStopNoStem
17 Q0 CACM-2701 29 0.20070317 LuceneNoStopNoStem
17 Q0 CACM-2138 30 0.19690016 LuceneNoStopNoStem
17 Q0 CACM-0123 31 0.19388887 LuceneNoStopNoStem
17 Q0 CACM-1389 32 0.19388887 LuceneNoStopNoStem
17 Q0 CACM-1542 33 0.16619048 LuceneNoStopNoStem
17 Q0 CACM-1726 34 0.16408347 LuceneNoStopNoStem
17 Q0 CACM-2464 35 0.15973037 LuceneNoStopNoStem
17 Q0 CACM-1665 36 0.15040216 LuceneNoStopNoStem
17 Q0 CACM-1362 37 0.14554495 LuceneNoStopNoStem
17 Q0 CACM-2968 38 0.13849206 LuceneNoStopNoStem
17 Q0 CACM-3150 39 0.13849206 LuceneNoStopNoStem
17 Q0 CACM-1231 40 0.1304193 LuceneNoStopNoStem
17 Q0 CACM-2611 41 0.12910852 LuceneNoStopNoStem
17 Q0 CACM-2835 42 0.12910852 LuceneNoStopNoStem
17 Q0 CACM-2117 43 0.12356627 LuceneNoStopNoStem
17 Q0 CACM-0252 44 0.12341997 LuceneNoStopNoStem
17 Q0 CACM-1402 45 0.12341997 LuceneNoStopNoStem
17 Q0 CACM-0195 46 0.12273428 LuceneNoStopNoStem
17 Q0 CACM-0797 47 0.12273428 LuceneNoStopNoStem
17 Q0 CACM-0048 48 0.121287465 LuceneNoStopNoStem
17 Q0 CACM-1655 49 0.12006846 LuceneNoStopNoStem
17 Q0 CACM-2233 50 0.11918615 LuceneNoStopNoStem
17 Q0 CACM-3115 51 0.10908887 LuceneNoStopNoStem
17 Q0 CACM-1992 52 0.1084828 LuceneNoStopNoStem
17 Q0 CACM-2533 53 0.1084828 LuceneNoStopNoStem
17 Q0 CACM-1387 54 0.10799247 LuceneNoStopNoStem
17 Q0 CACM-1392 55 0.10799247 LuceneNoStopNoStem
17 Q0 CACM-1783 56 0.10799247 LuceneNoStopNoStem
17 Q0 CACM-0031 57 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-0066 58 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-0230 59 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-1064 60 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-1187 61 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-1289 62 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-2834 63 0.10739249 LuceneNoStopNoStem
17 Q0 CACM-1756 64 0.106291 LuceneNoStopNoStem
17 Q0 CACM-2107 65 0.106291 LuceneNoStopNoStem
17 Q0 CACM-2616 66 0.104335435 LuceneNoStopNoStem
17 Q0 CACM-1652 67 0.10147637 LuceneNoStopNoStem
17 Q0 CACM-1029 68 0.09256498 LuceneNoStopNoStem
17 Q0 CACM-1062 69 0.09256498 LuceneNoStopNoStem
17 Q0 CACM-2871 70 0.09256498 LuceneNoStopNoStem
17 Q0 CACM-2133 71 0.09222037 LuceneNoStopNoStem
17 Q0 CACM-2964 72 0.09222037 LuceneNoStopNoStem
17 Q0 CACM-0333 73 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-1065 74 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-1204 75 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-1232 76 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-1275 77 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-1414 78 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-2586 79 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-3066 80 0.09205071 LuceneNoStopNoStem
17 Q0 CACM-2836 81 0.09129351 LuceneNoStopNoStem
17 Q0 CACM-2527 82 0.0908023 LuceneNoStopNoStem
17 Q0 CACM-1670 83 0.08678624 LuceneNoStopNoStem
17 Q0 CACM-0035 84 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-0079 85 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-0091 86 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-0593 87 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-2079 88 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-2246 89 0.08649639 LuceneNoStopNoStem
17 Q0 CACM-2344 90 0.08248441 LuceneNoStopNoStem
17 Q0 CACM-2537 91 0.07825158 LuceneNoStopNoStem
17 Q0 CACM-2680 92 0.07825158 LuceneNoStopNoStem
17 Q0 CACM-2053 93 0.077137485 LuceneNoStopNoStem
17 Q0 CACM-3130 94 0.077137485 LuceneNoStopNoStem
17 Q0 CACM-0093 95 0.07670893 LuceneNoStopNoStem
17 Q0 CACM-1066 96 0.07670893 LuceneNoStopNoStem
17 Q0 CACM-2552 97 0.07670893 LuceneNoStopNoStem
17 Q0 CACM-1331 98 0.07593796 LuceneNoStopNoStem
17 Q0 CACM-1786 99 0.07593796 LuceneNoStopNoStem
17 Q0 CACM-1973 100 0.07593796 LuceneNoStopNoStem

For query: languages and compilers for parallel processors especially highly horizontal microcoded machines code compaction

18 Q0 CACM-2138 1 0.27557868 LuceneNoStopNoStem
18 Q0 CACM-1988 2 0.14940183 LuceneNoStopNoStem
18 Q0 CACM-1852 3 0.12604359 LuceneNoStopNoStem
18 Q0 CACM-3110 4 0.116610266 LuceneNoStopNoStem
18 Q0 CACM-2112 5 0.10757819 LuceneNoStopNoStem
18 Q0 CACM-0670 6 0.10659697 LuceneNoStopNoStem
