Ranking (Top 100) for the queries in Cleaned_queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name
5 Q0 CACM-1671 34 0.13485359 LuceneStopNoStem
5 Q0 CACM-2753 35 0.13485359 LuceneStopNoStem
5 Q0 CACM-3030 36 0.13485359 LuceneStopNoStem
5 Q0 CACM-1235 37 0.13247816 LuceneStopNoStem
5 Q0 CACM-2742 38 0.13247816 LuceneStopNoStem
5 Q0 CACM-1468 39 0.12530403 LuceneStopNoStem
5 Q0 CACM-2252 40 0.11799689 LuceneStopNoStem
5 Q0 CACM-2453 41 0.11799689 LuceneStopNoStem
5 Q0 CACM-293 42 0.11355296 LuceneStopNoStem
5 Q0 CACM-927 43 0.11355296 LuceneStopNoStem
5 Q0 CACM-111 44 0.11241169 LuceneStopNoStem
5 Q0 CACM-2767 45 0.10598253 LuceneStopNoStem
5 Q0 CACM-1051 46 0.101140186 LuceneStopNoStem
5 Q0 CACM-1441 47 0.096352875 LuceneStopNoStem
5 Q0 CACM-2000 48 0.096352875 LuceneStopNoStem
5 Q0 CACM-2999 49 0.093361884 LuceneStopNoStem
5 Q0 CACM-1438 50 0.090842366 LuceneStopNoStem
5 Q0 CACM-1563 51 0.090842366 LuceneStopNoStem
5 Q0 CACM-2409 52 0.090842366 LuceneStopNoStem
5 Q0 CACM-1588 53 0.080853775 LuceneStopNoStem
5 Q0 CACM-2727 54 0.080853775 LuceneStopNoStem
5 Q0 CACM-2705 55 0.080294065 LuceneStopNoStem
5 Q0 CACM-1008 56 0.07948707 LuceneStopNoStem
5 Q0 CACM-1110 57 0.07948707 LuceneStopNoStem
5 Q0 CACM-1382 58 0.07948707 LuceneStopNoStem
5 Q0 CACM-1383 59 0.07948707 LuceneStopNoStem
5 Q0 CACM-1631 60 0.07948707 LuceneStopNoStem
5 Q0 CACM-1673 61 0.07948707 LuceneStopNoStem
5 Q0 CACM-1809 62 0.07948707 LuceneStopNoStem
5 Q0 CACM-2836 63 0.07948707 LuceneStopNoStem
5 Q0 CACM-3043 64 0.07780157 LuceneStopNoStem
5 Q0 CACM-1116 65 0.068131775 LuceneStopNoStem
5 Q0 CACM-1147 66 0.068131775 LuceneStopNoStem
5 Q0 CACM-1554 67 0.068131775 LuceneStopNoStem
5 Q0 CACM-1707 68 0.068131775 LuceneStopNoStem
5 Q0 CACM-2019 69 0.068131775 LuceneStopNoStem
5 Q0 CACM-2062 70 0.068131775 LuceneStopNoStem
5 Q0 CACM-2174 71 0.068131775 LuceneStopNoStem
5 Q0 CACM-2185 72 0.068131775 LuceneStopNoStem
5 Q0 CACM-2268 73 0.068131775 LuceneStopNoStem
5 Q0 CACM-2900 74 0.068131775 LuceneStopNoStem
5 Q0 CACM-2953 75 0.068131775 LuceneStopNoStem
5 Q0 CACM-298 76 0.068131775 LuceneStopNoStem
5 Q0 CACM-3175 77 0.068131775 LuceneStopNoStem
5 Q0 CACM-95 78 0.068131775 LuceneStopNoStem
5 Q0 CACM-2307 79 0.06737814 LuceneStopNoStem
5 Q0 CACM-1439 80 0.06670096 LuceneStopNoStem
5 Q0 CACM-1587 81 0.06670096 LuceneStopNoStem
5 Q0 CACM-141 82 0.06601682 LuceneStopNoStem
5 Q0 CACM-198 83 0.06601682 LuceneStopNoStem
5 Q0 CACM-2370 84 0.06601682 LuceneStopNoStem
5 Q0 CACM-392 85 0.06601682 LuceneStopNoStem
5 Q0 CACM-394 86 0.06601682 LuceneStopNoStem
5 Q0 CACM-1886 87 0.064235255 LuceneStopNoStem
5 Q0 CACM-2210 88 0.064235255 LuceneStopNoStem
5 Q0 CACM-1251 89 0.062241256 LuceneStopNoStem
5 Q0 CACM-2080 90 0.062241256 LuceneStopNoStem
5 Q0 CACM-414 91 0.062241256 LuceneStopNoStem
5 Q0 CACM-721 92 0.062241256 LuceneStopNoStem
5 Q0 CACM-2195 93 0.061507545 LuceneStopNoStem
5 Q0 CACM-2912 94 0.061507545 LuceneStopNoStem
5 Q0 CACM-2342 95 0.060889363 LuceneStopNoStem
5 Q0 CACM-1195 96 0.05717225 LuceneStopNoStem
5 Q0 CACM-3137 97 0.05717225 LuceneStopNoStem
5 Q0 CACM-3141 98 0.05717225 LuceneStopNoStem
5 Q0 CACM-1143 99 0.05677648 LuceneStopNoStem
5 Q0 CACM-1423 100 0.05677648 LuceneStopNoStem

For query: perform evalu and model of comput system

6 Q0 CACM-2318 1 1.7372423 LuceneStopNoStem
6 Q0 CACM-3048 2 1.2250928 LuceneStopNoStem
6 Q0 CACM-3070 3 0.99983615 LuceneStopNoStem
6 Q0 CACM-2984 4 0.85156566 LuceneStopNoStem
6 Q0 CACM-2542 5 0.81571865 LuceneStopNoStem
6 Q0 CACM-3089 6 0.7659249 LuceneStopNoStem
6 Q0 CACM-2894 7 0.7631935 LuceneStopNoStem
6 Q0 CACM-2951 8 0.744351 LuceneStopNoStem
6 Q0 CACM-2892 9 0.7346556 LuceneStopNoStem
6 Q0 CACM-2862 10 0.72940415 LuceneStopNoStem
6 Q0 CACM-1518 11 0.69953483 LuceneStopNoStem
6 Q0 CACM-2741 12 0.6643897 LuceneStopNoStem
6 Q0 CACM-3119 13 0.65703756 LuceneStopNoStem
6 Q0 CACM-2711 14 0.6498117 LuceneStopNoStem
6 Q0 CACM-2535 15 0.6240989 LuceneStopNoStem
6 Q0 CACM-3136 16 0.61934847 LuceneStopNoStem
6 Q0 CACM-1199 17 0.6001703 LuceneStopNoStem
6 Q0 CACM-2319 18 0.588856 LuceneStopNoStem
6 Q0 CACM-2882 19 0.57643193 LuceneStopNoStem
6 Q0 CACM-1827 20 0.5703501 LuceneStopNoStem
6 Q0 CACM-2988 21 0.5693571 LuceneStopNoStem
6 Q0 CACM-2571 22 0.5656157 LuceneStopNoStem
6 Q0 CACM-2522 23 0.5611598 LuceneStopNoStem
6 Q0 CACM-1032 24 0.52958316 LuceneStopNoStem
6 Q0 CACM-2452 25 0.52700967 LuceneStopNoStem
6 Q0 CACM-3059 26 0.49744096 LuceneStopNoStem
6 Q0 CACM-2859 27 0.49454948 LuceneStopNoStem
6 Q0 CACM-2268 28 0.49151716 LuceneStopNoStem
6 Q0 CACM-2812 29 0.48964927 LuceneStopNoStem
6 Q0 CACM-1680 30 0.48581132 LuceneStopNoStem
6 Q0 CACM-1653 31 0.4747587 LuceneStopNoStem
6 Q0 CACM-2245 32 0.46010795 LuceneStopNoStem
6 Q0 CACM-1344 33 0.45888647 LuceneStopNoStem
6 Q0 CACM-1908 34 0.45654368 LuceneStopNoStem
6 Q0 CACM-1938 35 0.4469215 LuceneStopNoStem
6 Q0 CACM-1719 36 0.4371726 LuceneStopNoStem
6 Q0 CACM-2634 37 0.43354025 LuceneStopNoStem
6 Q0 CACM-3072 38 0.43069395 LuceneStopNoStem
6 Q0 CACM-1698 39 0.42261073 LuceneStopNoStem
6 Q0 CACM-2681 40 0.40330476 LuceneStopNoStem
6 Q0 CACM-1572 41 0.40102717 LuceneStopNoStem
6 Q0 CACM-3028 42 0.39923164 LuceneStopNoStem
6 Q0 CACM-2344 43 0.3968577 LuceneStopNoStem
6 Q0 CACM-1030 44 0.39646414 LuceneStopNoStem
6 Q0 CACM-1526 45 0.3865888 LuceneStopNoStem
6 Q0 CACM-2798 46 0.38638797 LuceneStopNoStem
6 Q0 CACM-1533 47 0.38166317 LuceneStopNoStem
6 Q0 CACM-2990 48 0.37961364 LuceneStopNoStem
6 Q0 CACM-1517 49 0.36909795 LuceneStopNoStem
6 Q0 CACM-1805 50 0.36106893 LuceneStopNoStem
6 Q0 CACM-1542 51 0.36053133 LuceneStopNoStem
6 Q0 CACM-3088 52 0.352478 LuceneStopNoStem
6 Q0 CACM-3147 53 0.34178996 LuceneStopNoStem
6 Q0 CACM-2560 54 0.33831844 LuceneStopNoStem
6 Q0 CACM-3137 55 0.336222 LuceneStopNoStem
6 Q0 CACM-2188 56 0.32982317 LuceneStopNoStem
6 Q0 CACM-2849 57 0.32684287 LuceneStopNoStem
6 Q0 CACM-2372 58 0.32234782 LuceneStopNoStem
6 Q0 CACM-1931 59 0.3219254 LuceneStopNoStem
6 Q0 CACM-2669 60 0.3174226 LuceneStopNoStem
6 Q0 CACM-1951 61 0.3162606 LuceneStopNoStem
6 Q0 CACM-2286 62 0.31248334 LuceneStopNoStem
6 Q0 CACM-1261 63 0.30856705 LuceneStopNoStem
6 Q0 CACM-1699 64 0.30608308 LuceneStopNoStem
6 Q0 CACM-2720 65 0.30049574 LuceneStopNoStem
6 Q0 CACM-617 66 0.29823712 LuceneStopNoStem
6 Q0 CACM-1308 67 0.29636005 LuceneStopNoStem
6 Q0 CACM-2375 68 0.29336846 LuceneStopNoStem
6 Q0 CACM-1161 69 0.28960764 LuceneStopNoStem
6 Q0 CACM-3068 70 0.28848255 LuceneStopNoStem
6 Q0 CACM-2624 71 0.28193203 LuceneStopNoStem
6 Q0 CACM-1441 72 0.27348587 LuceneStopNoStem
6 Q0 CACM-1591 73 0.2728074 LuceneStopNoStem
6 Q0 CACM-1411 74 0.2647763 LuceneStopNoStem
6 Q0 CACM-2396 75 0.26222083 LuceneStopNoStem
6 Q0 CACM-1912 76 0.26215035 LuceneStopNoStem
6 Q0 CACM-2069 77 0.26207674 LuceneStopNoStem
6 Q0 CACM-2105 78 0.25332394 LuceneStopNoStem
6 Q0 CACM-1792 79 0.25199065 LuceneStopNoStem
6 Q0 CACM-1885 80 0.25089917 LuceneStopNoStem
6 Q0 CACM-3025 81 0.25089917 LuceneStopNoStem
6 Q0 CACM-3078 82 0.24844871 LuceneStopNoStem
6 Q0 CACM-2749 83 0.24823251 LuceneStopNoStem
6 Q0 CACM-2561 84 0.2481613 LuceneStopNoStem
6 Q0 CACM-1750 85 0.24503836 LuceneStopNoStem
6 Q0 CACM-1709 86 0.24397805 LuceneStopNoStem
6 Q0 CACM-3026 87 0.24343266 LuceneStopNoStem
6 Q0 CACM-1066 88 0.24170926 LuceneStopNoStem
6 Q0 CACM-1255 89 0.23942415 LuceneStopNoStem
6 Q0 CACM-2771 90 0.2355167 LuceneStopNoStem
6 Q0 CACM-1169 91 0.23208414 LuceneStopNoStem
6 Q0 CACM-2003 92 0.22801685 LuceneStopNoStem
6 Q0 CACM-2298 93 0.22790487 LuceneStopNoStem
6 Q0 CACM-585 94 0.22493458 LuceneStopNoStem
6 Q0 CACM-2967 95 0.22488095 LuceneStopNoStem
6 Q0 CACM-2914 96 0.22429773 LuceneStopNoStem
6 Q0 CACM-2402 97 0.22384855 LuceneStopNoStem
6 Q0 CACM-671 98 0.22367784 LuceneStopNoStem
6 Q0 CACM-2555 99 0.21900403 LuceneStopNoStem
6 Q0 CACM-1347 100 0.21845862 LuceneStopNoStem

For query: parallel processor in inform retriev

7 Q0 CACM-2967 1 0.7270935 LuceneStopNoStem
7 Q0 CACM-1811 2 0.50881374 LuceneStopNoStem
7 Q0 CACM-2114 3 0.4361784 LuceneStopNoStem
7 Q0 CACM-2973 4 0.41086972 LuceneStopNoStem
7 Q0 CACM-2664 5 0.36222872 LuceneStopNoStem
7 Q0 CACM-2714 6 0.3514886 LuceneStopNoStem
7 Q0 CACM-3075 7 0.3461637 LuceneStopNoStem
7 Q0 CACM-3156 8 0.3461637 LuceneStopNoStem
7 Q0 CACM-1680 9 0.33971363 LuceneStopNoStem
7 Q0 CACM-891 10 0.3367253 LuceneStopNoStem
7 Q0 CACM-1457 11 0.32909328 LuceneStopNoStem
7 Q0 CACM-2288 12 0.32698697 LuceneStopNoStem
7 Q0 CACM-2278 13 0.32283288 LuceneStopNoStem
7 Q0 CACM-651 14 0.3143569 LuceneStopNoStem
7 Q0 CACM-1032 15 0.29288474 LuceneStopNoStem
7 Q0 CACM-3134 16 0.28483897 LuceneStopNoStem
7 Q0 CACM-1699 17 0.28060853 LuceneStopNoStem
7 Q0 CACM-2990 18 0.26666558 LuceneStopNoStem
7 Q0 CACM-1514 19 0.2643004 LuceneStopNoStem
7 Q0 CACM-2070 20 0.26196408 LuceneStopNoStem
7 Q0 CACM-239 21 0.26196408 LuceneStopNoStem
7 Q0 CACM-275 22 0.26196408 LuceneStopNoStem
7 Q0 CACM-292 23 0.26196408 LuceneStopNoStem
7 Q0 CACM-1830 24 0.26190245 LuceneStopNoStem
7 Q0 CACM-2497 25 0.2566536 LuceneStopNoStem
7 Q0 CACM-3012 26 0.25240025 LuceneStopNoStem
7 Q0 CACM-2175 27 0.25204858 LuceneStopNoStem
7 Q0 CACM-1681 28 0.25036293 LuceneStopNoStem
7 Q0 CACM-2570 29 0.24210732 LuceneStopNoStem
7 Q0 CACM-2838 30 0.2379758 LuceneStopNoStem
7 Q0 CACM-2140 31 0.22858407 LuceneStopNoStem
7 Q0 CACM-2307 32 0.22686753 LuceneStopNoStem
7 Q0 CACM-2516 33 0.22686753 LuceneStopNoStem
7 Q0 CACM-1937 34 0.22654322 LuceneStopNoStem
7 Q0 CACM-1613 35 0.22343083 LuceneStopNoStem
7 Q0 CACM-2882 36 0.2202862 LuceneStopNoStem
7 Q0 CACM-2311 37 0.21562785 LuceneStopNoStem
7 Q0 CACM-1627 38 0.21354139 LuceneStopNoStem
7 Q0 CACM-1236 39 0.20994374 LuceneStopNoStem
7 Q0 CACM-2160 40 0.20994374 LuceneStopNoStem
7 Q0 CACM-2846 41 0.20994374 LuceneStopNoStem
7 Q0 CACM-1675 42 0.20957126 LuceneStopNoStem
7 Q0 CACM-2532 43 0.20957126 LuceneStopNoStem
7 Q0 CACM-2976 44 0.20957126 LuceneStopNoStem
7 Q0 CACM-3168 45 0.20957126 LuceneStopNoStem
7 Q0 CACM-3169 46 0.20957126 LuceneStopNoStem
7 Q0 CACM-634 47 0.20957126 LuceneStopNoStem
7 Q0 CACM-655 48 0.20957126 LuceneStopNoStem
7 Q0 CACM-657 49 0.20957126 LuceneStopNoStem
7 Q0 CACM-1725 50 0.20874669 LuceneStopNoStem
7 Q0 CACM-2519 51 0.20638496 LuceneStopNoStem
7 Q0 CACM-2631 52 0.20246935 LuceneStopNoStem
7 Q0 CACM-1846 53 0.20018902 LuceneStopNoStem
7 Q0 CACM-1927 54 0.19944125 LuceneStopNoStem
7 Q0 CACM-2342 55 0.19606882 LuceneStopNoStem
7 Q0 CACM-1652 56 0.1952827 LuceneStopNoStem
7 Q0 CACM-2484 57 0.1952827 LuceneStopNoStem
7 Q0 CACM-1959 58 0.19210142 LuceneStopNoStem
7 Q0 CACM-2645 59 0.18958646 LuceneStopNoStem
7 Q0 CACM-2723 60 0.18939209 LuceneStopNoStem
7 Q0 CACM-2561 61 0.18878601 LuceneStopNoStem
7 Q0 CACM-2711 62 0.18878601 LuceneStopNoStem
7 Q0 CACM-2947 63 0.18878601 LuceneStopNoStem
7 Q0 CACM-1359 64 0.18523656 LuceneStopNoStem
7 Q0 CACM-1935 65 0.18523656 LuceneStopNoStem
7 Q0 CACM-1831 66 0.18337485 LuceneStopNoStem
7 Q0 CACM-2781 67 0.18337485 LuceneStopNoStem
7 Q0 CACM-2139 68 0.18303546 LuceneStopNoStem
7 Q0 CACM-2865 69 0.182951 LuceneStopNoStem
7 Q0 CACM-1601 70 0.17921361 LuceneStopNoStem
7 Q0 CACM-1747 71 0.17516539 LuceneStopNoStem
7 Q0 CACM-1108 72 0.171426 LuceneStopNoStem
7 Q0 CACM-1929 73 0.16906355 LuceneStopNoStem
7 Q0 CACM-2722 74 0.16826683 LuceneStopNoStem
7 Q0 CACM-2455 75 0.167955 LuceneStopNoStem
7 Q0 CACM-3135 76 0.16368905 LuceneStopNoStem
7 Q0 CACM-1527 77 0.16141644 LuceneStopNoStem
7 Q0 CACM-1976 78 0.16000885 LuceneStopNoStem
7 Q0 CACM-2141 79 0.15717845 LuceneStopNoStem
7 Q0 CACM-2258 80 0.15717845 LuceneStopNoStem
7 Q0 CACM-2412 81 0.15717845 LuceneStopNoStem
7 Q0 CACM-2493 82 0.15717845 LuceneStopNoStem
7 Q0 CACM-2530 83 0.15717845 LuceneStopNoStem
7 Q0 CACM-3100 84 0.15717845 LuceneStopNoStem
7 Q0 CACM-409 85 0.15717845 LuceneStopNoStem
7 Q0 CACM-1409 86 0.15401989 LuceneStopNoStem
7 Q0 CACM-3120 87 0.15401989 LuceneStopNoStem
7 Q0 CACM-1456 88 0.15252955 LuceneStopNoStem
7 Q0 CACM-1700 89 0.15252955 LuceneStopNoStem
7 Q0 CACM-1711 90 0.15252955 LuceneStopNoStem
7 Q0 CACM-2623 91 0.15252955 LuceneStopNoStem
7 Q0 CACM-2795 92 0.15252955 LuceneStopNoStem
7 Q0 CACM-440 93 0.15252955 LuceneStopNoStem
7 Q0 CACM-944 94 0.15252955 LuceneStopNoStem
7 Q0 CACM-2388 95 0.15102881 LuceneStopNoStem
7 Q0 CACM-2451 96 0.14818925 LuceneStopNoStem
7 Q0 CACM-1194 97 0.13525084 LuceneStopNoStem
7 Q0 CACM-2050 98 0.13098204 LuceneStopNoStem
7 Q0 CACM-2390 99 0.13098204 LuceneStopNoStem
7 Q0 CACM-2593 100 0.13098204 LuceneStopNoStem
