
For query : portabl oper system
4 Q0 CACM-1778 34 0.056525361981307885 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2812 35 0.0561535721780109 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2433 36 0.05541131296350142 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2685 37 0.05532639463791643 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1016 38 0.055322771787043326 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3131 39 0.05524053243527224 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1251 40 0.05508927432630325 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3025 41 0.05504094642994745 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2337 42 0.0549350117410984 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1680 43 0.05463996299386134 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1862 44 0.0544224948852596 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3117 45 0.05418025235744082 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2947 46 0.05418025235744082 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1696 47 0.05417481808113116 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2250 48 0.05416938380482149 QueryLikelihoodModelStemNoStop
4 Q0 CACM-23 49 0.05416938380482149 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2893 50 0.05324996716233692 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2197 51 0.05314039711621071 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2098 52 0.053064847340669026 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2255 53 0.05306484734066902 QueryLikelihoodModelStemNoStop
4 Q0 CACM-298 54 0.052428411965892444 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3130 55 0.05201449140349244 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2283 56 0.05201086855261933 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1735 57 0.05200724570174622 QueryLikelihoodModelStemNoStop
4 Q0 CACM-57 58 0.052001811425436556 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1158 59 0.05159183015089297 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1432 60 0.0514923942165977 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2932 61 0.05132122374999387 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1844 62 0.05100212926210138 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1745 63 0.05099126070948207 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2209 64 0.0504926825949501 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2454 65 0.05036207551595738 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1703 66 0.05028892307197853 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2030 67 0.0500117742653376 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2236 68 0.05000362285087311 QueryLikelihoodModelStemNoStop
4 Q0 CACM-199 69 0.050001811425436554 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2004 70 0.04977525695373167 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2485 71 0.049717656618278774 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2313 72 0.049469201717186315 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1411 73 0.04946920171718631 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1381 74 0.049303590929558785 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1764 75 0.04920186916724507 QueryLikelihoodModelStemNoStop
4 Q0 CACM-320 76 0.04898256557962707 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1525 77 0.04883143779065911 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2589 78 0.04875271713815483 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1769 79 0.04861262224461392 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2695 80 0.048297488551051884 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2764 81 0.04815539384989436 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2430 82 0.04815177099902126 QueryLikelihoodModelStemNoStop
4 Q0 CACM-711 83 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-19 84 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-7 85 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-4 86 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-13 87 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-10 88 0.0481499595735847 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3147 89 0.048023137901701235 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3197 90 0.047566409886065766 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2402 91 0.04723761933843293 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1595 92 0.0471855707693032 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3135 93 0.047162939045413396 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3192 94 0.046913556483873305 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1933 95 0.046771647055240326 QueryLikelihoodModelStemNoStop
4 Q0 CACM-3032 96 0.046441251406627304 QueryLikelihoodModelStemNoStop
4 Q0 CACM-758 97 0.04643400570488109 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1269 98 0.04643038285400798 QueryLikelihoodModelStemNoStop
4 Q0 CACM-2988 99 0.04616471470646548 QueryLikelihoodModelStemNoStop
4 Q0 CACM-1195 100 0.04607114354044874 QueryLikelihoodModelStemNoStop

For query : appli stochast process

5 Q0 CACM-2065 1 0.04063586855261933 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2999 2 0.03881321585099994 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2727 3 0.03645403240715078 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3043 4 0.03305899887209161 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1588 5 0.028472587560981196 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1359 6 0.028267209554245328 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2371 7 0.02600362285087311 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3120 8 0.024533736163102116 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1696 9 0.02407769692494718 QueryLikelihoodModelStemNoStop
5 Q0 CACM-394 10 0.02407497978679235 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2912 11 0.023459948236450617 QueryLikelihoodModelStemNoStop
5 Q0 CACM-141 12 0.02321519142700399 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2307 13 0.022679852880960825 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1233 14 0.02216180804724574 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1251 15 0.0220357097305213 QueryLikelihoodModelStemNoStop
5 Q0 CACM-268 16 0.021667572379384943 QueryLikelihoodModelStemNoStop
5 Q0 CACM-198 17 0.021667572379384943 QueryLikelihoodModelStemNoStop
5 Q0 CACM-597 18 0.021667572379384943 QueryLikelihoodModelStemNoStop
5 Q0 CACM-392 19 0.021667572379384943 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3059 20 0.021201086450222704 QueryLikelihoodModelStemNoStop
5 Q0 CACM-414 21 0.02063673206035719 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1158 22 0.02063673206035719 QueryLikelihoodModelStemNoStop
5 Q0 CACM-111 23 0.02031521713815483 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1085 24 0.020313405712718276 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1439 25 0.01969968683512453 QueryLikelihoodModelStemNoStop
5 Q0 CACM-20 26 0.019698781122406254 QueryLikelihoodModelStemNoStop
5 Q0 CACM-293 27 0.019697875409687975 QueryLikelihoodModelStemNoStop
5 Q0 CACM-748 28 0.019697875409687975 QueryLikelihoodModelStemNoStop
5 Q0 CACM-240 29 0.019697875409687975 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2080 30 0.019482901132457823 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2370 31 0.019262882110132367 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1748 32 0.019195437583665032 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1587 33 0.018934755973106288 QueryLikelihoodModelStemNoStop
5 Q0 CACM-927 34 0.018572334284146848 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1656 35 0.018572334284146848 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1180 36 0.018059178406428664 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2838 37 0.017898059671345227 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2917 38 0.017568473280285844 QueryLikelihoodModelStemNoStop
5 Q0 CACM-528 39 0.017568473280285844 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2723 40 0.01739326483515918 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2811 41 0.017336956184206442 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3156 42 0.017336956184206442 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2497 43 0.01730672021716482 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3078 44 0.01722216589723072 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3137 45 0.01710798029604957 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2342 46 0.01702476393346549 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3039 47 0.01693161189692472 QueryLikelihoodModelStemNoStop
5 Q0 CACM-721 48 0.01688492830855344 QueryLikelihoodModelStemNoStop
5 Q0 CACM-174 49 0.016667572379384942 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1746 50 0.016459319053404753 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3141 51 0.016118419617493676 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2536 52 0.01595454309627188 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3020 53 0.015857281387458472 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2309 54 0.01585546996202192 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3197 55 0.01585546996202192 QueryLikelihoodModelStemNoStop
5 Q0 CACM-494 56 0.015854564249303642 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2401 57 0.015479813327063583 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1424 58 0.01547800190162703 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2528 59 0.015477096188908754 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1195 60 0.015357047846816248 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1110 61 0.015295929072495378 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1665 62 0.01512805333510504 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1441 63 0.015118996207922272 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2689 64 0.015117184782485719 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2195 65 0.01491278544432533 QueryLikelihoodModelStemNoStop
5 Q0 CACM-208 66 0.014773632985445552 QueryLikelihoodModelStemNoStop
5 Q0 CACM-975 67 0.014773632985445552 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3075 68 0.014610364423906815 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2942 69 0.014445350157162723 QueryLikelihoodModelStemNoStop
5 Q0 CACM-333 70 0.014445350157162723 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2005 71 0.014445350157162723 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2672 72 0.014445350157162723 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2175 73 0.014385059537042711 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1272 74 0.014368263734851007 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2311 75 0.01428752571115084 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2376 76 0.014135869058918357 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2262 77 0.014132246208045249 QueryLikelihoodModelStemNoStop
5 Q0 CACM-412 78 0.014131340495326973 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1410 79 0.013982117474529022 QueryLikelihoodModelStemNoStop
5 Q0 CACM-252 80 0.01398030604909247 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2967 81 0.013907366166381127 QueryLikelihoodModelStemNoStop
5 Q0 CACM-3061 82 0.013830692946760832 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1959 83 0.013687833377188896 QueryLikelihoodModelStemNoStop
5 Q0 CACM-825 84 0.01354347809210322 QueryLikelihoodModelStemNoStop
5 Q0 CACM-59 85 0.013542572379384945 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2523 86 0.01326802326060381 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1808 87 0.013267117547885532 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2255 88 0.013266211835167257 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2504 89 0.013266211835167257 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2664 90 0.013001811425436554 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2576 91 0.013000905712718279 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1852 92 0.012916624422923044 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2535 93 0.012874909979585979 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2320 94 0.012811504624272121 QueryLikelihoodModelStemNoStop
5 Q0 CACM-1482 95 0.01274690946465224 QueryLikelihoodModelStemNoStop
5 Q0 CACM-986 96 0.012746003751933964 QueryLikelihoodModelStemNoStop
5 Q0 CACM-690 97 0.012746003751933964 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2529 98 0.012746003751933964 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2570 99 0.012665054800492494 QueryLikelihoodModelStemNoStop
5 Q0 CACM-2162 100 0.012665054800492494 QueryLikelihoodModelStemNoStop

For query : perform evalu and model of comput system

6 Q0 CACM-2318 1 0.18765422593549322 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2875 2 0.13542572379384946 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3048 3 0.13003803993416763 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2984 4 0.12603761670491256 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3090 5 0.12214928921547871 QueryLikelihoodModelStemNoStop
6 Q0 CACM-59 6 0.1218831514144645 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2311 7 0.12144396854478212 QueryLikelihoodModelStemNoStop
6 Q0 CACM-86 8 0.11917662950656772 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2812 9 0.11821804669054926 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1518 10 0.11702445424339349 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3070 11 0.11623010012542061 QueryLikelihoodModelStemNoStop
6 Q0 CACM-84 12 0.11250815141446449 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1267 13 0.11009966512837413 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1844 14 0.10837952468196543 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1719 15 0.1083623161403182 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1750 16 0.10836050471488164 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1196 17 0.10835054187498058 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1653 18 0.10771766764841943 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2535 19 0.10621800733158432 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2322 20 0.10599184656033937 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1344 21 0.10582663346642797 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2560 22 0.10570917116493464 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2542 23 0.10569491315024501 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1199 24 0.10557276409720281 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1680 25 0.10381592968833654 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3147 26 0.10343445086520266 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2321 27 0.10265331605260708 QueryLikelihoodModelStemNoStop
6 Q0 CACM-671 28 0.10113013107819493 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3025 29 0.09976171540427978 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1621 30 0.09892572345631676 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3012 31 0.09881720854164726 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3136 32 0.09864061533497451 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1827 33 0.09801507539791993 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1030 34 0.09682753060538167 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1032 35 0.09632165625240806 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3089 36 0.09527401780586586 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3078 37 0.09472191243476898 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2188 38 0.09423912705945571 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2197 39 0.09377717138154831 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1341 40 0.09370818509718612 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1474 41 0.093616302828929 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1534 42 0.09287706853694495 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2504 43 0.0928634828461708 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2810 44 0.09235218827250238 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2988 45 0.09232942941293096 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2344 46 0.09226776966389737 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2798 47 0.0918305524224767 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3086 48 0.09156741002901343 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3092 49 0.09153112003776206 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3137 50 0.09124256157893101 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1533 51 0.09082603207105903 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2948 52 0.09082603207105902 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1308 53 0.0907194115238433 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2634 54 0.09058916760801398 QueryLikelihoodModelStemNoStop
6 Q0 CACM-70 55 0.0900081514144645 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1445 56 0.08966966381728554 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1695 57 0.08940488851970313 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1745 58 0.08923470624159362 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2308 59 0.0890592101447765 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1770 60 0.08865266646529261 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3119 61 0.08815008462383142 QueryLikelihoodModelStemNoStop
6 Q0 CACM-585 62 0.08733788707921439 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2105 63 0.08726643640201653 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1252 64 0.08706715711934558 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1195 65 0.08702327113195873 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1885 66 0.08645881303072288 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1951 67 0.08631035722225627 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1381 68 0.08628128412672786 QueryLikelihoodModelStemNoStop
6 Q0 CACM-409 69 0.08611082948615363 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2522 70 0.08573602281952436 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2932 71 0.08553537291665646 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1325 72 0.08533151996708382 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2002 73 0.08514006153397072 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2985 74 0.08507208892807437 QueryLikelihoodModelStemNoStop
6 Q0 CACM-605 75 0.0850594089500185 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1503 76 0.08427827922634307 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1938 77 0.08418896469943259 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2894 78 0.08403081398382414 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1697 79 0.08389270484717412 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1747 80 0.08369868913264646 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2822 81 0.08367514060197126 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2383 82 0.083250727284157 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1650 83 0.08313038278716198 QueryLikelihoodModelStemNoStop
6 Q0 CACM-322 84 0.0829950262331843 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2685 85 0.08298959195687464 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1591 86 0.08294988779385506 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1309 87 0.08247808368337488 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3050 88 0.08220383372577911 QueryLikelihoodModelStemNoStop
6 Q0 CACM-58 89 0.08219387088587807 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1628 90 0.08199466196003787 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1206 91 0.08177912054367373 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2554 92 0.08127264281795693 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1912 93 0.0812617742653376 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1928 94 0.08091424884500066 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2977 95 0.08073616279001326 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3023 96 0.08063464644225213 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3160 97 0.08055633340743917 QueryLikelihoodModelStemNoStop
6 Q0 CACM-1473 98 0.08042323968663995 QueryLikelihoodModelStemNoStop
6 Q0 CACM-3028 99 0.08026502783461245 QueryLikelihoodModelStemNoStop
6 Q0 CACM-2859 100 0.08016144054476333 QueryLikelihoodModelStemNoStop

For query : parallel processor in inform retriev

7 Q0 CACM-1721 1 0.13364462248168735 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2140 2 0.12160628234362486 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1457 3 0.11557729266079421 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1402 4 0.10834510759867094 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2519 5 0.10241809166649296 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1267 6 0.09961398273519564 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2471 7 0.09550377451937575 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1699 8 0.09482336661180635 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2288 9 0.09481068663375047 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2627 10 0.09227799019593114 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1811 11 0.09143885565785796 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2439 12 0.08985279549019445 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1651 13 0.08911074865963714 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2395 14 0.08905015301759373 QueryLikelihoodModelStemNoStop
7 Q0 CACM-891 15 0.08740944938668571 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1887 16 0.08667572379384944 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1722 17 0.08611082948615363 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1681 18 0.08609932502956061 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1412 19 0.08581035056113206 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1745 20 0.08498543451580345 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2907 21 0.08372751832833193 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2993 22 0.08344419699828678 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1385 23 0.08256141964492118 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1977 24 0.08186724896806255 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1652 25 0.08169712977539571 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1154 26 0.08126811425436554 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1359 27 0.08076345586927237 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1099 28 0.08055633340743919 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2202 29 0.08020157140985625 QueryLikelihoodModelStemNoStop
7 Q0 CACM-3108 30 0.0792773498101096 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1516 31 0.07918387520831394 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2497 32 0.07911643527846775 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2561 33 0.07880599304224432 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2735 34 0.07712498405682455 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2158 35 0.07712498405682455 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1868 36 0.07675150822732181 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2737 37 0.07672528307580875 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1362 38 0.07627600320730728 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1166 39 0.07599032880295495 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1783 40 0.07592690016261651 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2949 41 0.07585235330041715 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1587 42 0.07573902389242515 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2328 43 0.07558592391242859 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2656 44 0.07537681024407214 QueryLikelihoodModelStemNoStop
7 Q0 CACM-3090 45 0.0748656933901321 QueryLikelihoodModelStemNoStop
7 Q0 CACM-893 46 0.0747905353272845 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2516 47 0.07430020568920673 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1725 48 0.07389080774518467 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2401 49 0.07352911330355202 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2321 50 0.07271276553726334 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1911 51 0.07268711028234513 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1976 52 0.07267142594787526 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1032 53 0.07224124218930604 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1383 54 0.07223218506212326 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1168 55 0.07222856221125017 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1906 56 0.07189583139252036 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2400 57 0.0716662232851425 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2978 58 0.07155193187098927 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2469 59 0.07066123104022626 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2876 60 0.07044021519734187 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1904 61 0.0696482914191668 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2606 62 0.06916705042457831 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2246 63 0.06895207391744983 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1770 64 0.06895207391744981 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1194 65 0.06887857502134676 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2307 66 0.06803955864288248 QueryLikelihoodModelStemNoStop
