
For query : portabl oper system
5 Q0 3030 39 6.111535702762371 BM25ModelStemNoStop
5 Q0 2811 40 6.104812970316731 BM25ModelStemNoStop
5 Q0 111 41 6.041449991628407 BM25ModelStemNoStop
5 Q0 1307 42 5.996105422582469 BM25ModelStemNoStop
5 Q0 1441 43 5.912487107281788 BM25ModelStemNoStop
5 Q0 2753 44 5.729190341506826 BM25ModelStemNoStop
5 Q0 1110 45 5.681307265700057 BM25ModelStemNoStop
5 Q0 1886 46 5.553268919210727 BM25ModelStemNoStop
5 Q0 2062 47 5.4574251472287765 BM25ModelStemNoStop
5 Q0 2000 48 5.399396173014989 BM25ModelStemNoStop
5 Q0 1948 49 5.323917002497818 BM25ModelStemNoStop
5 Q0 2988 50 5.26867812368322 BM25ModelStemNoStop
5 Q0 2705 51 5.214573747679107 BM25ModelStemNoStop
5 Q0 3068 52 5.170328400415847 BM25ModelStemNoStop
5 Q0 2252 53 5.158248091465345 BM25ModelStemNoStop
5 Q0 293 54 5.153659099985763 BM25ModelStemNoStop
5 Q0 927 55 5.136282881086265 BM25ModelStemNoStop
5 Q0 1423 56 5.113919705581345 BM25ModelStemNoStop
5 Q0 2210 57 5.029500851649143 BM25ModelStemNoStop
5 Q0 1390 58 4.939801819307796 BM25ModelStemNoStop
5 Q0 1438 59 4.936552293710991 BM25ModelStemNoStop
5 Q0 2972 60 4.904022248035693 BM25ModelStemNoStop
5 Q0 3115 61 4.888286054050859 BM25ModelStemNoStop
5 Q0 1051 62 4.873199403731805 BM25ModelStemNoStop
5 Q0 1563 63 4.865600503117474 BM25ModelStemNoStop
5 Q0 3105 64 4.799727264138167 BM25ModelStemNoStop
5 Q0 3094 65 4.7659411372255365 BM25ModelStemNoStop
5 Q0 2409 66 4.759196304994152 BM25ModelStemNoStop
5 Q0 3054 67 4.743680070008143 BM25ModelStemNoStop
5 Q0 1673 68 4.736998054855287 BM25ModelStemNoStop
5 Q0 1453 69 4.681721617227319 BM25ModelStemNoStop
5 Q0 2499 70 4.653121315544651 BM25ModelStemNoStop
5 Q0 1382 71 4.650237906594547 BM25ModelStemNoStop
5 Q0 2263 72 4.6460257559882185 BM25ModelStemNoStop
5 Q0 1383 73 4.6360859233693335 BM25ModelStemNoStop
5 Q0 1008 74 4.622019815739403 BM25ModelStemNoStop
5 Q0 1631 75 4.622019815739403 BM25ModelStemNoStop
5 Q0 2836 76 4.615018721376396 BM25ModelStemNoStop
5 Q0 2174 77 4.601079968918243 BM25ModelStemNoStop
5 Q0 1554 78 4.519184150517637 BM25ModelStemNoStop
5 Q0 1707 79 4.519184150517637 BM25ModelStemNoStop
5 Q0 1809 80 4.519184150517637 BM25ModelStemNoStop
5 Q0 95 81 4.519184150517637 BM25ModelStemNoStop
5 Q0 2185 82 4.505817447846819 BM25ModelStemNoStop
5 Q0 2900 83 4.499163704438543 BM25ModelStemNoStop
5 Q0 2844 84 4.492529583228158 BM25ModelStemNoStop
5 Q0 1147 85 4.485914997543307 BM25ModelStemNoStop
5 Q0 2953 86 4.485914997543307 BM25ModelStemNoStop
5 Q0 1116 87 4.472744088605524 BM25ModelStemNoStop
5 Q0 298 88 4.46618759454144 BM25ModelStemNoStop
5 Q0 3175 89 4.446632939571751 BM25ModelStemNoStop
5 Q0 2019 90 4.4144196142168335 BM25ModelStemNoStop
5 Q0 2268 91 4.3451674301679395 BM25ModelStemNoStop
5 Q0 2997 92 4.3451674301679395 BM25ModelStemNoStop
5 Q0 2555 93 4.31440236592016 BM25ModelStemNoStop
5 Q0 2046 94 4.3107764039197285 BM25ModelStemNoStop
5 Q0 2826 95 4.266074267713119 BM25ModelStemNoStop
5 Q0 2819 96 4.260109276445988 BM25ModelStemNoStop
5 Q0 1678 97 4.242313970365286 BM25ModelStemNoStop
5 Q0 1911 98 4.236415193271623 BM25ModelStemNoStop
5 Q0 1625 99 4.207165669715464 BM25ModelStemNoStop

For query : perform evalu and model of comput system

6 Q0 2318 1 19.486176632688018 BM25ModelStemNoStop
6 Q0 3048 2 18.48261694158134 BM25ModelStemNoStop
6 Q0 3070 3 15.672671710271846 BM25ModelStemNoStop
6 Q0 3089 4 15.379133298162142 BM25ModelStemNoStop
6 Q0 2542 5 15.375491192976858 BM25ModelStemNoStop
6 Q0 2894 6 15.05521251035714 BM25ModelStemNoStop
6 Q0 3119 7 14.452830259122786 BM25ModelStemNoStop
6 Q0 2741 8 14.312044118675734 BM25ModelStemNoStop
6 Q0 2882 9 14.23692594008783 BM25ModelStemNoStop
6 Q0 2452 10 14.186162411687878 BM25ModelStemNoStop
6 Q0 2571 11 13.92173310518754 BM25ModelStemNoStop
6 Q0 2862 12 13.85965985380704 BM25ModelStemNoStop
6 Q0 2319 13 13.67101793338045 BM25ModelStemNoStop
6 Q0 2711 14 13.64482104493294 BM25ModelStemNoStop
6 Q0 2892 15 13.339542155333021 BM25ModelStemNoStop
6 Q0 2951 16 13.3278130397219 BM25ModelStemNoStop
6 Q0 2984 17 13.267684764172916 BM25ModelStemNoStop
6 Q0 1827 18 12.972763683650992 BM25ModelStemNoStop
6 Q0 3136 19 12.834805837074459 BM25ModelStemNoStop
6 Q0 1032 20 12.714451413656647 BM25ModelStemNoStop
6 Q0 2988 21 12.44895936139222 BM25ModelStemNoStop
6 Q0 1518 22 12.206562507707485 BM25ModelStemNoStop
6 Q0 2535 23 12.181964172504493 BM25ModelStemNoStop
6 Q0 2522 24 12.068866572038278 BM25ModelStemNoStop
6 Q0 2812 25 11.865269192315285 BM25ModelStemNoStop
6 Q0 1653 26 11.67451410447677 BM25ModelStemNoStop
6 Q0 1938 27 11.581443440422678 BM25ModelStemNoStop
6 Q0 2245 28 11.538062173647731 BM25ModelStemNoStop
6 Q0 2859 29 11.365316430443404 BM25ModelStemNoStop
6 Q0 1680 30 11.274282733515822 BM25ModelStemNoStop
6 Q0 3059 31 11.009326842198153 BM25ModelStemNoStop
6 Q0 3072 32 10.987769260669351 BM25ModelStemNoStop
6 Q0 1908 33 10.950924657831203 BM25ModelStemNoStop
6 Q0 1199 34 10.82121169364435 BM25ModelStemNoStop
6 Q0 1698 35 10.795472946278371 BM25ModelStemNoStop
6 Q0 2344 36 10.605565917755795 BM25ModelStemNoStop
6 Q0 2798 37 10.588768724308682 BM25ModelStemNoStop
6 Q0 2268 38 10.520468452585241 BM25ModelStemNoStop
6 Q0 2990 39 10.47999683180855 BM25ModelStemNoStop
6 Q0 2669 40 10.437313188584117 BM25ModelStemNoStop
6 Q0 1719 41 10.345149838664387 BM25ModelStemNoStop
6 Q0 2681 42 10.162110930118406 BM25ModelStemNoStop
6 Q0 1526 43 10.020829177716411 BM25ModelStemNoStop
6 Q0 3028 44 10.002897931032008 BM25ModelStemNoStop
6 Q0 2634 45 9.89225919575868 BM25ModelStemNoStop
6 Q0 1344 46 9.770661577276131 BM25ModelStemNoStop
6 Q0 1699 47 9.697069009822098 BM25ModelStemNoStop
6 Q0 1542 48 9.679115344256749 BM25ModelStemNoStop
6 Q0 1572 49 9.650318926609446 BM25ModelStemNoStop
6 Q0 2375 50 9.602438200742512 BM25ModelStemNoStop
6 Q0 1805 51 9.518078386903413 BM25ModelStemNoStop
6 Q0 3088 52 9.515485702627572 BM25ModelStemNoStop
6 Q0 2720 53 9.289157931289093 BM25ModelStemNoStop
6 Q0 2849 54 9.226755682238982 BM25ModelStemNoStop
6 Q0 2372 55 9.195645535437748 BM25ModelStemNoStop
6 Q0 1517 56 8.948907745106368 BM25ModelStemNoStop
6 Q0 2286 57 8.863522370677394 BM25ModelStemNoStop
6 Q0 2555 58 8.404963967871558 BM25ModelStemNoStop
6 Q0 1030 59 8.364406406274519 BM25ModelStemNoStop
6 Q0 3147 60 8.298897499331257 BM25ModelStemNoStop
6 Q0 1931 61 8.298576418542215 BM25ModelStemNoStop
6 Q0 1951 62 8.29286563153998 BM25ModelStemNoStop
6 Q0 2561 63 8.281184541404029 BM25ModelStemNoStop
6 Q0 2188 64 8.204496609478431 BM25ModelStemNoStop
6 Q0 2396 65 8.07749207099186 BM25ModelStemNoStop
6 Q0 1533 66 7.903813589079395 BM25ModelStemNoStop
6 Q0 2771 67 7.799639958424996 BM25ModelStemNoStop
6 Q0 1709 68 7.779323367836457 BM25ModelStemNoStop
6 Q0 1411 69 7.748939155976581 BM25ModelStemNoStop
6 Q0 3137 70 7.727523709481798 BM25ModelStemNoStop
6 Q0 1308 71 7.713096257645478 BM25ModelStemNoStop
6 Q0 2560 72 7.711417475664768 BM25ModelStemNoStop
6 Q0 2069 73 7.65202927279684 BM25ModelStemNoStop
6 Q0 1591 74 7.610166515773865 BM25ModelStemNoStop
6 Q0 2624 75 7.563012404860865 BM25ModelStemNoStop
6 Q0 1261 76 7.518033967664563 BM25ModelStemNoStop
6 Q0 1408 77 7.491585991302212 BM25ModelStemNoStop
6 Q0 1169 78 7.419566240160622 BM25ModelStemNoStop
6 Q0 3068 79 7.287912211501878 BM25ModelStemNoStop
6 Q0 2048 80 7.253254778861507 BM25ModelStemNoStop
6 Q0 3091 81 7.25231248233954 BM25ModelStemNoStop
6 Q0 2402 82 7.246702264286958 BM25ModelStemNoStop
6 Q0 2314 83 7.222669140488543 BM25ModelStemNoStop
6 Q0 1441 84 7.180065505464056 BM25ModelStemNoStop
6 Q0 2217 85 7.169211211429536 BM25ModelStemNoStop
6 Q0 1957 86 7.140228951878592 BM25ModelStemNoStop
6 Q0 2017 87 7.1070799308735095 BM25ModelStemNoStop
6 Q0 2749 88 7.096485075210444 BM25ModelStemNoStop
6 Q0 1892 89 7.092519090610144 BM25ModelStemNoStop
6 Q0 1161 90 7.067977200719273 BM25ModelStemNoStop
6 Q0 1792 91 6.9313834207391505 BM25ModelStemNoStop
6 Q0 2298 92 6.918082165494267 BM25ModelStemNoStop
6 Q0 1552 93 6.890813355253754 BM25ModelStemNoStop
6 Q0 2668 94 6.856567403499652 BM25ModelStemNoStop
6 Q0 3058 95 6.822899775167447 BM25ModelStemNoStop
6 Q0 1912 96 6.785021849500499 BM25ModelStemNoStop
6 Q0 2743 97 6.779497311480991 BM25ModelStemNoStop
6 Q0 2870 98 6.745310072727763 BM25ModelStemNoStop
6 Q0 2003 99 6.732573432369014 BM25ModelStemNoStop

For query : parallel processor in inform retriev

7 Q0 2967 1 17.49677583584265 BM25ModelStemNoStop
7 Q0 1811 2 15.092914296012156 BM25ModelStemNoStop
7 Q0 2714 3 13.925858564491307 BM25ModelStemNoStop
7 Q0 2114 4 13.59210572807395 BM25ModelStemNoStop
7 Q0 3156 5 13.561944402194001 BM25ModelStemNoStop
7 Q0 2973 6 13.522843286318908 BM25ModelStemNoStop
7 Q0 2175 7 13.332532630379296 BM25ModelStemNoStop
7 Q0 3075 8 13.294859982599828 BM25ModelStemNoStop
7 Q0 1680 9 12.95548869740491 BM25ModelStemNoStop
7 Q0 2664 10 12.668153155019104 BM25ModelStemNoStop
7 Q0 2838 11 11.898395330165187 BM25ModelStemNoStop
7 Q0 2497 12 11.536216819310814 BM25ModelStemNoStop
7 Q0 2570 13 11.275020369081558 BM25ModelStemNoStop
7 Q0 1613 14 11.241488973170338 BM25ModelStemNoStop
7 Q0 1699 15 10.955490769232016 BM25ModelStemNoStop
7 Q0 2288 16 10.907898791048297 BM25ModelStemNoStop
7 Q0 891 17 10.889456658944376 BM25ModelStemNoStop
7 Q0 1457 18 10.787425859208643 BM25ModelStemNoStop
7 Q0 1032 19 10.707903499407205 BM25ModelStemNoStop
7 Q0 1681 20 10.692873445538874 BM25ModelStemNoStop
7 Q0 3134 21 10.561944344773895 BM25ModelStemNoStop
7 Q0 2990 22 10.244427544599287 BM25ModelStemNoStop
7 Q0 2516 23 10.194557867703178 BM25ModelStemNoStop
7 Q0 2631 24 10.118274822529136 BM25ModelStemNoStop
7 Q0 2307 25 9.999886085767237 BM25ModelStemNoStop
7 Q0 3012 26 9.968777392597682 BM25ModelStemNoStop
7 Q0 2278 27 9.958075482057964 BM25ModelStemNoStop
7 Q0 1846 28 9.900563864694664 BM25ModelStemNoStop
7 Q0 1747 29 9.820243982710991 BM25ModelStemNoStop
7 Q0 2723 30 9.802174567859549 BM25ModelStemNoStop
7 Q0 1927 31 9.783375473681112 BM25ModelStemNoStop
7 Q0 2140 32 9.576693271177048 BM25ModelStemNoStop
7 Q0 1359 33 9.263941541614088 BM25ModelStemNoStop
7 Q0 2882 34 9.262504880531026 BM25ModelStemNoStop
7 Q0 2342 35 9.256075728442092 BM25ModelStemNoStop
7 Q0 1601 36 9.214573581272731 BM25ModelStemNoStop
7 Q0 1830 37 9.208498907199086 BM25ModelStemNoStop
7 Q0 1935 38 9.192246865686954 BM25ModelStemNoStop
7 Q0 1236 39 9.18676406633706 BM25ModelStemNoStop
7 Q0 1527 40 9.129469629984575 BM25ModelStemNoStop
7 Q0 1937 41 9.101369203087758 BM25ModelStemNoStop
7 Q0 2519 42 9.100741495526748 BM25ModelStemNoStop
7 Q0 2865 43 9.100478826475513 BM25ModelStemNoStop
7 Q0 1959 44 9.086153052979554 BM25ModelStemNoStop
7 Q0 1725 45 9.074492421191215 BM25ModelStemNoStop
7 Q0 2722 46 9.043254329690317 BM25ModelStemNoStop
7 Q0 1514 47 9.040538515222963 BM25ModelStemNoStop
7 Q0 2645 48 9.009100039308002 BM25ModelStemNoStop
7 Q0 2711 49 8.982024253938196 BM25ModelStemNoStop
7 Q0 2561 50 8.951650815947456 BM25ModelStemNoStop
7 Q0 2160 51 8.887033173527957 BM25ModelStemNoStop
7 Q0 2455 52 8.850722188726925 BM25ModelStemNoStop
7 Q0 2947 53 8.834167551766434 BM25ModelStemNoStop
7 Q0 2846 54 8.741901881822717 BM25ModelStemNoStop
7 Q0 1652 55 8.685098466743252 BM25ModelStemNoStop
7 Q0 2311 56 8.65168317569926 BM25ModelStemNoStop
7 Q0 3169 57 8.610521062777348 BM25ModelStemNoStop
7 Q0 275 58 8.59137532312399 BM25ModelStemNoStop
7 Q0 651 59 8.59137532312399 BM25ModelStemNoStop
7 Q0 2070 60 8.576818242766537 BM25ModelStemNoStop
7 Q0 634 61 8.558835438137132 BM25ModelStemNoStop
7 Q0 1108 62 8.547162354796047 BM25ModelStemNoStop
7 Q0 2484 63 8.545116292259106 BM25ModelStemNoStop
7 Q0 3168 64 8.543230781799203 BM25ModelStemNoStop
7 Q0 2976 65 8.529900758638895 BM25ModelStemNoStop
7 Q0 1929 66 8.525302261933273 BM25ModelStemNoStop
7 Q0 239 67 8.504766582868164 BM25ModelStemNoStop
7 Q0 292 68 8.462113748826868 BM25ModelStemNoStop
7 Q0 1976 69 8.381616017528046 BM25ModelStemNoStop
7 Q0 2388 70 8.381457740251316 BM25ModelStemNoStop
7 Q0 1675 71 8.371359027846628 BM25ModelStemNoStop
7 Q0 1627 72 8.301592208169634 BM25ModelStemNoStop
7 Q0 3120 73 8.252823042750443 BM25ModelStemNoStop
7 Q0 3135 74 8.243318367142574 BM25ModelStemNoStop
7 Q0 657 75 8.241669181636677 BM25ModelStemNoStop
7 Q0 2623 76 8.228923127305027 BM25ModelStemNoStop
7 Q0 2451 77 8.21076194622604 BM25ModelStemNoStop
7 Q0 440 78 8.14666943091337 BM25ModelStemNoStop
7 Q0 2532 79 8.122643558491829 BM25ModelStemNoStop
7 Q0 1831 80 8.05799190930901 BM25ModelStemNoStop
7 Q0 1194 81 8.011242029102977 BM25ModelStemNoStop
7 Q0 2530 82 8.000992087414396 BM25ModelStemNoStop
7 Q0 1456 83 7.985842615780293 BM25ModelStemNoStop
7 Q0 2139 84 7.960783863928203 BM25ModelStemNoStop
7 Q0 2781 85 7.956663048210139 BM25ModelStemNoStop
7 Q0 1409 86 7.934507952074661 BM25ModelStemNoStop
7 Q0 655 87 7.919318653869691 BM25ModelStemNoStop
7 Q0 2795 88 7.90707508889798 BM25ModelStemNoStop
7 Q0 1711 89 7.905038825037123 BM25ModelStemNoStop
7 Q0 2141 90 7.902348590864727 BM25ModelStemNoStop
7 Q0 2493 91 7.878611137045576 BM25ModelStemNoStop
7 Q0 2965 92 7.83413336043583 BM25ModelStemNoStop
7 Q0 1700 93 7.773406570389959 BM25ModelStemNoStop
7 Q0 2412 94 7.679042717697881 BM25ModelStemNoStop
7 Q0 409 95 7.5708857974307495 BM25ModelStemNoStop
7 Q0 1262 96 7.528010900951556 BM25ModelStemNoStop
7 Q0 2258 97 7.508191120858827 BM25ModelStemNoStop
7 Q0 2092 98 7.498713302409765 BM25ModelStemNoStop
7 Q0 944 99 7.497231242996994 BM25ModelStemNoStop
