Ranking (Top 100) for the queries in Cleaned_Queries.txt in the format:
query_id Q0 doc_id rank QLM_score system_name
16 Q0 CACM-0146 50 0.23434765384576148 Query_Likelihood_Model
16 Q0 CACM-2439 51 0.23429272231728737 Query_Likelihood_Model
16 Q0 CACM-2163 52 0.2337405518331522 Query_Likelihood_Model
16 Q0 CACM-2940 53 0.23369464194326656 Query_Likelihood_Model
16 Q0 CACM-1659 54 0.23268129381796357 Query_Likelihood_Model
16 Q0 CACM-3183 55 0.23258466209461046 Query_Likelihood_Model
16 Q0 CACM-2036 56 0.23255339972655753 Query_Likelihood_Model
16 Q0 CACM-2401 57 0.23192901707423613 Query_Likelihood_Model
16 Q0 CACM-2980 58 0.2318502070319452 Query_Likelihood_Model
16 Q0 CACM-1385 59 0.23169985193103115 Query_Likelihood_Model
16 Q0 CACM-0730 60 0.23130410147682412 Query_Likelihood_Model
16 Q0 CACM-2083 61 0.22948195040554606 Query_Likelihood_Model
16 Q0 CACM-1750 62 0.2287870492220543 Query_Likelihood_Model
16 Q0 CACM-2320 63 0.2285814240934347 Query_Likelihood_Model
16 Q0 CACM-2111 64 0.22812866352164954 Query_Likelihood_Model
16 Q0 CACM-2697 65 0.22791340347348152 Query_Likelihood_Model
16 Q0 CACM-2048 66 0.22723710529416524 Query_Likelihood_Model
16 Q0 CACM-2265 67 0.22685385120223614 Query_Likelihood_Model
16 Q0 CACM-2794 68 0.22683191817109127 Query_Likelihood_Model
16 Q0 CACM-2175 69 0.22633521265346052 Query_Likelihood_Model
16 Q0 CACM-1906 70 0.22633521265346052 Query_Likelihood_Model
16 Q0 CACM-0690 71 0.22609865413834976 Query_Likelihood_Model
16 Q0 CACM-2424 72 0.22560963382282287 Query_Likelihood_Model
16 Q0 CACM-2094 73 0.224601018224355 Query_Likelihood_Model
16 Q0 CACM-2629 74 0.2236628746892821 Query_Likelihood_Model
16 Q0 CACM-1711 75 0.22305138620157305 Query_Likelihood_Model
16 Q0 CACM-2222 76 0.22287468928205878 Query_Likelihood_Model
16 Q0 CACM-3168 77 0.22287468928205878 Query_Likelihood_Model
16 Q0 CACM-2372 78 0.22233556122617434 Query_Likelihood_Model
16 Q0 CACM-1664 79 0.2222918450901343 Query_Likelihood_Model
16 Q0 CACM-1879 80 0.22220998250500934 Query_Likelihood_Model
16 Q0 CACM-2181 81 0.22207404448660661 Query_Likelihood_Model
16 Q0 CACM-2807 82 0.22176976324794756 Query_Likelihood_Model
16 Q0 CACM-0644 83 0.22176976324794753 Query_Likelihood_Model
16 Q0 CACM-2486 84 0.22154874277699255 Query_Likelihood_Model
16 Q0 CACM-0893 85 0.22132338621112335 Query_Likelihood_Model
16 Q0 CACM-2950 86 0.22125220345729557 Query_Likelihood_Model
16 Q0 CACM-3137 87 0.2210497148705951 Query_Likelihood_Model
16 Q0 CACM-2795 88 0.22099106718770758 Query_Likelihood_Model
16 Q0 CACM-3077 89 0.2208167181237084 Query_Likelihood_Model
16 Q0 CACM-2216 90 0.22019940103870503 Query_Likelihood_Model
16 Q0 CACM-2922 91 0.21955995840847428 Query_Likelihood_Model
16 Q0 CACM-1362 92 0.21931411474911988 Query_Likelihood_Model
16 Q0 CACM-2002 93 0.2188152764791605 Query_Likelihood_Model
16 Q0 CACM-2268 94 0.2185025732359491 Query_Likelihood_Model
16 Q0 CACM-2765 95 0.21811547139358964 Query_Likelihood_Model
16 Q0 CACM-2851 96 0.21679387824730714 Query_Likelihood_Model
16 Q0 CACM-0696 97 0.21541638222500512 Query_Likelihood_Model
16 Q0 CACM-2153 98 0.2151751749645758 Query_Likelihood_Model
16 Q0 CACM-1388 99 0.21493452114090433 Query_Likelihood_Model
16 Q0 CACM-1875 100 0.21493452114090433 Query_Likelihood_Model

For query : optimization of intermediate and machine code

17 Q0 CACM-2491 1 0.15788200029244043 Query_Likelihood_Model
17 Q0 CACM-2875 2 0.14445614206105506 Query_Likelihood_Model
17 Q0 CACM-0059 3 0.1368538028797685 Query_Likelihood_Model
17 Q0 CACM-0086 4 0.13001462202076328 Query_Likelihood_Model
17 Q0 CACM-1795 5 0.13000877321245796 Query_Likelihood_Model
17 Q0 CACM-0084 6 0.12382122142613443 Query_Likelihood_Model
17 Q0 CACM-1553 7 0.1218969330311449 Query_Likelihood_Model
17 Q0 CACM-2154 8 0.1171231492018284 Query_Likelihood_Model
17 Q0 CACM-1770 9 0.11406433176082477 Query_Likelihood_Model
17 Q0 CACM-1293 10 0.11207627652762302 Query_Likelihood_Model
17 Q0 CACM-1900 11 0.11100631599970043 Query_Likelihood_Model
17 Q0 CACM-0070 12 0.1063767961823233 Query_Likelihood_Model
17 Q0 CACM-1251 13 0.10582418890290637 Query_Likelihood_Model
17 Q0 CACM-3170 14 0.10485333169818262 Query_Likelihood_Model
17 Q0 CACM-1834 15 0.10313707892361759 Query_Likelihood_Model
17 Q0 CACM-3080 16 0.10034519702721681 Query_Likelihood_Model
17 Q0 CACM-2874 17 0.10002047082906859 Query_Likelihood_Model
17 Q0 CACM-2246 18 0.09834564736846634 Query_Likelihood_Model
17 Q0 CACM-3140 19 0.0978124680547666 Query_Likelihood_Model
17 Q0 CACM-1546 20 0.09750438660622898 Query_Likelihood_Model
17 Q0 CACM-2821 21 0.09456884977867579 Query_Likelihood_Model
17 Q0 CACM-2748 22 0.09455715216206517 Query_Likelihood_Model
17 Q0 CACM-1703 23 0.09416863727808562 Query_Likelihood_Model
17 Q0 CACM-2227 24 0.09371708892691494 Query_Likelihood_Model
17 Q0 CACM-1366 25 0.09367257624962616 Query_Likelihood_Model
17 Q0 CACM-3000 26 0.09366892523190774 Query_Likelihood_Model
17 Q0 CACM-1016 27 0.09286445386752451 Query_Likelihood_Model
17 Q0 CACM-2731 28 0.09286299166544817 Query_Likelihood_Model
17 Q0 CACM-1362 29 0.09234278515752416 Query_Likelihood_Model
17 Q0 CACM-1267 30 0.09125146540865983 Query_Likelihood_Model
17 Q0 CACM-1653 31 0.09125146540865982 Query_Likelihood_Model
17 Q0 CACM-2616 32 0.09029239979854105 Query_Likelihood_Model
17 Q0 CACM-0303 33 0.09001315981868696 Query_Likelihood_Model
17 Q0 CACM-2979 34 0.08990561721436355 Query_Likelihood_Model
17 Q0 CACM-1628 35 0.08896637704804489 Query_Likelihood_Model
17 Q0 CACM-2738 36 0.08765799586311816 Query_Likelihood_Model
17 Q0 CACM-3092 37 0.08760278409336274 Query_Likelihood_Model
17 Q0 CACM-2264 38 0.08753070624360287 Query_Likelihood_Model
17 Q0 CACM-2834 39 0.0875204708290686 Query_Likelihood_Model
17 Q0 CACM-1196 40 0.08752047082906858 Query_Likelihood_Model
17 Q0 CACM-2649 41 0.08721120617405911 Query_Likelihood_Model
17 Q0 CACM-1658 42 0.08668713749573526 Query_Likelihood_Model
17 Q0 CACM-0759 43 0.0866842130915826 Query_Likelihood_Model
17 Q0 CACM-1892 44 0.08644981561885379 Query_Likelihood_Model
17 Q0 CACM-2897 45 0.08606889122076672 Query_Likelihood_Model
17 Q0 CACM-3119 46 0.08604257158339283 Query_Likelihood_Model
17 Q0 CACM-2554 47 0.08601539103074415 Query_Likelihood_Model
17 Q0 CACM-2958 48 0.08597380845636174 Query_Likelihood_Model
17 Q0 CACM-2623 49 0.08568377216397974 Query_Likelihood_Model
17 Q0 CACM-0537 50 0.08553362679985534 Query_Likelihood_Model
17 Q0 CACM-0626 51 0.08553362679985532 Query_Likelihood_Model
17 Q0 CACM-1632 52 0.08480454172679709 Query_Likelihood_Model
17 Q0 CACM-0988 53 0.08478699530188116 Query_Likelihood_Model
17 Q0 CACM-2713 54 0.08478699530188116 Query_Likelihood_Model
17 Q0 CACM-2915 55 0.08451900862699226 Query_Likelihood_Model
17 Q0 CACM-0409 56 0.08437600247346551 Query_Likelihood_Model
17 Q0 CACM-1552 57 0.0843760024734655 Query_Likelihood_Model
17 Q0 CACM-3090 58 0.08404138728162708 Query_Likelihood_Model
17 Q0 CACM-2810 59 0.08377303753194643 Query_Likelihood_Model
17 Q0 CACM-0671 60 0.08322339523322123 Query_Likelihood_Model
17 Q0 CACM-0892 61 0.08315561910656052 Query_Likelihood_Model
17 Q0 CACM-0854 62 0.08275797897087558 Query_Likelihood_Model
17 Q0 CACM-1652 63 0.08263031573062846 Query_Likelihood_Model
17 Q0 CACM-3199 64 0.08256307777290377 Query_Likelihood_Model
17 Q0 CACM-2804 65 0.08255138015629315 Query_Likelihood_Model
17 Q0 CACM-3030 66 0.08200245281105056 Query_Likelihood_Model
17 Q0 CACM-2799 67 0.08195470614038862 Query_Likelihood_Model
17 Q0 CACM-1234 68 0.0818445014555557 Query_Likelihood_Model
17 Q0 CACM-1134 69 0.08184450145555569 Query_Likelihood_Model
17 Q0 CACM-2527 70 0.08127193303114491 Query_Likelihood_Model
17 Q0 CACM-0719 71 0.08126900862699227 Query_Likelihood_Model
17 Q0 CACM-2822 72 0.0812660842228396 Query_Likelihood_Model
17 Q0 CACM-2325 73 0.08126315981868695 Query_Likelihood_Model
17 Q0 CACM-2236 74 0.08125731101038164 Query_Likelihood_Model
17 Q0 CACM-2756 75 0.08125731101038164 Query_Likelihood_Model
17 Q0 CACM-2607 76 0.08125584880830532 Query_Likelihood_Model
17 Q0 CACM-1275 77 0.081254386606229 Query_Likelihood_Model
17 Q0 CACM-1520 78 0.081254386606229 Query_Likelihood_Model
17 Q0 CACM-0210 79 0.081254386606229 Query_Likelihood_Model
17 Q0 CACM-1637 80 0.08064355027198092 Query_Likelihood_Model
17 Q0 CACM-2746 81 0.08027615762177345 Query_Likelihood_Model
17 Q0 CACM-2699 82 0.08022258703425542 Query_Likelihood_Model
17 Q0 CACM-0694 83 0.08001169761661062 Query_Likelihood_Model
17 Q0 CACM-1396 84 0.08001169761661062 Query_Likelihood_Model
17 Q0 CACM-1445 85 0.07973598975906773 Query_Likelihood_Model
17 Q0 CACM-1621 86 0.0792829147036901 Query_Likelihood_Model
17 Q0 CACM-2520 87 0.07927560369330847 Query_Likelihood_Model
17 Q0 CACM-1053 88 0.07927560369330847 Query_Likelihood_Model
17 Q0 CACM-2291 89 0.07879372759618411 Query_Likelihood_Model
17 Q0 CACM-1204 90 0.07879372759618411 Query_Likelihood_Model
17 Q0 CACM-2864 91 0.07830588195665605 Query_Likelihood_Model
17 Q0 CACM-1154 92 0.0780263196373739 Query_Likelihood_Model
17 Q0 CACM-0758 93 0.07800877321245796 Query_Likelihood_Model
17 Q0 CACM-1570 94 0.07773347552718743 Query_Likelihood_Model
17 Q0 CACM-2002 95 0.07757996166079327 Query_Likelihood_Model
17 Q0 CACM-1474 96 0.07754194440680877 Query_Likelihood_Model
17 Q0 CACM-0630 97 0.07739557440171566 Query_Likelihood_Model
17 Q0 CACM-0320 98 0.07713911489686519 Query_Likelihood_Model
17 Q0 CACM-2302 99 0.076496907872668 Query_Likelihood_Model
17 Q0 CACM-1947 100 0.07648813466021005 Query_Likelihood_Model

For query : languages and compilers for parallel processors especially highly horizontal microcoded machines code compaction

18 Q0 CACM-1204 1 0.13788902329332217 Query_Likelihood_Model
18 Q0 CACM-1064 2 0.13684795407146322 Query_Likelihood_Model
18 Q0 CACM-0249 3 0.1354239776770483 Query_Likelihood_Model
18 Q0 CACM-1016 4 0.1300102354145343 Query_Likelihood_Model
18 Q0 CACM-1546 5 0.13000584880830532 Query_Likelihood_Model
18 Q0 CACM-0651 6 0.12381537261782913 Query_Likelihood_Model
18 Q0 CACM-2915 7 0.12352778183945022 Query_Likelihood_Model
18 Q0 CACM-0797 8 0.12187938660622899 Query_Likelihood_Model
18 Q0 CACM-0988 9 0.11304932706917488 Query_Likelihood_Model
18 Q0 CACM-1158 10 0.11064999548895105 Query_Likelihood_Model
18 Q0 CACM-1795 11 0.10834064434371497 Query_Likelihood_Model
18 Q0 CACM-0983 12 0.10833918214163865 Query_Likelihood_Model
18 Q0 CACM-1289 13 0.10833771993956232 Query_Likelihood_Model
18 Q0 CACM-1900 14 0.10572030095209564 Query_Likelihood_Model
18 Q0 CACM-0987 15 0.10400584880830532 Query_Likelihood_Model
18 Q0 CACM-0265 16 0.09751315981868694 Query_Likelihood_Model
18 Q0 CACM-0721 17 0.09751315981868694 Query_Likelihood_Model
18 Q0 CACM-1367 18 0.09630214510460161 Query_Likelihood_Model
18 Q0 CACM-1736 19 0.09559554630449929 Query_Likelihood_Model
18 Q0 CACM-2154 20 0.0928907735048984 Query_Likelihood_Model
18 Q0 CACM-0975 21 0.09286299166544817 Query_Likelihood_Model
18 Q0 CACM-1250 22 0.09286152946337184 Query_Likelihood_Model
18 Q0 CACM-1414 23 0.09286152946337184 Query_Likelihood_Model
18 Q0 CACM-1063 24 0.09286152946337184 Query_Likelihood_Model
18 Q0 CACM-1490 25 0.09286152946337184 Query_Likelihood_Model
18 Q0 CACM-1988 26 0.09200306510661661 Query_Likelihood_Model
18 Q0 CACM-1267 27 0.09125146540865983 Query_Likelihood_Model
18 Q0 CACM-1970 28 0.09070644763106261 Query_Likelihood_Model
18 Q0 CACM-1703 29 0.08968441645531963 Query_Likelihood_Model
18 Q0 CACM-1293 30 0.08966102122209842 Query_Likelihood_Model
18 Q0 CACM-2822 31 0.08865391006127957 Query_Likelihood_Model
18 Q0 CACM-0082 32 0.08864513684882161 Query_Likelihood_Model
18 Q0 CACM-0657 33 0.08864075024259263 Query_Likelihood_Model
18 Q0 CACM-1085 34 0.08864075024259262 Query_Likelihood_Model
18 Q0 CACM-2070 35 0.08864075024259262 Query_Likelihood_Model
18 Q0 CACM-0850 36 0.08785245985860111 Query_Likelihood_Model
18 Q0 CACM-1444 37 0.08751023541453429 Query_Likelihood_Model
18 Q0 CACM-2407 38 0.08616066253609261 Query_Likelihood_Model
18 Q0 CACM-1719 39 0.08579167072833911 Query_Likelihood_Model
18 Q0 CACM-2345 40 0.0848001551205681 Query_Likelihood_Model
18 Q0 CACM-0295 41 0.08478699530188116 Query_Likelihood_Model
18 Q0 CACM-0066 42 0.08478699530188116 Query_Likelihood_Model
18 Q0 CACM-0397 43 0.08464755306106382 Query_Likelihood_Model
18 Q0 CACM-2433 44 0.08444482845711096 Query_Likelihood_Model
18 Q0 CACM-2491 45 0.08358458839011552 Query_Likelihood_Model
18 Q0 CACM-1263 46 0.08298749661671329 Query_Likelihood_Model
18 Q0 CACM-2748 47 0.08273750814180703 Query_Likelihood_Model
18 Q0 CACM-3032 48 0.0822160764916562 Query_Likelihood_Model
18 Q0 CACM-3121 49 0.08191315901274879 Query_Likelihood_Model
18 Q0 CACM-1275 50 0.081254386606229 Query_Likelihood_Model
18 Q0 CACM-2316 51 0.08064355027198092 Query_Likelihood_Model
18 Q0 CACM-1366 52 0.08029077964253672 Query_Likelihood_Model
18 Q0 CACM-0618 53 0.07960060994715183 Query_Likelihood_Model
18 Q0 CACM-0409 54 0.07941270821032048 Query_Likelihood_Model
18 Q0 CACM-1053 55 0.07927560369330847 Query_Likelihood_Model
18 Q0 CACM-1652 56 0.07903769330755764 Query_Likelihood_Model
18 Q0 CACM-0848 57 0.07832787503281147 Query_Likelihood_Model
18 Q0 CACM-1669 58 0.07800877321245796 Query_Likelihood_Model
18 Q0 CACM-1209 59 0.07800438660622899 Query_Likelihood_Model
18 Q0 CACM-2821 60 0.07683719044517408 Query_Likelihood_Model
18 Q0 CACM-2799 61 0.07649105906436271 Query_Likelihood_Model
18 Q0 CACM-1457 62 0.07649105906436268 Query_Likelihood_Model
18 Q0 CACM-1276 63 0.07647351263944678 Query_Likelihood_Model
18 Q0 CACM-1032 64 0.07628768948382633 Query_Likelihood_Model
18 Q0 CACM-1251 65 0.07558870635921884 Query_Likelihood_Model
18 Q0 CACM-2495 66 0.07558870635921884 Query_Likelihood_Model
18 Q0 CACM-1247 67 0.07527924211757644 Query_Likelihood_Model
18 Q0 CACM-1233 68 0.07501315981868695 Query_Likelihood_Model
18 Q0 CACM-0371 69 0.07500438660622899 Query_Likelihood_Model
18 Q0 CACM-0986 70 0.07500438660622899 Query_Likelihood_Model
18 Q0 CACM-0855 71 0.0746106347634948 Query_Likelihood_Model
18 Q0 CACM-1416 72 0.0742974119023249 Query_Likelihood_Model
18 Q0 CACM-3098 73 0.07388556939478128 Query_Likelihood_Model
18 Q0 CACM-3046 74 0.07333020370783663 Query_Likelihood_Model
18 Q0 CACM-0860 75 0.07325113423632892 Query_Likelihood_Model
18 Q0 CACM-1655 76 0.07325113423632892 Query_Likelihood_Model
18 Q0 CACM-1362 77 0.0731047049163733 Query_Likelihood_Model
18 Q0 CACM-2705 78 0.07272222585635019 Query_Likelihood_Model
18 Q0 CACM-0243 79 0.07225000406167242 Query_Likelihood_Model
18 Q0 CACM-1917 80 0.07223099543468017 Query_Likelihood_Model
18 Q0 CACM-3159 81 0.0722266088284512 Query_Likelihood_Model
18 Q0 CACM-0528 82 0.07222514662637487 Query_Likelihood_Model
18 Q0 CACM-1711 83 0.07183010742084557 Query_Likelihood_Model
18 Q0 CACM-1496 84 0.07135462323332109 Query_Likelihood_Model
18 Q0 CACM-2685 85 0.07110398541453429 Query_Likelihood_Model
18 Q0 CACM-2800 86 0.07100479333370309 Query_Likelihood_Model
18 Q0 CACM-1153 87 0.07091786412154887 Query_Likelihood_Model
18 Q0 CACM-2116 88 0.07065948492342511 Query_Likelihood_Model
18 Q0 CACM-1523 89 0.07028781669518619 Query_Likelihood_Model
18 Q0 CACM-0303 90 0.07001023541453429 Query_Likelihood_Model
18 Q0 CACM-1935 91 0.06965601696154408 Query_Likelihood_Model
18 Q0 CACM-2731 92 0.06964724374908612 Query_Likelihood_Model
18 Q0 CACM-2276 93 0.06948611968403041 Query_Likelihood_Model
18 Q0 CACM-3093 94 0.06943355995099494 Query_Likelihood_Model
18 Q0 CACM-2572 95 0.06917818021173931 Query_Likelihood_Model
18 Q0 CACM-0298 96 0.0690440950974823 Query_Likelihood_Model
18 Q0 CACM-1670 97 0.06894962935392823 Query_Likelihood_Model
18 Q0 CACM-1183 98 0.06894962935392823 Query_Likelihood_Model
18 Q0 CACM-1770 99 0.06843859905649487 Query_Likelihood_Model
18 Q0 CACM-2111 100 0.06843859905649487 Query_Likelihood_Model

For query : parallel algorithms

19 Q0 CACM-0371 1 0.05000292440415266 Query_Likelihood_Model
19 Q0 CACM-2007 2 0.04333479553540966 Query_Likelihood_Model
19 Q0 CACM-1952 3 0.04062646220207633 Query_Likelihood_Model
19 Q0 CACM-1660 4 0.04062646220207633 Query_Likelihood_Model
19 Q0 CACM-2973 5 0.03824406733010502 Query_Likelihood_Model
19 Q0 CACM-1342 6 0.03823675631972339 Query_Likelihood_Model
19 Q0 CACM-2325 7 0.036116959919416415 Query_Likelihood_Model
19 Q0 CACM-0141 8 0.036112573313187436 Query_Likelihood_Model
19 Q0 CACM-0804 9 0.034211988517865805 Query_Likelihood_Model
19 Q0 CACM-0270 10 0.034211988517865805 Query_Likelihood_Model
19 Q0 CACM-2884 11 0.032981249907287916 Query_Likelihood_Model
19 Q0 CACM-1796 12 0.03250292440415266 Query_Likelihood_Model
19 Q0 CACM-0392 13 0.03250146220207633 Query_Likelihood_Model
19 Q0 CACM-1302 14 0.03250146220207633 Query_Likelihood_Model
19 Q0 CACM-2226 15 0.030594084102422956 Query_Likelihood_Model
19 Q0 CACM-2685 16 0.030473136606228985 Query_Likelihood_Model
19 Q0 CACM-1374 17 0.029546916747530877 Query_Likelihood_Model
19 Q0 CACM-2417 18 0.029546916747530877 Query_Likelihood_Model
19 Q0 CACM-1551 19 0.02910886421816928 Query_Likelihood_Model
19 Q0 CACM-3166 20 0.028685243800693257 Query_Likelihood_Model
19 Q0 CACM-2725 21 0.02826233176729372 Query_Likelihood_Model
19 Q0 CACM-1158 22 0.027662498872237762 Query_Likelihood_Model
19 Q0 CACM-3075 23 0.027318235380129535 Query_Likelihood_Model
19 Q0 CACM-2950 24 0.027092106545791295 Query_Likelihood_Model
19 Q0 CACM-2830 25 0.027084795535409663 Query_Likelihood_Model
19 Q0 CACM-0950 26 0.026430075238023914 Query_Likelihood_Model
19 Q0 CACM-1262 27 0.02600584880830531 Query_Likelihood_Model
19 Q0 CACM-1953 28 0.02600146220207633 Query_Likelihood_Model
19 Q0 CACM-1851 29 0.02600146220207633 Query_Likelihood_Model
19 Q0 CACM-1873 30 0.025493120482584026 Query_Likelihood_Model
19 Q0 CACM-2714 31 0.025429229827942112 Query_Likelihood_Model
19 Q0 CACM-2433 32 0.025333448537133287 Query_Likelihood_Model
19 Q0 CACM-3006 33 0.025007311010381637 Query_Likelihood_Model
19 Q0 CACM-2266 34 0.025005848808305312 Query_Likelihood_Model
19 Q0 CACM-1658 35 0.024767753570210074 Query_Likelihood_Model
19 Q0 CACM-2902 36 0.024383773212457962 Query_Likelihood_Model
19 Q0 CACM-2785 37 0.024304914228866055 Query_Likelihood_Model
19 Q0 CACM-2863 38 0.024304914228866055 Query_Likelihood_Model
19 Q0 CACM-2896 39 0.024078460680303056 Query_Likelihood_Model
19 Q0 CACM-1367 40 0.024075536276150403 Query_Likelihood_Model
19 Q0 CACM-2182 41 0.024075536276150403 Query_Likelihood_Model
19 Q0 CACM-2903 42 0.023729938747607912 Query_Likelihood_Model
19 Q0 CACM-2700 43 0.023642212444668943 Query_Likelihood_Model
19 Q0 CACM-2283 44 0.023388605974410413 Query_Likelihood_Model
19 Q0 CACM-2273 45 0.023388605974410413 Query_Likelihood_Model
19 Q0 CACM-1601 46 0.022576755454826077 Query_Likelihood_Model
19 Q0 CACM-2146 47 0.02242110411382991 Query_Likelihood_Model
19 Q0 CACM-3156 48 0.022419641911753583 Query_Likelihood_Model
19 Q0 CACM-1828 49 0.022419641911753583 Query_Likelihood_Model
19 Q0 CACM-3061 50 0.022415255305524604 Query_Likelihood_Model
19 Q0 CACM-2505 51 0.022415255305524604 Query_Likelihood_Model
19 Q0 CACM-2557 52 0.021914498965779544 Query_Likelihood_Model
19 Q0 CACM-1795 53 0.021668128868742996 Query_Likelihood_Model
19 Q0 CACM-2289 54 0.019911119002360415 Query_Likelihood_Model
19 Q0 CACM-2819 55 0.019702818505275006 Query_Likelihood_Model
19 Q0 CACM-2272 56 0.019699894101122353 Query_Likelihood_Model
19 Q0 CACM-2025 57 0.019698431899046027 Query_Likelihood_Model
19 Q0 CACM-2362 58 0.019698431899046027 Query_Likelihood_Model
19 Q0 CACM-1924 59 0.019585624263393685 Query_Likelihood_Model
19 Q0 CACM-2426 60 0.01911910926089986 Query_Likelihood_Model
19 Q0 CACM-2942 61 0.01911910926089986 Query_Likelihood_Model
19 Q0 CACM-2767 62 0.01901315896359801 Query_Likelihood_Model
19 Q0 CACM-1811 63 0.018889903464326823 Query_Likelihood_Model
19 Q0 CACM-2630 64 0.018574352975581226 Query_Likelihood_Model
19 Q0 CACM-2952 65 0.0185728907735049 Query_Likelihood_Model
19 Q0 CACM-2222 66 0.0185728907735049 Query_Likelihood_Model
19 Q0 CACM-2627 67 0.01818766699012349 Query_Likelihood_Model
19 Q0 CACM-2490 68 0.017894294863109717 Query_Likelihood_Model
19 Q0 CACM-1468 69 0.0178140679863875 Query_Likelihood_Model
19 Q0 CACM-1529 70 0.017811143582234845 Query_Likelihood_Model
19 Q0 CACM-1392 71 0.01773165933350171 Query_Likelihood_Model
19 Q0 CACM-2674 72 0.016672515474971974 Query_Likelihood_Model
19 Q0 CACM-2647 73 0.016668128868742995 Query_Likelihood_Model
19 Q0 CACM-2997 74 0.016529810335042545 Query_Likelihood_Model
19 Q0 CACM-1613 75 0.016254386606228983 Query_Likelihood_Model
19 Q0 CACM-2904 76 0.016252924404152654 Query_Likelihood_Model
19 Q0 CACM-2236 77 0.01625146220207633 Query_Likelihood_Model
19 Q0 CACM-2679 78 0.016120089085567828 Query_Likelihood_Model
19 Q0 CACM-2520 79 0.015855120738661695 Query_Likelihood_Model
19 Q0 CACM-2895 80 0.015665575006562293 Query_Likelihood_Model
19 Q0 CACM-2267 81 0.01547911488034313 Query_Likelihood_Model
19 Q0 CACM-1122 82 0.014774189474803601 Query_Likelihood_Model
19 Q0 CACM-2838 83 0.014450293252749753 Query_Likelihood_Model
19 Q0 CACM-2570 84 0.014448831050673426 Query_Likelihood_Model
19 Q0 CACM-3151 85 0.01428863868986694 Query_Likelihood_Model
19 Q0 CACM-2691 86 0.014131896984685022 Query_Likelihood_Model
19 Q0 CACM-2158 87 0.014131896984685022 Query_Likelihood_Model
19 Q0 CACM-3187 88 0.014131896984685022 Query_Likelihood_Model
19 Q0 CACM-2263 89 0.013955808864458888 Query_Likelihood_Model
19 Q0 CACM-2936 90 0.013834173840271535 Query_Likelihood_Model
19 Q0 CACM-2454 91 0.013687134930468444 Query_Likelihood_Model
19 Q0 CACM-1373 92 0.013543128868742994 Query_Likelihood_Model
19 Q0 CACM-2953 93 0.013134237535465786 Query_Likelihood_Model
19 Q0 CACM-2342 94 0.013112149720059054 Query_Likelihood_Model
19 Q0 CACM-2692 95 0.012922680497226174 Query_Likelihood_Model
19 Q0 CACM-2865 96 0.012918293890997194 Query_Likelihood_Model
19 Q0 CACM-1569 97 0.012746560241292013 Query_Likelihood_Model
19 Q0 CACM-3073 98 0.012502924404152654 Query_Likelihood_Model
19 Q0 CACM-2834 99 0.012502924404152654 Query_Likelihood_Model
19 Q0 CACM-2851 100 0.01245941829007512 Query_Likelihood_Model

For query : graph theoretic algorithms applicable to sparse matrices

20 Q0 CACM-1563 1 0.08966687003040372 Query_Likelihood_Model
20 Q0 CACM-0280 2 0.08864075024259262 Query_Likelihood_Model
20 Q0 CACM-1781 3 0.08624349842291062 Query_Likelihood_Model
20 Q0 CACM-1925 4 0.08389436297515672 Query_Likelihood_Model
20 Q0 CACM-1796 5 0.08125731101038164 Query_Likelihood_Model
20 Q0 CACM-2964 6 0.08125584880830532 Query_Likelihood_Model
20 Q0 CACM-1952 7 0.08125292440415266 Query_Likelihood_Model
20 Q0 CACM-1660 8 0.08125292440415266 Query_Likelihood_Model
20 Q0 CACM-2208 9 0.07853897051084538 Query_Likelihood_Model
20 Q0 CACM-1963 10 0.07800438660622898 Query_Likelihood_Model
20 Q0 CACM-0894 11 0.07574570176472176 Query_Likelihood_Model
20 Q0 CACM-1886 12 0.07075609484463914 Query_Likelihood_Model
20 Q0 CACM-2287 13 0.06895986476846251 Query_Likelihood_Model
20 Q0 CACM-2768 14 0.06894962935392823 Query_Likelihood_Model
20 Q0 CACM-0696 15 0.06781626847824235 Query_Likelihood_Model
20 Q0 CACM-1315 16 0.06612801455262814 Query_Likelihood_Model
20 Q0 CACM-3115 17 0.06575665671602557 Query_Likelihood_Model
20 Q0 CACM-2490 18 0.06561241449806895 Query_Likelihood_Model
20 Q0 CACM-2833 19 0.06540947281991294 Query_Likelihood_Model
20 Q0 CACM-3152 20 0.06502485743529757 Query_Likelihood_Model
20 Q0 CACM-1674 21 0.06502047082906857 Query_Likelihood_Model
20 Q0 CACM-2586 22 0.06500438660622898 Query_Likelihood_Model
20 Q0 CACM-3139 23 0.06395197265442412 Query_Likelihood_Model
20 Q0 CACM-1047 24 0.06291199901890958 Query_Likelihood_Model
20 Q0 CACM-2843 25 0.06191645952137252 Query_Likelihood_Model
20 Q0 CACM-0955 26 0.061907686308914564 Query_Likelihood_Model
20 Q0 CACM-2866 27 0.061592107187108 Query_Likelihood_Model
20 Q0 CACM-1045 28 0.06094627321245797 Query_Likelihood_Model
20 Q0 CACM-1006 29 0.060470965087375074 Query_Likelihood_Model
20 Q0 CACM-0944 30 0.05955953115774035 Query_Likelihood_Model
20 Q0 CACM-2925 31 0.05911722872828298 Query_Likelihood_Model
20 Q0 CACM-1691 32 0.05911722872828298 Query_Likelihood_Model
20 Q0 CACM-1707 33 0.05910114450544339 Query_Likelihood_Model
20 Q0 CACM-2633 34 0.05910114450544338 Query_Likelihood_Model
