
For query : portabl oper system
4 Q0 CACM-2370 93 0.10447725436497476 tfidf_StemNoStop
4 Q0 CACM-57 94 0.10442428296008684 tfidf_StemNoStop
4 Q0 CACM-320 95 0.10421870030917477 tfidf_StemNoStop
4 Q0 CACM-758 96 0.10414132126549996 tfidf_StemNoStop
4 Q0 CACM-1275 97 0.10372520112640166 tfidf_StemNoStop
4 Q0 CACM-23 98 0.10336136035862714 tfidf_StemNoStop
4 Q0 CACM-1381 99 0.10332183107257278 tfidf_StemNoStop

For query : appli stochast process

5 Q0 CACM-1696 1 0.20707359187077246 tfidf_StemNoStop
5 Q0 CACM-268 2 0.1863662326836952 tfidf_StemNoStop
5 Q0 CACM-2065 3 0.14371551730748944 tfidf_StemNoStop
5 Q0 CACM-2999 4 0.12526788115223128 tfidf_StemNoStop
5 Q0 CACM-2727 5 0.11765815005419854 tfidf_StemNoStop
5 Q0 CACM-1359 6 0.11372336572831271 tfidf_StemNoStop
5 Q0 CACM-3043 7 0.1066900174220275 tfidf_StemNoStop
5 Q0 CACM-111 8 0.10329701921936302 tfidf_StemNoStop
5 Q0 CACM-293 9 0.10016680651574596 tfidf_StemNoStop
5 Q0 CACM-927 10 0.09444298900056047 tfidf_StemNoStop
5 Q0 CACM-1588 11 0.09189359164816967 tfidf_StemNoStop
5 Q0 CACM-2811 12 0.08814678973385645 tfidf_StemNoStop
5 Q0 CACM-3120 13 0.08677163309131437 tfidf_StemNoStop
5 Q0 CACM-1233 14 0.08524975720022004 tfidf_StemNoStop
5 Q0 CACM-2371 15 0.08392948037199496 tfidf_StemNoStop
5 Q0 CACM-1180 16 0.08343576982193557 tfidf_StemNoStop
5 Q0 CACM-20 17 0.08187487309574985 tfidf_StemNoStop
5 Q0 CACM-3059 18 0.08154324601760178 tfidf_StemNoStop
5 Q0 CACM-1110 19 0.07777657917693215 tfidf_StemNoStop
5 Q0 CACM-394 20 0.07771248182592125 tfidf_StemNoStop
5 Q0 CACM-1441 21 0.0768722003492934 tfidf_StemNoStop
5 Q0 CACM-2912 22 0.07570958280978926 tfidf_StemNoStop
5 Q0 CACM-141 23 0.07493703604642406 tfidf_StemNoStop
5 Q0 CACM-2307 24 0.07319431427790257 tfidf_StemNoStop
5 Q0 CACM-1251 25 0.07112667828135166 tfidf_StemNoStop
5 Q0 CACM-198 26 0.06994123364332913 tfidf_StemNoStop
5 Q0 CACM-597 27 0.06994123364332913 tfidf_StemNoStop
5 Q0 CACM-392 28 0.06994123364332913 tfidf_StemNoStop
5 Q0 CACM-414 29 0.0666106987079325 tfidf_StemNoStop
5 Q0 CACM-1158 30 0.0666106987079325 tfidf_StemNoStop
5 Q0 CACM-3020 31 0.0658992881014572 tfidf_StemNoStop
5 Q0 CACM-1085 32 0.06556990654062106 tfidf_StemNoStop
5 Q0 CACM-1410 33 0.06390160219575526 tfidf_StemNoStop
5 Q0 CACM-748 34 0.06358293967575375 tfidf_StemNoStop
5 Q0 CACM-1439 35 0.06358293967575375 tfidf_StemNoStop
5 Q0 CACM-240 36 0.06358293967575375 tfidf_StemNoStop
5 Q0 CACM-2080 37 0.0628685246232172 tfidf_StemNoStop
5 Q0 CACM-2370 38 0.06216998546073701 tfidf_StemNoStop
5 Q0 CACM-1748 39 0.06194057592029148 tfidf_StemNoStop
5 Q0 CACM-1587 40 0.06111369929999633 tfidf_StemNoStop
5 Q0 CACM-1656 41 0.05994962883713925 tfidf_StemNoStop
5 Q0 CACM-2535 42 0.05884008915054692 tfidf_StemNoStop
5 Q0 CACM-2838 43 0.057749642457794695 tfidf_StemNoStop
5 Q0 CACM-2917 44 0.056709108359456056 tfidf_StemNoStop
5 Q0 CACM-528 45 0.056709108359456056 tfidf_StemNoStop
5 Q0 CACM-2723 46 0.05610259383154743 tfidf_StemNoStop
5 Q0 CACM-1438 47 0.056025501949485024 tfidf_StemNoStop
5 Q0 CACM-3156 48 0.05595298691466331 tfidf_StemNoStop
5 Q0 CACM-2497 49 0.05584661241482554 tfidf_StemNoStop
5 Q0 CACM-3078 50 0.05558243733244699 tfidf_StemNoStop
5 Q0 CACM-3137 51 0.05521676340262826 tfidf_StemNoStop
5 Q0 CACM-2342 52 0.05492767040052026 tfidf_StemNoStop
5 Q0 CACM-3039 53 0.054641588783850885 tfidf_StemNoStop
5 Q0 CACM-721 54 0.054499662579217505 tfidf_StemNoStop
5 Q0 CACM-174 55 0.053800948956407024 tfidf_StemNoStop
5 Q0 CACM-1746 56 0.053119924286072755 tfidf_StemNoStop
5 Q0 CACM-3141 57 0.05202240518925307 tfidf_StemNoStop
5 Q0 CACM-2536 58 0.051490478755825124 tfidf_StemNoStop
5 Q0 CACM-2062 59 0.051248133566195606 tfidf_StemNoStop
5 Q0 CACM-2309 60 0.051176512421948143 tfidf_StemNoStop
5 Q0 CACM-494 61 0.051176512421948143 tfidf_StemNoStop
5 Q0 CACM-3197 62 0.051176512421948143 tfidf_StemNoStop
5 Q0 CACM-2523 63 0.05103386825591404 tfidf_StemNoStop
5 Q0 CACM-2401 64 0.04995802403094938 tfidf_StemNoStop
5 Q0 CACM-1424 65 0.04995802403094938 tfidf_StemNoStop
5 Q0 CACM-2528 66 0.04995802403094938 tfidf_StemNoStop
5 Q0 CACM-1195 67 0.049564653762989144 tfidf_StemNoStop
5 Q0 CACM-1665 68 0.04879620951860172 tfidf_StemNoStop
5 Q0 CACM-2689 69 0.04879620951860172 tfidf_StemNoStop
5 Q0 CACM-1563 70 0.04861036198558259 tfidf_StemNoStop
5 Q0 CACM-2195 71 0.04812470204816225 tfidf_StemNoStop
5 Q0 CACM-208 72 0.047687204756815316 tfidf_StemNoStop
5 Q0 CACM-975 73 0.047687204756815316 tfidf_StemNoStop
5 Q0 CACM-3153 74 0.04740124231859202 tfidf_StemNoStop
5 Q0 CACM-1216 75 0.047182255557354495 tfidf_StemNoStop
5 Q0 CACM-3075 76 0.04715139346741289 tfidf_StemNoStop
5 Q0 CACM-2000 77 0.04688659028396619 tfidf_StemNoStop
5 Q0 CACM-2882 78 0.04678650192896114 tfidf_StemNoStop
5 Q0 CACM-1671 79 0.046785641768999915 tfidf_StemNoStop
5 Q0 CACM-2942 80 0.046627489095552754 tfidf_StemNoStop
5 Q0 CACM-333 81 0.046627489095552754 tfidf_StemNoStop
5 Q0 CACM-2005 82 0.046627489095552754 tfidf_StemNoStop
5 Q0 CACM-2672 83 0.046627489095552754 tfidf_StemNoStop
5 Q0 CACM-2175 84 0.0464211727721211 tfidf_StemNoStop
5 Q0 CACM-1272 85 0.046369878658560744 tfidf_StemNoStop
5 Q0 CACM-2311 86 0.04611509910549174 tfidf_StemNoStop
5 Q0 CACM-412 87 0.045613848028258124 tfidf_StemNoStop
5 Q0 CACM-2376 88 0.045613848028258124 tfidf_StemNoStop
5 Q0 CACM-2262 89 0.045613848028258124 tfidf_StemNoStop
5 Q0 CACM-252 90 0.04512337654408331 tfidf_StemNoStop
5 Q0 CACM-1540 91 0.04508860468153916 tfidf_StemNoStop
5 Q0 CACM-2967 92 0.04488207506523794 tfidf_StemNoStop
5 Q0 CACM-3061 93 0.04464334062340157 tfidf_StemNoStop
5 Q0 CACM-1959 94 0.04417341072210261 tfidf_StemNoStop
5 Q0 CACM-825 95 0.043713271027080704 tfidf_StemNoStop
5 Q0 CACM-59 96 0.043713271027080704 tfidf_StemNoStop
5 Q0 CACM-1886 97 0.04330355390855393 tfidf_StemNoStop
5 Q0 CACM-2255 98 0.04282116345509946 tfidf_StemNoStop
5 Q0 CACM-1808 99 0.04282116345509946 tfidf_StemNoStop

For query : perform evalu and model of comput system

6 Q0 CACM-2318 1 0.6288947533648697 tfidf_StemNoStop
6 Q0 CACM-2984 2 0.36068181290731516 tfidf_StemNoStop
6 Q0 CACM-3048 3 0.3474737339093757 tfidf_StemNoStop
6 Q0 CACM-3070 4 0.32162246136333056 tfidf_StemNoStop
6 Q0 CACM-1344 5 0.3041827790141888 tfidf_StemNoStop
6 Q0 CACM-1653 6 0.29150723994740974 tfidf_StemNoStop
6 Q0 CACM-2542 7 0.29130119615940525 tfidf_StemNoStop
6 Q0 CACM-1518 8 0.2837636578194026 tfidf_StemNoStop
6 Q0 CACM-3089 9 0.2818348907139807 tfidf_StemNoStop
6 Q0 CACM-1719 10 0.27313024366330996 tfidf_StemNoStop
6 Q0 CACM-3136 11 0.26899662919179707 tfidf_StemNoStop
6 Q0 CACM-2311 12 0.2641623804435701 tfidf_StemNoStop
6 Q0 CACM-1938 13 0.2626234257504422 tfidf_StemNoStop
6 Q0 CACM-2812 14 0.26062916873990233 tfidf_StemNoStop
6 Q0 CACM-2535 15 0.24853831996413897 tfidf_StemNoStop
6 Q0 CACM-3147 16 0.24391956223784847 tfidf_StemNoStop
6 Q0 CACM-1680 17 0.2419421200920761 tfidf_StemNoStop
6 Q0 CACM-2560 18 0.23650285549714745 tfidf_StemNoStop
6 Q0 CACM-2988 19 0.23334372076878515 tfidf_StemNoStop
6 Q0 CACM-1533 20 0.23268451036593657 tfidf_StemNoStop
6 Q0 CACM-1030 21 0.23256162225247828 tfidf_StemNoStop
6 Q0 CACM-1827 22 0.2322076147729892 tfidf_StemNoStop
6 Q0 CACM-1199 23 0.2319119543427792 tfidf_StemNoStop
6 Q0 CACM-3090 24 0.2312086968667092 tfidf_StemNoStop
6 Q0 CACM-3119 25 0.22884729585772542 tfidf_StemNoStop
6 Q0 CACM-1844 26 0.2253146903257174 tfidf_StemNoStop
6 Q0 CACM-2188 27 0.22441475942925276 tfidf_StemNoStop
6 Q0 CACM-2504 28 0.22379718958926997 tfidf_StemNoStop
6 Q0 CACM-3137 29 0.22327372397491602 tfidf_StemNoStop
6 Q0 CACM-2344 30 0.22320001522820793 tfidf_StemNoStop
6 Q0 CACM-1267 31 0.22267052290888908 tfidf_StemNoStop
6 Q0 CACM-2875 32 0.221843547570377 tfidf_StemNoStop
6 Q0 CACM-1620 33 0.2206234721822615 tfidf_StemNoStop
6 Q0 CACM-2798 34 0.22016049720632763 tfidf_StemNoStop
6 Q0 CACM-1374 35 0.21983783856295483 tfidf_StemNoStop
6 Q0 CACM-2862 36 0.2170086150372573 tfidf_StemNoStop
6 Q0 CACM-1951 37 0.2138445974344306 tfidf_StemNoStop
6 Q0 CACM-1750 38 0.21303010728051575 tfidf_StemNoStop
6 Q0 CACM-2322 39 0.21139584384302834 tfidf_StemNoStop
6 Q0 CACM-2894 40 0.21139551721902478 tfidf_StemNoStop
6 Q0 CACM-3025 41 0.21044420265505975 tfidf_StemNoStop
6 Q0 CACM-2859 42 0.20926220665470266 tfidf_StemNoStop
6 Q0 CACM-2522 43 0.20763477769414668 tfidf_StemNoStop
6 Q0 CACM-2882 44 0.20644012446586346 tfidf_StemNoStop
6 Q0 CACM-1474 45 0.20528368352075982 tfidf_StemNoStop
6 Q0 CACM-1032 46 0.20492884164597633 tfidf_StemNoStop
6 Q0 CACM-1695 47 0.2044615405768003 tfidf_StemNoStop
6 Q0 CACM-1308 48 0.20239567451673326 tfidf_StemNoStop
6 Q0 CACM-59 49 0.20177427833512745 tfidf_StemNoStop
6 Q0 CACM-2321 50 0.19931098779310763 tfidf_StemNoStop
6 Q0 CACM-1503 51 0.19827869702284306 tfidf_StemNoStop
6 Q0 CACM-3012 52 0.19783170296922908 tfidf_StemNoStop
6 Q0 CACM-2255 53 0.19318075744449925 tfidf_StemNoStop
6 Q0 CACM-3078 54 0.19295663131646415 tfidf_StemNoStop
6 Q0 CACM-86 55 0.1924674831672512 tfidf_StemNoStop
6 Q0 CACM-1591 56 0.1917838564609571 tfidf_StemNoStop
6 Q0 CACM-1261 57 0.19178311609855642 tfidf_StemNoStop
6 Q0 CACM-2977 58 0.19170968470434302 tfidf_StemNoStop
6 Q0 CACM-2105 59 0.19111768845292249 tfidf_StemNoStop
6 Q0 CACM-2948 60 0.1873285758471092 tfidf_StemNoStop
6 Q0 CACM-1196 61 0.18692813692306728 tfidf_StemNoStop
6 Q0 CACM-671 62 0.18662902075043378 tfidf_StemNoStop
6 Q0 CACM-84 63 0.1862531800016561 tfidf_StemNoStop
6 Q0 CACM-2634 64 0.1854716315495691 tfidf_StemNoStop
6 Q0 CACM-1341 65 0.18543225192014484 tfidf_StemNoStop
6 Q0 CACM-3002 66 0.18513202596982017 tfidf_StemNoStop
6 Q0 CACM-2681 67 0.18434819472777852 tfidf_StemNoStop
6 Q0 CACM-2743 68 0.1843167937795854 tfidf_StemNoStop
6 Q0 CACM-1916 69 0.1839321431512814 tfidf_StemNoStop
6 Q0 CACM-1534 70 0.18086702971886903 tfidf_StemNoStop
6 Q0 CACM-1912 71 0.18080051539266473 tfidf_StemNoStop
6 Q0 CACM-3086 72 0.18053186834720802 tfidf_StemNoStop
6 Q0 CACM-2062 73 0.1804888611836207 tfidf_StemNoStop
6 Q0 CACM-1621 74 0.18043307115190044 tfidf_StemNoStop
6 Q0 CACM-3059 75 0.18030200590407208 tfidf_StemNoStop
6 Q0 CACM-2571 76 0.17841898155958305 tfidf_StemNoStop
6 Q0 CACM-2990 77 0.17800094274490436 tfidf_StemNoStop
6 Q0 CACM-2372 78 0.1774455782950042 tfidf_StemNoStop
6 Q0 CACM-2245 79 0.17689346731681094 tfidf_StemNoStop
6 Q0 CACM-1885 80 0.1758366663068911 tfidf_StemNoStop
6 Q0 CACM-1699 81 0.17542543470278696 tfidf_StemNoStop
6 Q0 CACM-96 82 0.1742163747582747 tfidf_StemNoStop
6 Q0 CACM-2197 83 0.1733318195505807 tfidf_StemNoStop
6 Q0 CACM-605 84 0.1727818814085536 tfidf_StemNoStop
6 Q0 CACM-2892 85 0.1716498822537231 tfidf_StemNoStop
6 Q0 CACM-1931 86 0.17127238788802518 tfidf_StemNoStop
6 Q0 CACM-3028 87 0.17079211343663353 tfidf_StemNoStop
6 Q0 CACM-3072 88 0.16971296701852312 tfidf_StemNoStop
6 Q0 CACM-1747 89 0.16815694988842506 tfidf_StemNoStop
6 Q0 CACM-585 90 0.16684893693648187 tfidf_StemNoStop
6 Q0 CACM-1689 91 0.16622883128414204 tfidf_StemNoStop
6 Q0 CACM-1745 92 0.16600180550246707 tfidf_StemNoStop
6 Q0 CACM-2553 93 0.16578623090102973 tfidf_StemNoStop
6 Q0 CACM-2308 94 0.1650316197272495 tfidf_StemNoStop
6 Q0 CACM-1195 95 0.16453692897805475 tfidf_StemNoStop
6 Q0 CACM-3169 96 0.1637797158894498 tfidf_StemNoStop
6 Q0 CACM-1173 97 0.1637157615046383 tfidf_StemNoStop
6 Q0 CACM-1071 98 0.1636524548839306 tfidf_StemNoStop
6 Q0 CACM-252 99 0.1631694612215736 tfidf_StemNoStop

For query : parallel processor in inform retriev

7 Q0 CACM-1811 1 0.3896771992774427 tfidf_StemNoStop
7 Q0 CACM-2288 2 0.3236949310607889 tfidf_StemNoStop
7 Q0 CACM-1457 3 0.31577038659711004 tfidf_StemNoStop
7 Q0 CACM-2140 4 0.30131479357466195 tfidf_StemNoStop
7 Q0 CACM-891 5 0.285428826142767 tfidf_StemNoStop
7 Q0 CACM-1699 6 0.2703240394847626 tfidf_StemNoStop
7 Q0 CACM-2519 7 0.2513313220798686 tfidf_StemNoStop
7 Q0 CACM-2278 8 0.2451706105770571 tfidf_StemNoStop
7 Q0 CACM-1681 9 0.24320890769550274 tfidf_StemNoStop
7 Q0 CACM-1267 10 0.24179808410359296 tfidf_StemNoStop
7 Q0 CACM-1721 11 0.24148252614858276 tfidf_StemNoStop
7 Q0 CACM-1032 12 0.21755002003625282 tfidf_StemNoStop
7 Q0 CACM-1402 13 0.21216874783814008 tfidf_StemNoStop
7 Q0 CACM-1745 14 0.21199193775785513 tfidf_StemNoStop
7 Q0 CACM-2714 15 0.21183570913931868 tfidf_StemNoStop
7 Q0 CACM-2664 16 0.2095185304122579 tfidf_StemNoStop
7 Q0 CACM-2497 17 0.2090295405074988 tfidf_StemNoStop
7 Q0 CACM-2516 18 0.2047458841835989 tfidf_StemNoStop
7 Q0 CACM-2973 19 0.20292069642260435 tfidf_StemNoStop
7 Q0 CACM-1516 20 0.2003845296154666 tfidf_StemNoStop
7 Q0 CACM-1262 21 0.1998401446415098 tfidf_StemNoStop
7 Q0 CACM-2202 22 0.19930138522963758 tfidf_StemNoStop
7 Q0 CACM-1830 23 0.1961321354689462 tfidf_StemNoStop
7 Q0 CACM-2471 24 0.19421101047410794 tfidf_StemNoStop
7 Q0 CACM-1412 25 0.19394122551989285 tfidf_StemNoStop
7 Q0 CACM-1725 26 0.19169112904830446 tfidf_StemNoStop
7 Q0 CACM-1652 27 0.19158182559912362 tfidf_StemNoStop
7 Q0 CACM-3012 28 0.19090448018975548 tfidf_StemNoStop
7 Q0 CACM-3156 29 0.18683522841396216 tfidf_StemNoStop
7 Q0 CACM-1359 30 0.18679644630579945 tfidf_StemNoStop
7 Q0 CACM-2561 31 0.18672421109773052 tfidf_StemNoStop
7 Q0 CACM-275 32 0.1818991958743369 tfidf_StemNoStop
7 Q0 CACM-651 33 0.1818991958743369 tfidf_StemNoStop
7 Q0 CACM-2175 34 0.1817160117925338 tfidf_StemNoStop
7 Q0 CACM-2307 35 0.180313857555709 tfidf_StemNoStop
7 Q0 CACM-2949 36 0.17962512301513128 tfidf_StemNoStop
7 Q0 CACM-2401 37 0.17866057170182234 tfidf_StemNoStop
7 Q0 CACM-2070 38 0.17621484600326387 tfidf_StemNoStop
7 Q0 CACM-2832 39 0.1751584233216545 tfidf_StemNoStop
7 Q0 CACM-2990 40 0.17471086704475802 tfidf_StemNoStop
7 Q0 CACM-3134 41 0.17468303980348926 tfidf_StemNoStop
7 Q0 CACM-950 42 0.17429666750688072 tfidf_StemNoStop
7 Q0 CACM-2631 43 0.17414258897997004 tfidf_StemNoStop
7 Q0 CACM-1927 44 0.17197806042957547 tfidf_StemNoStop
7 Q0 CACM-2907 45 0.1706462571992302 tfidf_StemNoStop
7 Q0 CACM-2978 46 0.16779474343461487 tfidf_StemNoStop
7 Q0 CACM-2627 47 0.1667429474365105 tfidf_StemNoStop
7 Q0 CACM-3090 48 0.16623584270612735 tfidf_StemNoStop
7 Q0 CACM-1976 49 0.163767605865575 tfidf_StemNoStop
7 Q0 CACM-1168 50 0.1624722248513086 tfidf_StemNoStop
7 Q0 CACM-2439 51 0.16236794770702334 tfidf_StemNoStop
7 Q0 CACM-2246 52 0.16201476801727602 tfidf_StemNoStop
7 Q0 CACM-1742 53 0.16198818512284524 tfidf_StemNoStop
7 Q0 CACM-2882 54 0.1611773680022713 tfidf_StemNoStop
7 Q0 CACM-1651 55 0.16101043724545372 tfidf_StemNoStop
7 Q0 CACM-2395 56 0.16092874752589742 tfidf_StemNoStop
7 Q0 CACM-1362 57 0.15922597524704946 tfidf_StemNoStop
7 Q0 CACM-2918 58 0.1582647667032627 tfidf_StemNoStop
7 Q0 CACM-1887 59 0.15663731425854016 tfidf_StemNoStop
7 Q0 CACM-1385 60 0.15593513628415073 tfidf_StemNoStop
7 Q0 CACM-2711 61 0.15584747216518924 tfidf_StemNoStop
7 Q0 CACM-1722 62 0.15559998105152997 tfidf_StemNoStop
7 Q0 CACM-3169 63 0.15530872276138302 tfidf_StemNoStop
7 Q0 CACM-1929 64 0.1545785707097289 tfidf_StemNoStop
7 Q0 CACM-2469 65 0.15453602456475404 tfidf_StemNoStop
7 Q0 CACM-82 66 0.1536885964457439 tfidf_StemNoStop
7 Q0 CACM-1770 67 0.15362114068673102 tfidf_StemNoStop
7 Q0 CACM-1236 68 0.15341135033660896 tfidf_StemNoStop
7 Q0 CACM-239 69 0.1524020289757958 tfidf_StemNoStop
7 Q0 CACM-2572 70 0.15202961230422368 tfidf_StemNoStop
7 Q0 CACM-2947 71 0.1515841958906021 tfidf_StemNoStop
7 Q0 CACM-1959 72 0.1511400497019218 tfidf_StemNoStop
7 Q0 CACM-2993 73 0.15077388538255204 tfidf_StemNoStop
7 Q0 CACM-1065 74 0.1494035904730866 tfidf_StemNoStop
7 Q0 CACM-1194 75 0.14920703459337772 tfidf_StemNoStop
7 Q0 CACM-2479 76 0.14821402502821254 tfidf_StemNoStop
7 Q0 CACM-1977 77 0.1479352412441768 tfidf_StemNoStop
7 Q0 CACM-1868 78 0.1475575122161884 tfidf_StemNoStop
7 Q0 CACM-1154 79 0.1468474821173814 tfidf_StemNoStop
7 Q0 CACM-1675 80 0.14573132097214814 tfidf_StemNoStop
7 Q0 CACM-1099 81 0.14554794687740458 tfidf_StemNoStop
7 Q0 CACM-3075 82 0.14424564352930458 tfidf_StemNoStop
7 Q0 CACM-3108 83 0.14326583621207942 tfidf_StemNoStop
7 Q0 CACM-2876 84 0.14323062022465463 tfidf_StemNoStop
7 Q0 CACM-2967 85 0.1432233144439593 tfidf_StemNoStop
7 Q0 CACM-3168 86 0.14317522879564998 tfidf_StemNoStop
7 Q0 CACM-1665 87 0.14316595019408362 tfidf_StemNoStop
7 Q0 CACM-1251 88 0.1428465706276233 tfidf_StemNoStop
7 Q0 CACM-2976 89 0.1409725329680246 tfidf_StemNoStop
7 Q0 CACM-292 90 0.1409718768026111 tfidf_StemNoStop
7 Q0 CACM-2484 91 0.1406830930847538 tfidf_StemNoStop
7 Q0 CACM-46 92 0.14034158729424379 tfidf_StemNoStop
7 Q0 CACM-2735 93 0.1393806609927688 tfidf_StemNoStop
7 Q0 CACM-2158 94 0.1393806609927688 tfidf_StemNoStop
7 Q0 CACM-1204 95 0.1389800841610108 tfidf_StemNoStop
7 Q0 CACM-2737 96 0.13863861665740357 tfidf_StemNoStop
7 Q0 CACM-1166 97 0.13731193133053846 tfidf_StemNoStop
7 Q0 CACM-1783 98 0.13720056723375781 tfidf_StemNoStop
7 Q0 CACM-2916 99 0.13715084308519115 tfidf_StemNoStop
